experiment_id,well,job_hash,optuna_trial_number,val_smape_agg,val_smape_cum,architecture_name,feature_kind,use_known_good,data_sample,lag_window,horizon,epochs,patience,batch_size,learning_rate,test_size,val_size,aggregation_method,evaluate_by_slice,aggregation_quantiles,plot,scenario,band,show_components,seed,ensemble_models,physics_strategy,trend_degree,architecture_profile,profile_group
UNISIM_IV_P14_Seq2Trend_trial_57,P14,0ae72f9a2c43b51ddb520926072ca646,57,25.508075231673093,5.604129311064273,Seq2Trend,Normal,False,0.01,300,300,200,20,8,0.05,0.6,0.1,median,True,"[0.25, 0.5, 0.75]",False,P50,,False,42,1,exponential,6,,default_group
UNISIM_IV_P14_Seq2Trend_trial_32,P14,2ee73b7d77525b45c04a16218756b1ae,32,19.809398209891295,4.154363209096896,Seq2Trend,Normal,False,0.01,300,300,50,20,16,0.05,0.6,0.1,median,True,"[0.25, 0.5, 0.75]",False,P50,,False,42,1,combined_exp_arps,2,,default_group
UNISIM_IV_P14_Seq2Trend_trial_52,P14,60ce3ecd4a36c18b95f8c88b1e8d032b,52,22.815535428774766,4.874355555797201,Seq2Trend,Normal,False,0.99,300,300,100,20,8,0.005,0.6,0.1,median,True,"[0.25, 0.5, 0.75]",False,P50,,False,42,1,static,8,,default_group
UNISIM_IV_P14_Seq2Trend_trial_30,P14,25a494da0812a7d77c7884e217438ace,30,17.466969199796917,3.6967129229697324,Seq2Trend,Normal,False,0.5,300,300,50,20,8,0.01,0.6,0.1,median,True,"[0.25, 0.5, 0.75]",False,P50,,False,42,1,pressure_ensemble,7,,default_group
UNISIM_IV_P14_Seq2Trend_trial_36,P14,2bb72573a2af8e992743b208018b3718,36,11.445822736477435,1.9857283466362747,Seq2Trend,Normal,False,0.99,300,300,20,20,8,0.001,0.6,0.1,median,True,"[0.25, 0.5, 0.75]",False,P50,,False,42,1,exponential,5,,default_group
UNISIM_IV_P14_Seq2Trend_trial_35,P14,f62c1587c57180884ad1791dc98d331e,35,7.617373248310254,0.9193820114174898,Seq2Trend,Normal,False,0.01,300,300,20,20,16,0.001,0.6,0.1,median,True,"[0.25, 0.5, 0.75]",False,P50,,False,42,1,exponential,3,,default_group
UNISIM_IV_P14_Seq2Trend_trial_97,P14,f464e772d557a42b2dd81c84eb4277e6,97,6.295219210811552,0.24598111951862794,Seq2Trend,Normal,False,0.01,300,300,20,20,8,0.001,0.6,0.1,median,True,"[0.25, 0.5, 0.75]",False,P50,,False,42,1,arps,2,,default_group
UNISIM_IV_P14_Seq2Trend_trial_28,P14,b076632d53d5a3385f318cc0b7b89b14,28,26.081502817548696,5.504309410419602,Seq2Trend,Normal,False,0.5,300,300,50,20,16,0.05,0.6,0.1,median,True,"[0.25, 0.5, 0.75]",False,P50,,False,42,1,exponential,5,,default_group
UNISIM_IV_P14_Seq2Trend_trial_10,P14,c3d64fdefcf7da01a8bcb6d499b3d83c,10,9.326086582135062,1.8697798168179376,Seq2Trend,Normal,False,0.01,300,300,20,20,8,0.05,0.6,0.1,median,True,"[0.25, 0.5, 0.75]",False,P50,,False,42,1,arps,5,,default_group
UNISIM_IV_P14_Seq2Trend_trial_46,P14,c12dafc4584af89418ec46999ed6af4f,46,25.047132505737522,5.275798103809053,Seq2Trend,Normal,False,0.25,300,300,50,20,8,0.05,0.6,0.1,median,True,"[0.25, 0.5, 0.75]",False,P50,,False,42,1,pressure_ensemble,6,,default_group
