experiment_id,well,job_hash,optuna_trial_number,val_smape_agg,val_smape_cum,architecture_name,feature_kind,use_known_good,data_sample,lag_window,horizon,epochs,patience,batch_size,learning_rate,test_size,val_size,aggregation_method,evaluate_by_slice,aggregation_quantiles,plot,scenario,band,show_components,seed,ensemble_models,physics_strategy,trend_degree,architecture_profile,profile_group
UNISIM_IV_P15_Seq2Trend_trial_190,P15,a7d4865ebe1813e999003ccb6240f708,190,5.824081128927889,0.4487355613770008,Seq2Trend,Normal,False,0.5,300,300,20,20,8,0.005,0.6,0.1,median,True,"[0.25, 0.5, 0.75]",False,P50,,False,42,1,combined_exp_arps,2,,default_group
UNISIM_IV_P15_Seq2Trend_trial_193,P15,fdb921265d49ccc7c639efe4cdd2f044,193,5.824081128927889,0.4487355613770008,Seq2Trend,Normal,False,0.5,300,300,20,20,8,0.005,0.6,0.1,median,True,"[0.25, 0.5, 0.75]",False,P50,,False,42,1,combined_exp_arps,2,,default_group
UNISIM_IV_P15_Seq2Trend_trial_189,P15,23d056ba9c6930a61b435cf7ad69c005,189,5.824081128927889,0.4487355613770008,Seq2Trend,Normal,False,0.5,300,300,20,20,8,0.005,0.6,0.1,median,True,"[0.25, 0.5, 0.75]",False,P50,,False,42,1,combined_exp_arps,2,,default_group
UNISIM_IV_P15_Seq2Trend_trial_165,P15,2b300443a9cea9cca8ecba9fcc769efa,165,5.824081128927889,0.4487355613770008,Seq2Trend,Normal,False,0.5,300,300,20,20,8,0.005,0.6,0.1,median,True,"[0.25, 0.5, 0.75]",False,P50,,False,42,1,combined_exp_arps,2,,default_group
UNISIM_IV_P15_Seq2Trend_trial_159,P15,2ad94c6580cd973f25626c9f6302169f,159,5.824081128927889,0.4487355613770008,Seq2Trend,Normal,False,0.5,300,300,20,20,8,0.005,0.6,0.1,median,True,"[0.25, 0.5, 0.75]",False,P50,,False,42,1,combined_exp_arps,2,,default_group
UNISIM_IV_P15_Seq2Trend_trial_182,P15,77b51133cbfd765f25b65c8d55e91f41,182,5.824081128927889,0.4487355613770008,Seq2Trend,Normal,False,0.5,300,300,20,20,8,0.005,0.6,0.1,median,True,"[0.25, 0.5, 0.75]",False,P50,,False,42,1,combined_exp_arps,2,,default_group
UNISIM_IV_P15_Seq2Trend_trial_173,P15,9cab4b925e67f0131bef474b43239ce0,173,5.824081128927889,0.4487355613770008,Seq2Trend,Normal,False,0.5,300,300,20,20,8,0.005,0.6,0.1,median,True,"[0.25, 0.5, 0.75]",False,P50,,False,42,1,combined_exp_arps,2,,default_group
UNISIM_IV_P15_Seq2Trend_trial_179,P15,01ebe3b3b91a0063bc57ee1b11c45394,179,5.824081128927889,0.4487355613770008,Seq2Trend,Normal,False,0.5,300,300,20,20,8,0.005,0.6,0.1,median,True,"[0.25, 0.5, 0.75]",False,P50,,False,42,1,combined_exp_arps,2,,default_group
UNISIM_IV_P15_Seq2Trend_trial_162,P15,ff48cada2fb105e3a6ada0757df7a3ef,162,5.824081128927889,0.4487355613770008,Seq2Trend,Normal,False,0.5,300,300,20,20,8,0.005,0.6,0.1,median,True,"[0.25, 0.5, 0.75]",False,P50,,False,42,1,combined_exp_arps,2,,default_group
UNISIM_IV_P15_Seq2Trend_trial_151,P15,b6b81ef730f085f1e00520fad5175e3a,151,5.824081128927889,0.4487355613770008,Seq2Trend,Normal,False,0.5,300,300,20,20,8,0.005,0.6,0.1,median,True,"[0.25, 0.5, 0.75]",False,P50,,False,42,1,combined_exp_arps,2,,default_group
UNISIM_IV_P15_Seq2Trend_trial_170,P15,69db574c2dd3fb36f2e332d328446e47,170,5.824081128927889,0.4487355613770008,Seq2Trend,Normal,False,0.5,300,300,20,20,8,0.005,0.6,0.1,median,True,"[0.25, 0.5, 0.75]",False,P50,,False,42,1,combined_exp_arps,2,,default_group
UNISIM_IV_P15_Seq2Trend_trial_197,P15,e45e48b37ecc34556e69f427cd98fd03,197,5.824081128927889,0.4487355613770008,Seq2Trend,Normal,False,0.5,300,300,20,20,8,0.005,0.6,0.1,median,True,"[0.25, 0.5, 0.75]",False,P50,,False,42,1,combined_exp_arps,2,,default_group
UNISIM_IV_P15_Seq2Trend_trial_184,P15,926feefc3e2dc929f37394badc292a95,184,5.824081128927889,0.4487355613770008,Seq2Trend,Normal,False,0.5,300,300,20,20,8,0.005,0.6,0.1,median,True,"[0.25, 0.5, 0.75]",False,P50,,False,42,1,combined_exp_arps,2,,default_group
UNISIM_IV_P15_Seq2Trend_trial_181,P15,733be11bb3bbeec47413dcde43811759,181,5.824081128927889,0.4487355613770008,Seq2Trend,Normal,False,0.5,300,300,20,20,8,0.005,0.6,0.1,median,True,"[0.25, 0.5, 0.75]",False,P50,,False,42,1,combined_exp_arps,2,,default_group
UNISIM_IV_P15_Seq2Trend_trial_167,P15,9522a517323b4e6d2c47f478c0152854,167,5.824081128927889,0.4487355613770008,Seq2Trend,Normal,False,0.5,300,300,20,20,8,0.005,0.6,0.1,median,True,"[0.25, 0.5, 0.75]",False,P50,,False,42,1,combined_exp_arps,2,,default_group
UNISIM_IV_P15_Seq2Trend_trial_194,P15,72f6305e2efd281eb77619bfdb88e2e5,194,5.824081128927889,0.4487355613770008,Seq2Trend,Normal,False,0.5,300,300,20,20,8,0.005,0.6,0.1,median,True,"[0.25, 0.5, 0.75]",False,P50,,False,42,1,combined_exp_arps,2,,default_group
UNISIM_IV_P15_Seq2Trend_trial_158,P15,8750dc863c1cd703c8322ecf452c3b7a,158,5.824081128927889,0.4487355613770008,Seq2Trend,Normal,False,0.5,300,300,20,20,8,0.005,0.6,0.1,median,True,"[0.25, 0.5, 0.75]",False,P50,,False,42,1,combined_exp_arps,2,,default_group
UNISIM_IV_P15_Seq2Trend_trial_163,P15,7e44ea7b45163187de8bcb55d8665152,163,5.824081128927889,0.4487355613770008,Seq2Trend,Normal,False,0.5,300,300,20,20,8,0.005,0.6,0.1,median,True,"[0.25, 0.5, 0.75]",False,P50,,False,42,1,combined_exp_arps,2,,default_group
UNISIM_IV_P15_Seq2Trend_trial_174,P15,c9b52a5357a125665398998dd85f898a,174,5.824081128927889,0.4487355613770008,Seq2Trend,Normal,False,0.5,300,300,20,20,8,0.005,0.6,0.1,median,True,"[0.25, 0.5, 0.75]",False,P50,,False,42,1,combined_exp_arps,2,,default_group
UNISIM_IV_P15_Seq2Trend_trial_153,P15,02995716c8b3a3facdf6d9ba9bfb9482,153,5.824081128927889,0.4487355613770008,Seq2Trend,Normal,False,0.5,300,300,20,20,8,0.005,0.6,0.1,median,True,"[0.25, 0.5, 0.75]",False,P50,,False,42,1,combined_exp_arps,2,,default_group
UNISIM_IV_P15_Seq2Trend_trial_196,P15,e25a851661bd2ce90b33b555e465d18b,196,5.824081128927889,0.4487355613770008,Seq2Trend,Normal,False,0.5,300,300,20,20,8,0.005,0.6,0.1,median,True,"[0.25, 0.5, 0.75]",False,P50,,False,42,1,combined_exp_arps,2,,default_group
UNISIM_IV_P15_Seq2Trend_trial_168,P15,5519733d5e086b721be2bab29290931f,168,5.824081128927889,0.4487355613770008,Seq2Trend,Normal,False,0.5,300,300,20,20,8,0.005,0.6,0.1,median,True,"[0.25, 0.5, 0.75]",False,P50,,False,42,1,combined_exp_arps,2,,default_group
UNISIM_IV_P15_Seq2Trend_trial_191,P15,079d2506b32fbabcc7c2b3c31b425431,191,5.824081128927889,0.4487355613770008,Seq2Trend,Normal,False,0.5,300,300,20,20,8,0.005,0.6,0.1,median,True,"[0.25, 0.5, 0.75]",False,P50,,False,42,1,combined_exp_arps,2,,default_group
UNISIM_IV_P15_Seq2Trend_trial_161,P15,9603c534af9f5c0175624e171bcebb98,161,5.824081128927889,0.4487355613770008,Seq2Trend,Normal,False,0.5,300,300,20,20,8,0.005,0.6,0.1,median,True,"[0.25, 0.5, 0.75]",False,P50,,False,42,1,combined_exp_arps,2,,default_group
UNISIM_IV_P15_Seq2Trend_trial_180,P15,638ee2f17945dddd3c8eff394f891419,180,5.824081128927889,0.4487355613770008,Seq2Trend,Normal,False,0.5,300,300,20,20,8,0.005,0.6,0.1,median,True,"[0.25, 0.5, 0.75]",False,P50,,False,42,1,combined_exp_arps,2,,default_group
UNISIM_IV_P15_Seq2Trend_trial_154,P15,b6b2c120150375dc97aa40eca6767c6f,154,5.824081128927889,0.4487355613770008,Seq2Trend,Normal,False,0.5,300,300,20,20,8,0.005,0.6,0.1,median,True,"[0.25, 0.5, 0.75]",False,P50,,False,42,1,combined_exp_arps,2,,default_group
UNISIM_IV_P15_Seq2Trend_trial_160,P15,2b070a4383f31596bf5a750a8bd0f914,160,5.824081128927889,0.4487355613770008,Seq2Trend,Normal,False,0.5,300,300,20,20,8,0.005,0.6,0.1,median,True,"[0.25, 0.5, 0.75]",False,P50,,False,42,1,combined_exp_arps,2,,default_group
UNISIM_IV_P15_Seq2Trend_trial_172,P15,b06e79fe1218cb373a5468ae1036346e,172,5.824081128927889,0.4487355613770008,Seq2Trend,Normal,False,0.5,300,300,20,20,8,0.005,0.6,0.1,median,True,"[0.25, 0.5, 0.75]",False,P50,,False,42,1,combined_exp_arps,2,,default_group
UNISIM_IV_P15_Seq2Trend_trial_169,P15,5218fc04443924d05022e2da45f4b67e,169,5.824081128927889,0.4487355613770008,Seq2Trend,Normal,False,0.5,300,300,20,20,8,0.005,0.6,0.1,median,True,"[0.25, 0.5, 0.75]",False,P50,,False,42,1,combined_exp_arps,2,,default_group
UNISIM_IV_P15_Seq2Trend_trial_192,P15,24ca8e8b0a4ee116bc28cdb37e9bf41f,192,5.824081128927889,0.4487355613770008,Seq2Trend,Normal,False,0.5,300,300,20,20,8,0.005,0.6,0.1,median,True,"[0.25, 0.5, 0.75]",False,P50,,False,42,1,combined_exp_arps,2,,default_group
UNISIM_IV_P15_Seq2Trend_trial_156,P15,5b22f5a22eab58e4d44eac86827993c2,156,5.824081128927889,0.4487355613770008,Seq2Trend,Normal,False,0.5,300,300,20,20,8,0.005,0.6,0.1,median,True,"[0.25, 0.5, 0.75]",False,P50,,False,42,1,combined_exp_arps,2,,default_group
UNISIM_IV_P15_Seq2Trend_trial_175,P15,f310740d3e0ca43db44581eb6aca8656,175,5.824081128927889,0.4487355613770008,Seq2Trend,Normal,False,0.5,300,300,20,20,8,0.005,0.6,0.1,median,True,"[0.25, 0.5, 0.75]",False,P50,,False,42,1,combined_exp_arps,2,,default_group
UNISIM_IV_P15_Seq2Trend_trial_195,P15,0c38139152aed66fdaf0013825c5dd86,195,5.824081128927889,0.4487355613770008,Seq2Trend,Normal,False,0.5,300,300,20,20,8,0.005,0.6,0.1,median,True,"[0.25, 0.5, 0.75]",False,P50,,False,42,1,combined_exp_arps,2,,default_group
UNISIM_IV_P15_Seq2Trend_trial_185,P15,b91d9ee10de515935493743d399b66b1,185,5.824081128927889,0.4487355613770008,Seq2Trend,Normal,False,0.5,300,300,20,20,8,0.005,0.6,0.1,median,True,"[0.25, 0.5, 0.75]",False,P50,,False,42,1,combined_exp_arps,2,,default_group
UNISIM_IV_P15_Seq2Trend_trial_177,P15,3a50e25c37cf1564c8a996be2a8d587e,177,5.824081128927889,0.4487355613770008,Seq2Trend,Normal,False,0.5,300,300,20,20,8,0.005,0.6,0.1,median,True,"[0.25, 0.5, 0.75]",False,P50,,False,42,1,combined_exp_arps,2,,default_group
UNISIM_IV_P15_Seq2Trend_trial_187,P15,d77f7be0897b05159221900d326a6c12,187,5.824081128927889,0.4487355613770008,Seq2Trend,Normal,False,0.5,300,300,20,20,8,0.005,0.6,0.1,median,True,"[0.25, 0.5, 0.75]",False,P50,,False,42,1,combined_exp_arps,2,,default_group
UNISIM_IV_P15_Seq2Trend_trial_171,P15,d60e77a8a4f302d1a180c3cd5e9045a3,171,5.824081128927889,0.4487355613770008,Seq2Trend,Normal,False,0.5,300,300,20,20,8,0.005,0.6,0.1,median,True,"[0.25, 0.5, 0.75]",False,P50,,False,42,1,combined_exp_arps,2,,default_group
UNISIM_IV_P15_Seq2Trend_trial_152,P15,022aaf8c62822c010862938b334b1b61,152,5.824081128927889,0.4487355613770008,Seq2Trend,Normal,False,0.5,300,300,20,20,8,0.005,0.6,0.1,median,True,"[0.25, 0.5, 0.75]",False,P50,,False,42,1,combined_exp_arps,2,,default_group
UNISIM_IV_P15_Seq2Trend_trial_150,P15,66e6db4c9702456be3c9f075138bc484,150,5.824081128927889,0.4487355613770008,Seq2Trend,Normal,False,0.5,300,300,20,20,8,0.005,0.6,0.1,median,True,"[0.25, 0.5, 0.75]",False,P50,,False,42,1,combined_exp_arps,2,,default_group
