experiment_id,well,job_hash,optuna_trial_number,val_smape_agg,val_smape_cum,architecture_name,feature_kind,use_known_good,data_sample,lag_window,horizon,epochs,patience,batch_size,learning_rate,test_size,val_size,aggregation_method,evaluate_by_slice,aggregation_quantiles,plot,scenario,band,show_components,seed,ensemble_models,physics_strategy,trend_degree,architecture_profile,profile_group
UNISIM_IV_P15_Seq2Trend_trial_43,P15,30c9b4a7ba6ea87da270ecd0137bb63e,43,6.0647404419325115,0.255098831589194,Seq2Trend,Normal,False,0.25,300,300,50,20,16,0.005,0.6,0.1,median,True,"[0.25, 0.5, 0.75]",False,P50,,False,42,1,arps,2,,default_group
UNISIM_IV_P15_Seq2Trend_trial_96,P15,47a1d3249e01e22c0df5077e0248f578,96,6.041262202756065,0.2862577967028778,Seq2Trend,Normal,False,0.99,300,300,100,20,8,0.001,0.6,0.1,median,True,"[0.25, 0.5, 0.75]",False,P50,,False,42,1,pressure_ensemble,8,,default_group
UNISIM_IV_P15_Seq2Trend_trial_73,P15,2579219ee6a9ec7e7cefecee97892f65,73,5.926294768478409,0.3006987459344857,Seq2Trend,Normal,False,0.25,300,300,100,20,8,0.001,0.6,0.1,median,True,"[0.25, 0.5, 0.75]",False,P50,,False,42,1,arps,4,,default_group
UNISIM_IV_P15_Seq2Trend_trial_92,P15,25df1e5e6e660fe55bb5e6612034b2bc,92,7.97419249194576,0.7596641253496986,Seq2Trend,Normal,False,0.5,300,300,50,20,16,0.05,0.6,0.1,median,True,"[0.25, 0.5, 0.75]",False,P50,,False,42,1,arps,5,,default_group
UNISIM_IV_P15_Seq2Trend_trial_32,P15,882797b83739d14c6cf79bd034d310c8,32,6.967069237093964,0.40344650214962174,Seq2Trend,Normal,False,0.5,300,300,100,20,8,0.01,0.6,0.1,median,True,"[0.25, 0.5, 0.75]",False,P50,,False,42,1,combined_exp_arps,4,,default_group
UNISIM_IV_P15_Seq2Trend_trial_50,P15,4b0ca5ab0233fd4643f57b3bdf33a5cd,50,8.326170117895469,1.0258848253358201,Seq2Trend,Normal,False,0.99,300,300,100,20,8,0.05,0.6,0.1,median,True,"[0.25, 0.5, 0.75]",False,P50,,False,42,1,static,4,,default_group
UNISIM_IV_P15_Seq2Trend_trial_29,P15,292d8824f832142089c734f812d5cbb5,29,5.785667305881137,0.4609239665326294,Seq2Trend,Normal,False,0.25,300,300,20,20,8,0.005,0.6,0.1,median,True,"[0.25, 0.5, 0.75]",False,P50,,False,42,1,exponential,7,,default_group
UNISIM_IV_P15_Seq2Trend_trial_76,P15,57a7901e38c5839783704d7b69f14783,76,5.872889768692121,0.38696197112190633,Seq2Trend,Normal,False,0.99,300,300,100,20,16,0.001,0.6,0.1,median,True,"[0.25, 0.5, 0.75]",False,P50,,False,42,1,exponential,7,,default_group
UNISIM_IV_P15_Seq2Trend_trial_15,P15,fddd8c7c00fa57739431f71be72fa2d6,15,7.618985913654516,0.7078728449824667,Seq2Trend,Normal,False,0.99,300,300,200,20,8,0.005,0.6,0.1,median,True,"[0.25, 0.5, 0.75]",False,P50,,False,42,1,static,8,,default_group
UNISIM_IV_P15_Seq2Trend_trial_4,P15,04af1782020c9a980fde27d1f934fb43,4,6.847587312065325,0.27888744317138053,Seq2Trend,Normal,False,0.99,300,300,20,20,16,0.01,0.6,0.1,median,True,"[0.25, 0.5, 0.75]",False,P50,,False,42,1,arps,2,,default_group
UNISIM_IV_P15_Seq2Trend_trial_68,P15,72a5a0e46409845b97b5b5bdb8b43914,68,6.423693590818141,0.2464026932774799,Seq2Trend,Normal,False,0.01,300,300,100,20,16,0.05,0.6,0.1,median,True,"[0.25, 0.5, 0.75]",False,P50,,False,42,1,arps,8,,default_group
UNISIM_IV_P15_Seq2Trend_trial_48,P15,e451b7c2711fb55924e5984e7eaf0749,48,6.418449813036889,0.2470103157061567,Seq2Trend,Normal,False,0.01,300,300,100,20,8,0.01,0.6,0.1,median,True,"[0.25, 0.5, 0.75]",False,P50,,False,42,1,pressure_ensemble,4,,default_group
UNISIM_IV_P15_Seq2Trend_trial_28,P15,8f9d73e1fa943eb92516d88c05a42470,28,8.603105075410198,0.7830624402548201,Seq2Trend,Normal,False,0.5,300,300,200,20,8,0.05,0.6,0.1,median,True,"[0.25, 0.5, 0.75]",False,P50,,False,42,1,pressure_ensemble,2,,default_group
UNISIM_IV_P15_Seq2Trend_trial_37,P15,8f7ecc4adda5150b2c74df27749282c9,37,6.189351466457681,0.2146228791692615,Seq2Trend,Normal,False,0.25,300,300,20,20,8,0.05,0.6,0.1,median,True,"[0.25, 0.5, 0.75]",False,P50,,False,42,1,combined_exp_arps,7,,default_group
UNISIM_IV_P15_Seq2Trend_trial_47,P15,00cb669844934137d38303af96e4a55b,47,6.29580285316577,0.19511252008882485,Seq2Trend,Normal,False,0.5,300,300,20,20,8,0.05,0.6,0.1,median,True,"[0.25, 0.5, 0.75]",False,P50,,False,42,1,pressure_ensemble,6,,default_group
UNISIM_IV_P15_Seq2Trend_trial_33,P15,b3252d4d80c9bee0ff90e315b92731fb,33,6.112925137801264,0.24615474007457058,Seq2Trend,Normal,False,0.99,300,300,200,20,16,0.001,0.6,0.1,median,True,"[0.25, 0.5, 0.75]",False,P50,,False,42,1,arps,2,,default_group
UNISIM_IV_P15_Seq2Trend_trial_39,P15,a8e1bf8d0d076e7422cd970ab87cc3c5,39,6.079320933461685,0.30244197705625636,Seq2Trend,Normal,False,0.01,300,300,50,20,16,0.001,0.6,0.1,median,True,"[0.25, 0.5, 0.75]",False,P50,,False,42,1,exponential,5,,default_group
UNISIM_IV_P15_Seq2Trend_trial_59,P15,ac34c12983c36f805aff6af010fd3285,59,6.114225915098945,0.2736366493492911,Seq2Trend,Normal,False,0.01,300,300,200,20,16,0.001,0.6,0.1,median,True,"[0.25, 0.5, 0.75]",False,P50,,False,42,1,pressure_ensemble,4,,default_group
UNISIM_IV_P15_Seq2Trend_trial_31,P15,2f54f061ba09489acc2efe906d60f4ea,31,6.29580285316577,0.19511252008882485,Seq2Trend,Normal,False,0.5,300,300,20,20,8,0.05,0.6,0.1,median,True,"[0.25, 0.5, 0.75]",False,P50,,False,42,1,pressure_ensemble,8,,default_group
UNISIM_IV_P15_Seq2Trend_trial_63,P15,6419686cdc4af5e3317375835e0c04f3,63,11.765962862308331,2.315784287341202,Seq2Trend,Normal,False,0.99,300,300,100,20,8,0.05,0.6,0.1,median,True,"[0.25, 0.5, 0.75]",False,P50,,False,42,1,pressure_ensemble,3,,default_group
UNISIM_IV_P15_Seq2Trend_trial_20,P15,87f35940c917dafedcfcc00584f458ea,20,6.847995208079307,0.3689552236037394,Seq2Trend,Normal,False,0.5,300,300,50,20,8,0.05,0.6,0.1,median,True,"[0.25, 0.5, 0.75]",False,P50,,False,42,1,exponential,8,,default_group
UNISIM_IV_P15_Seq2Trend_trial_94,P15,dda66acf85d2d21a643ce763e50ec6fb,94,6.67315684373074,0.271488131485158,Seq2Trend,Normal,False,0.25,300,300,20,20,8,0.05,0.6,0.1,median,True,"[0.25, 0.5, 0.75]",False,P50,,False,42,1,exponential,2,,default_group
UNISIM_IV_P15_Seq2Trend_trial_0,P15,92bfbeee6202c495722d8fc409600ed5,0,7.808860196426528,0.625022934866914,Seq2Trend,Normal,False,0.25,300,300,100,20,16,0.05,0.6,0.1,median,True,"[0.25, 0.5, 0.75]",False,P50,,False,42,1,pressure_ensemble,6,,default_group
UNISIM_IV_P15_Seq2Trend_trial_78,P15,4f1a88b85f243b7343074581de683050,78,6.218695595665374,0.26146001018086523,Seq2Trend,Normal,False,0.01,300,300,200,20,8,0.05,0.6,0.1,median,True,"[0.25, 0.5, 0.75]",False,P50,,False,42,1,pressure_ensemble,4,,default_group
UNISIM_IV_P15_Seq2Trend_trial_70,P15,832c840c8c2a5da08639f6f91efbf319,70,6.466518500138499,0.22816788761185575,Seq2Trend,Normal,False,0.25,300,300,100,20,16,0.01,0.6,0.1,median,True,"[0.25, 0.5, 0.75]",False,P50,,False,42,1,arps,3,,default_group
UNISIM_IV_P15_Seq2Trend_trial_12,P15,175e943988a7363cbdbaba92aedfc782,12,6.504850456516975,0.24750885754021004,Seq2Trend,Normal,False,0.01,300,300,50,20,8,0.05,0.6,0.1,median,True,"[0.25, 0.5, 0.75]",False,P50,,False,42,1,static,7,,default_group
UNISIM_IV_P15_Seq2Trend_trial_58,P15,3ca28f68a424e76f33acf2f5f8768c28,58,7.4345516212305425,0.6410582698943605,Seq2Trend,Normal,False,0.99,300,300,200,20,8,0.005,0.6,0.1,median,True,"[0.25, 0.5, 0.75]",False,P50,,False,42,1,arps,4,,default_group
UNISIM_IV_P15_Seq2Trend_trial_6,P15,51520f4cfa112227832a1b5847828bbc,6,6.6336279757863785,0.26807755753619955,Seq2Trend,Normal,False,0.01,300,300,200,20,8,0.05,0.6,0.1,median,True,"[0.25, 0.5, 0.75]",False,P50,,False,42,1,combined_exp_arps,4,,default_group
UNISIM_IV_P15_Seq2Trend_trial_11,P15,432988ef4f8e78fc8763b6ceab13f30a,11,6.254909278399038,0.2477978802721257,Seq2Trend,Normal,False,0.01,300,300,200,20,8,0.001,0.6,0.1,median,True,"[0.25, 0.5, 0.75]",False,P50,,False,42,1,arps,2,,default_group
UNISIM_IV_P15_Seq2Trend_trial_67,P15,10567786fc398117fc4c295b7351f72b,67,5.974243161723639,0.2634806864135698,Seq2Trend,Normal,False,0.5,300,300,100,20,16,0.001,0.6,0.1,median,True,"[0.25, 0.5, 0.75]",False,P50,,False,42,1,static,5,,default_group
UNISIM_IV_P15_Seq2Trend_trial_82,P15,14cc897a86adce5c3e4b5058fb85fd2e,82,6.369511656575814,0.24075159134009255,Seq2Trend,Normal,False,0.01,300,300,200,20,8,0.001,0.6,0.1,median,True,"[0.25, 0.5, 0.75]",False,P50,,False,42,1,pressure_ensemble,3,,default_group
UNISIM_IV_P15_Seq2Trend_trial_54,P15,43dbff9605a4f5f201dd66c7aea46867,54,8.922685153220232,1.2393356432920588,Seq2Trend,Normal,False,0.99,300,300,50,20,16,0.05,0.6,0.1,median,True,"[0.25, 0.5, 0.75]",False,P50,,False,42,1,static,8,,default_group
UNISIM_IV_P15_Seq2Trend_trial_91,P15,dfb4a69ce32c1aa7f870aa30405140f5,91,7.16931324928594,0.4204087086150198,Seq2Trend,Normal,False,0.01,300,300,200,20,8,0.005,0.6,0.1,median,True,"[0.25, 0.5, 0.75]",False,P50,,False,42,1,exponential,8,,default_group
UNISIM_IV_P15_Seq2Trend_trial_25,P15,5ed609a11417712991e0c28ffb6a8b30,25,6.2228430360266636,0.22688268347408466,Seq2Trend,Normal,False,0.25,300,300,200,20,16,0.001,0.6,0.1,median,True,"[0.25, 0.5, 0.75]",False,P50,,False,42,1,static,2,,default_group
UNISIM_IV_P15_Seq2Trend_trial_56,P15,ad5cc3390988a5eaaeca8017e182fab1,56,6.079320933461685,0.30244197705625636,Seq2Trend,Normal,False,0.01,300,300,50,20,16,0.001,0.6,0.1,median,True,"[0.25, 0.5, 0.75]",False,P50,,False,42,1,exponential,8,,default_group
UNISIM_IV_P15_Seq2Trend_trial_87,P15,5683930ef715c623a350b2f316daf6f7,87,6.093064330753942,0.25135547322375784,Seq2Trend,Normal,False,0.5,300,300,20,20,16,0.005,0.6,0.1,median,True,"[0.25, 0.5, 0.75]",False,P50,,False,42,1,combined_exp_arps,8,,default_group
UNISIM_IV_P15_Seq2Trend_trial_36,P15,7ad6728e016b0cb4157ab458abe8830f,36,10.207132791997475,1.7758949802476178,Seq2Trend,Normal,False,0.99,300,300,50,20,8,0.05,0.6,0.1,median,True,"[0.25, 0.5, 0.75]",False,P50,,False,42,1,arps,8,,default_group
UNISIM_IV_P15_Seq2Trend_trial_3,P15,3fece62970cd044d48210c1e39fa9f18,3,5.748634793004012,0.8227812278829294,Seq2Trend,Normal,False,0.99,300,300,20,20,8,0.001,0.6,0.1,median,True,"[0.25, 0.5, 0.75]",False,P50,,False,42,1,arps,2,,default_group
UNISIM_IV_P15_Seq2Trend_trial_35,P15,3a85595b1bced141af23f5d712fd13ee,35,15.338520370993432,3.6273945235886895,Seq2Trend,Normal,False,0.99,300,300,100,20,16,0.05,0.6,0.1,median,True,"[0.25, 0.5, 0.75]",False,P50,,False,42,1,exponential,5,,default_group
UNISIM_IV_P15_Seq2Trend_trial_49,P15,3ceecc776ade2edbc25844ba8c544876,49,7.400135559320768,0.5779728366510777,Seq2Trend,Normal,False,0.5,300,300,100,20,8,0.01,0.6,0.1,median,True,"[0.25, 0.5, 0.75]",False,P50,,False,42,1,exponential,7,,default_group
UNISIM_IV_P15_Seq2Trend_trial_99,P15,ab8efa9d606215bfdc27008d4431b632,99,7.2742156905773205,0.23588211808881135,Seq2Trend,Normal,False,0.99,300,300,200,20,16,0.05,0.6,0.1,median,True,"[0.25, 0.5, 0.75]",False,P50,,False,42,1,combined_exp_arps,8,,default_group
UNISIM_IV_P15_Seq2Trend_trial_40,P15,b3c1c2013d3c778c724e2e0738b6d6d3,40,6.3323237220024335,0.23478174717787098,Seq2Trend,Normal,False,0.25,300,300,100,20,8,0.005,0.6,0.1,median,True,"[0.25, 0.5, 0.75]",False,P50,,False,42,1,exponential,3,,default_group
UNISIM_IV_P15_Seq2Trend_trial_86,P15,ecd2a5d9e6f9d443b62d98c1a46165e9,86,6.893114618260282,0.35207271964874237,Seq2Trend,Normal,False,0.5,300,300,200,20,8,0.01,0.6,0.1,median,True,"[0.25, 0.5, 0.75]",False,P50,,False,42,1,arps,6,,default_group
UNISIM_IV_P15_Seq2Trend_trial_7,P15,e5f7a31397865833c6a34d0a1914254a,7,6.3991284576285095,0.22818046500166386,Seq2Trend,Normal,False,0.25,300,300,20,20,8,0.01,0.6,0.1,median,True,"[0.25, 0.5, 0.75]",False,P50,,False,42,1,combined_exp_arps,8,,default_group
UNISIM_IV_P15_Seq2Trend_trial_14,P15,68445263b883e7f67b3db2cfc6757c89,14,11.867384416059497,2.3382561401720054,Seq2Trend,Normal,False,0.99,300,300,20,20,8,0.05,0.6,0.1,median,True,"[0.25, 0.5, 0.75]",False,P50,,False,42,1,pressure_ensemble,5,,default_group
UNISIM_IV_P15_Seq2Trend_trial_18,P15,43f4d1648e61f0017612dfd69f1d07c4,18,6.476824473895176,0.24283295649149636,Seq2Trend,Normal,False,0.01,300,300,100,20,8,0.05,0.6,0.1,median,True,"[0.25, 0.5, 0.75]",False,P50,,False,42,1,combined_exp_arps,2,,default_group
UNISIM_IV_P15_Seq2Trend_trial_51,P15,ca21ab8cb454b74469fd4af8c42b05ee,51,5.945698970626596,0.301586680092414,Seq2Trend,Normal,False,0.5,300,300,100,20,16,0.001,0.6,0.1,median,True,"[0.25, 0.5, 0.75]",False,P50,,False,42,1,combined_exp_arps,6,,default_group
UNISIM_IV_P15_Seq2Trend_trial_93,P15,c1d22c88cce9a8a82c78320c3fa7cc5f,93,6.42079745736954,0.24390890513196137,Seq2Trend,Normal,False,0.01,300,300,20,20,8,0.05,0.6,0.1,median,True,"[0.25, 0.5, 0.75]",False,P50,,False,42,1,static,4,,default_group
UNISIM_IV_P15_Seq2Trend_trial_57,P15,a8f29ac6783308ba323c8245439c6472,57,6.373699909410712,0.24189513472692492,Seq2Trend,Normal,False,0.01,300,300,50,20,8,0.05,0.6,0.1,median,True,"[0.25, 0.5, 0.75]",False,P50,,False,42,1,combined_exp_arps,2,,default_group
UNISIM_IV_P15_Seq2Trend_trial_34,P15,1a1f3c72afb42fda7fe7eccf81f822b5,34,6.144604871547772,0.2659513190314494,Seq2Trend,Normal,False,0.25,300,300,200,20,16,0.01,0.6,0.1,median,True,"[0.25, 0.5, 0.75]",False,P50,,False,42,1,combined_exp_arps,6,,default_group
UNISIM_IV_P15_Seq2Trend_trial_62,P15,286a3ed406434cab1120fe461ba9d1de,62,6.242026358781419,0.23087581112526495,Seq2Trend,Normal,False,0.25,300,300,50,20,16,0.05,0.6,0.1,median,True,"[0.25, 0.5, 0.75]",False,P50,,False,42,1,combined_exp_arps,6,,default_group
UNISIM_IV_P15_Seq2Trend_trial_81,P15,94c745e7499dfac425bc3606a815d3b4,81,6.292118197752254,0.22620792152520316,Seq2Trend,Normal,False,0.25,300,300,200,20,16,0.005,0.6,0.1,median,True,"[0.25, 0.5, 0.75]",False,P50,,False,42,1,combined_exp_arps,4,,default_group
UNISIM_IV_P15_Seq2Trend_trial_24,P15,bef563db00accdb0809de46fdc6a69ef,24,6.577116393459743,0.24462285153367805,Seq2Trend,Normal,False,0.01,300,300,100,20,8,0.05,0.6,0.1,median,True,"[0.25, 0.5, 0.75]",False,P50,,False,42,1,arps,4,,default_group
UNISIM_IV_P15_Seq2Trend_trial_90,P15,5065ed4d5d9c6052257d131312f276c6,90,6.197321575664959,0.26966975290928136,Seq2Trend,Normal,False,0.5,300,300,50,20,16,0.01,0.6,0.1,median,True,"[0.25, 0.5, 0.75]",False,P50,,False,42,1,combined_exp_arps,5,,default_group
UNISIM_IV_P15_Seq2Trend_trial_16,P15,f1b9e46cdad133f729d0354d365fc68c,16,6.005068439297208,0.365451210659929,Seq2Trend,Normal,False,0.5,300,300,50,20,8,0.05,0.6,0.1,median,True,"[0.25, 0.5, 0.75]",False,P50,,False,42,1,combined_exp_arps,6,,default_group
UNISIM_IV_P15_Seq2Trend_trial_89,P15,6d7d7a547e5ddd446453f8ecf31b737c,89,8.001995825652433,0.8693605426870412,Seq2Trend,Normal,False,0.99,300,300,200,20,8,0.001,0.6,0.1,median,True,"[0.25, 0.5, 0.75]",False,P50,,False,42,1,pressure_ensemble,3,,default_group
UNISIM_IV_P15_Seq2Trend_trial_5,P15,b609af9405fe16fb2218dd69c1eaec06,5,5.859446583432342,0.4184951011573636,Seq2Trend,Normal,False,0.5,300,300,50,20,16,0.001,0.6,0.1,median,True,"[0.25, 0.5, 0.75]",False,P50,,False,42,1,exponential,3,,default_group
UNISIM_IV_P15_Seq2Trend_trial_65,P15,cd6ab83ac39e3365573bb214961f8a61,65,5.898389528139942,0.6546322052091961,Seq2Trend,Normal,False,0.5,300,300,20,20,16,0.001,0.6,0.1,median,True,"[0.25, 0.5, 0.75]",False,P50,,False,42,1,combined_exp_arps,3,,default_group
UNISIM_IV_P15_Seq2Trend_trial_84,P15,3c59edec82e4c246b5593cac77e405ba,84,8.108284077425434,0.9205417963018308,Seq2Trend,Normal,False,0.99,300,300,100,20,16,0.01,0.6,0.1,median,True,"[0.25, 0.5, 0.75]",False,P50,,False,42,1,arps,2,,default_group
UNISIM_IV_P15_Seq2Trend_trial_85,P15,4a561d2d56cd04405ebb454383a6568e,85,6.684980416018744,1.2502721942644817,Seq2Trend,Normal,False,0.25,300,300,20,20,16,0.001,0.6,0.1,median,True,"[0.25, 0.5, 0.75]",False,P50,,False,42,1,arps,2,,default_group
UNISIM_IV_P15_Seq2Trend_trial_52,P15,f9a22867d1f13e0e0516751ac3e139ce,52,6.466518500138499,0.22816788761185575,Seq2Trend,Normal,False,0.25,300,300,100,20,16,0.01,0.6,0.1,median,True,"[0.25, 0.5, 0.75]",False,P50,,False,42,1,arps,2,,default_group
UNISIM_IV_P15_Seq2Trend_trial_71,P15,e2904c00166733287b49d9220d61dfa2,71,5.717100471785167,0.8195197004735012,Seq2Trend,Normal,False,0.99,300,300,20,20,8,0.001,0.6,0.1,median,True,"[0.25, 0.5, 0.75]",False,P50,,False,42,1,pressure_ensemble,8,,default_group
UNISIM_IV_P15_Seq2Trend_trial_53,P15,febe8729551ca4d03b661ee5cace4b1f,53,8.623093842488593,1.113324339434194,Seq2Trend,Normal,False,0.5,300,300,100,20,16,0.05,0.6,0.1,median,True,"[0.25, 0.5, 0.75]",False,P50,,False,42,1,exponential,8,,default_group
UNISIM_IV_P15_Seq2Trend_trial_66,P15,4b99058788360a8e2103cfa7c5213c4a,66,6.173892893886903,0.2659478089608566,Seq2Trend,Normal,False,0.01,300,300,20,20,8,0.005,0.6,0.1,median,True,"[0.25, 0.5, 0.75]",False,P50,,False,42,1,arps,2,,default_group
UNISIM_IV_P15_Seq2Trend_trial_9,P15,538f329db92852e894e9985f22247b24,9,5.996577242797386,0.285407598427654,Seq2Trend,Normal,False,0.5,300,300,50,20,16,0.005,0.6,0.1,median,True,"[0.25, 0.5, 0.75]",False,P50,,False,42,1,arps,4,,default_group
UNISIM_IV_P15_Seq2Trend_trial_74,P15,a5c09e55deb9c0b10ee81cd78dd2d1ff,74,7.122829871709198,0.44848324967322667,Seq2Trend,Normal,False,0.99,300,300,100,20,8,0.005,0.6,0.1,median,True,"[0.25, 0.5, 0.75]",False,P50,,False,42,1,combined_exp_arps,7,,default_group
UNISIM_IV_P15_Seq2Trend_trial_55,P15,37a2e643ef307b5f1f7fc8bf74980f5e,55,6.379124604044631,0.24011802819130104,Seq2Trend,Normal,False,0.01,300,300,200,20,8,0.001,0.6,0.1,median,True,"[0.25, 0.5, 0.75]",False,P50,,False,42,1,combined_exp_arps,5,,default_group
UNISIM_IV_P15_Seq2Trend_trial_97,P15,cb76a2d75fc5753fcef8c016b3e3e05f,97,6.223907359958282,0.2721041629105768,Seq2Trend,Normal,False,0.01,300,300,20,20,16,0.001,0.6,0.1,median,True,"[0.25, 0.5, 0.75]",False,P50,,False,42,1,static,4,,default_group
UNISIM_IV_P15_Seq2Trend_trial_23,P15,6e5e4ae5cc5cdd646438252d91f7c70b,23,6.925699630592128,0.37781287881796766,Seq2Trend,Normal,False,0.25,300,300,200,20,8,0.01,0.6,0.1,median,True,"[0.25, 0.5, 0.75]",False,P50,,False,42,1,exponential,5,,default_group
UNISIM_IV_P15_Seq2Trend_trial_21,P15,5f70c840112d1b8015ab35a07ba2a1eb,21,6.96088860183616,0.35171920014847563,Seq2Trend,Normal,False,0.25,300,300,50,20,16,0.05,0.6,0.1,median,True,"[0.25, 0.5, 0.75]",False,P50,,False,42,1,arps,5,,default_group
UNISIM_IV_P15_Seq2Trend_trial_95,P15,d31c5612e7284b8763d5df1ed300c7a2,95,5.892409016798985,0.33896727712660923,Seq2Trend,Normal,False,0.25,300,300,50,20,16,0.005,0.6,0.1,median,True,"[0.25, 0.5, 0.75]",False,P50,,False,42,1,exponential,4,,default_group
UNISIM_IV_P15_Seq2Trend_trial_17,P15,5d8ac09141cf8fd1a85dac6b7c3fbe83,17,6.027003967886471,0.2848268705138227,Seq2Trend,Normal,False,0.99,300,300,100,20,8,0.001,0.6,0.1,median,True,"[0.25, 0.5, 0.75]",False,P50,,False,42,1,exponential,8,,default_group
UNISIM_IV_P15_Seq2Trend_trial_46,P15,60146a5f2a16c83c9d2d4a3102a01856,46,6.589783805674221,0.24743381262326575,Seq2Trend,Normal,False,0.5,300,300,50,20,8,0.01,0.6,0.1,median,True,"[0.25, 0.5, 0.75]",False,P50,,False,42,1,combined_exp_arps,7,,default_group
UNISIM_IV_P15_Seq2Trend_trial_80,P15,f5bb9d1f77748a07039781239b390fed,80,6.566089862599357,0.25458429818187633,Seq2Trend,Normal,False,0.01,300,300,200,20,16,0.05,0.6,0.1,median,True,"[0.25, 0.5, 0.75]",False,P50,,False,42,1,static,6,,default_group
UNISIM_IV_P15_Seq2Trend_trial_42,P15,54061beb7fc503eca3efa740bd985cf2,42,6.407623200011181,0.24436158896219246,Seq2Trend,Normal,False,0.01,300,300,100,20,8,0.05,0.6,0.1,median,True,"[0.25, 0.5, 0.75]",False,P50,,False,42,1,exponential,7,,default_group
UNISIM_IV_P15_Seq2Trend_trial_10,P15,b06e11084f70c3703169eb660628352f,10,6.291104942406103,0.23785416431361728,Seq2Trend,Normal,False,0.01,300,300,50,20,16,0.01,0.6,0.1,median,True,"[0.25, 0.5, 0.75]",False,P50,,False,42,1,arps,2,,default_group
