job_id,architecture_id,hyperparam_id,dataset,well,window_size,status,created_at,started_at,finished_at,smape,mae,notes,output_notebook_path,log_path,results_path
a5503167-12c7-4c9e-b2bf-35c490806623,Model5_Transformer_2xConv,hp_small_fast,UNISIM,Prod-9,7,completed,,2025-06-19 03:45:26.148173,2025-06-19 04:02:59.549392,,,,,,
e28a39e3-3ec4-461f-884a-902d3ab2ac1f,Model5_Transformer_2xConv,hp_small_fast,UNISIM,Prod-10,7,completed,,2025-06-19 03:45:30.185363,2025-06-19 04:03:17.855287,,,,,,
d1704b65-82ed-44da-b65e-9b3bb46ab235,Model5_Transformer_2xConv,hp_small_fast,OPSD,solar,7,completed,,2025-06-19 03:47:52.360545,2025-06-19 04:05:08.031229,,,,,,
fb9d81a7-5645-447c-883c-f2ebbe6fb2ce,Model5_Transformer_2xConv,hp_small_fast,OPSD,wind,7,completed,,2025-06-19 03:52:14.658218,2025-06-19 04:09:14.404293,,,,,,
fbaa6644-bd9a-42a2-ad51-216041b7cd1c,Model5_Transformer_2xConv,hp_small_fast,OPSD,load,7,completed,,2025-06-19 03:53:08.743171,2025-06-19 04:10:12.496323,,,,,,
2ed6918f-d2b0-4c44-9948-70c4fc7d8e61,Model5_Transformer_2xConv,hp_medium_balanced,VOLVE,15/9-F-14,7,completed,,2025-06-19 03:54:32.857172,2025-06-19 04:05:20.074240,,,,,,
2c138163-c4b4-477c-96b2-a5f01e9e29c5,Model5_Transformer_2xConv,hp_medium_balanced,VOLVE,15/9-F-12,7,completed,,2025-06-19 03:55:50.968200,2025-06-19 04:07:08.214432,,,,,,
a2cc2610-d3ba-4ff5-86cb-e748440ee824,Model5_Transformer_2xConv,hp_medium_balanced,VOLVE,15/9-F-11,7,completed,,2025-06-19 03:59:41.232138,2025-06-19 04:03:49.919514,,,,,,
47d84728-353e-4de2-a466-80de2f63136d,Model5_Transformer_2xConv,hp_medium_balanced,VOLVE,15/9-F-15 D,7,completed,,2025-06-19 04:00:29.313135,2025-06-19 04:03:07.609942,,,,,,
368bb601-6fff-4e1b-ad09-9179dce9a882,Model5_Transformer_2xConv,hp_medium_balanced,UNISIM_IV,P16,7,completed,,2025-06-19 04:01:11.387239,2025-06-19 04:07:50.288236,,,,,,
9726039b-4c88-416d-8304-0c7a651f053a,Model5_Transformer_2xConv,hp_medium_balanced,UNISIM,Prod-1,7,completed,,2025-06-19 04:01:19.427167,2025-06-19 04:12:58.695289,,,,,,
d977c4d8-0aea-46d6-980c-dbe726179f4b,Model5_Transformer_2xConv,hp_medium_balanced,UNISIM,Prod-2,7,completed,,2025-06-19 04:03:01.569164,2025-06-19 04:16:20.964556,,,,,,
49af638f-96b8-4d04-9f35-c100d599cbb2,Model5_Transformer_2xConv,hp_medium_balanced,UNISIM,Prod-3,7,completed,,2025-06-19 04:03:09.618135,2025-06-19 04:15:10.861259,,,,,,
a584ea26-a864-4f11-a4d4-947505b23147,Model5_Transformer_2xConv,hp_medium_balanced,UNISIM,Prod-4,7,completed,,2025-06-19 04:03:11.641240,2025-06-19 04:21:13.320321,,,,,,
f7dbe079-541e-4db1-b3df-3b21d054ce06,Model5_Transformer_2xConv,hp_medium_balanced,UNISIM,Prod-5,7,completed,,2025-06-19 04:03:19.866196,2025-06-19 04:21:25.363281,,,,,,
f16a0163-7933-4a3f-beb7-a361d364cd20,Model5_Transformer_2xConv,hp_medium_balanced,UNISIM,Prod-6,7,completed,,2025-06-19 04:03:51.931192,2025-06-19 04:21:57.432700,,,,,,
6bbb912e-c780-41ab-b44e-8d409f53b0d5,Model5_Transformer_2xConv,hp_medium_balanced,UNISIM,Prod-7,7,completed,,2025-06-19 04:05:10.041183,2025-06-19 04:21:05.281245,,,,,,
07261464-af12-4956-a973-8a367514a898,Model5_Transformer_2xConv,hp_medium_balanced,UNISIM,Prod-8,7,completed,,2025-06-19 04:05:22.084457,2025-06-19 04:23:25.564601,,,,,,
ec1be9bb-ae5e-45ef-a691-9a9705c15823,Model5_Transformer_2xConv,hp_medium_balanced,UNISIM,Prod-9,7,completed,,2025-06-19 04:07:10.226142,2025-06-19 04:25:37.776379,,,,,,
5318cf70-51be-47d5-8f07-0abb01fec77b,Model5_Transformer_2xConv,hp_medium_balanced,UNISIM,Prod-10,7,completed,,2025-06-19 04:07:52.299153,2025-06-19 04:26:53.937498,,,,,,
4f02f4c9-b49b-4229-9744-58dfbd373abd,Model5_Transformer_2xConv,hp_medium_balanced,OPSD,solar,7,completed,,2025-06-19 04:09:16.415170,2025-06-19 04:28:18.061697,,,,,,
8f349d6e-a017-4608-9ea4-7ab83ab7c4de,Model5_Transformer_2xConv,hp_medium_balanced,OPSD,wind,7,completed,,2025-06-19 04:10:14.508154,2025-06-19 04:29:42.242938,,,,,,
9bcf8535-0747-47ae-824a-a099038de305,Model5_Transformer_2xConv,hp_medium_balanced,OPSD,load,7,completed,,2025-06-19 04:13:00.706241,2025-06-19 04:33:46.624611,,,,,,
364d2223-83c1-4f55-9631-c27941625626,Model5_Transformer_2xConv,hp_large_robust,VOLVE,15/9-F-14,7,completed,,2025-06-19 04:15:12.873207,2025-06-19 04:29:14.164804,,,,,,
5879180f-000d-41f7-a66c-0184fcec4c1b,Model5_Transformer_2xConv,hp_large_robust,VOLVE,15/9-F-12,7,completed,,2025-06-19 04:16:22.976162,2025-06-19 04:31:38.454836,,,,,,
1215bfca-f729-42fe-9751-aa3654f4814a,Model5_Transformer_2xConv,hp_large_robust,VOLVE,15/9-F-11,7,completed,,2025-06-19 04:21:07.292181,2025-06-19 04:26:49.890780,,,,,,
40922156-6b60-475b-932b-e97a57cb2c5b,Model5_Transformer_2xConv,hp_large_robust,VOLVE,15/9-F-15 D,7,completed,,2025-06-19 04:21:15.331370,2025-06-19 04:24:51.689339,,,,,,
8bdd0204-83f4-4092-bd69-f8ece470316a,Model5_Transformer_2xConv,hp_large_robust,UNISIM_IV,P16,7,completed,,2025-06-19 04:21:27.377327,2025-06-19 04:31:16.386315,,,,,,
b9b34abc-405a-4962-83e5-0c1e61cfc47a,Model5_Transformer_2xConv,hp_large_robust,UNISIM,Prod-1,7,completed,,2025-06-19 04:21:59.447302,2025-06-19 04:40:07.054346,,,,,,
3a31eb25-b92a-4c90-828e-0ef5533d5603,Model5_Transformer_2xConv,hp_large_robust,UNISIM,Prod-2,7,completed,,2025-06-19 04:23:27.577160,2025-06-19 04:44:29.416379,,,,,,
2d81e717-e063-4096-918a-bb7e327871e2,Model5_Transformer_2xConv,hp_large_robust,UNISIM,Prod-3,7,completed,,2025-06-19 04:24:53.703613,2025-06-19 04:44:05.345465,,,,,,
15bb1a1b-66d2-4b56-877c-f8a4e35bd504,Model5_Transformer_2xConv,hp_large_robust,UNISIM,Prod-4,7,completed,,2025-06-19 04:25:39.789193,2025-06-19 04:53:40.053594,,,,,,
037d7fad-3207-47b6-b3e4-4997329df3cb,Model5_Transformer_2xConv,hp_large_robust,UNISIM,Prod-5,7,completed,,2025-06-19 04:26:51.904350,2025-06-19 04:54:56.170698,,,,,,
07a9780e-4ee8-43c9-9a55-288e6a50ef6b,Model5_Transformer_2xConv,hp_large_robust,UNISIM,Prod-6,7,completed,,2025-06-19 04:26:55.948180,2025-06-19 04:55:00.213618,,,,,,
8deadcd9-6aff-46cd-abc0-de81b9b6058e,Model5_Transformer_2xConv,hp_large_robust,UNISIM,Prod-7,7,completed,,2025-06-19 04:28:20.076230,2025-06-19 04:53:25.997451,,,,,,
d2525245-c067-4235-a904-73a74a789777,Model5_Transformer_2xConv,hp_large_robust,UNISIM,Prod-8,7,completed,,2025-06-19 04:29:16.179356,2025-06-19 04:56:38.355268,,,,,,
30199a3e-3b21-44a6-b744-48d0dec1c99e,Model5_Transformer_2xConv,hp_large_robust,UNISIM,Prod-9,7,completed,,2025-06-19 04:29:44.258196,2025-06-19 04:56:52.407373,,,,,,
7fd58f92-d6ef-471f-833c-34a2d4c13701,Model5_Transformer_2xConv,hp_large_robust,UNISIM,Prod-10,7,completed,,2025-06-19 04:31:18.399215,2025-06-19 04:58:20.612232,,,,,,
1c183a1c-58c3-471b-bdea-6369f3ce40df,Model5_Transformer_2xConv,hp_large_robust,OPSD,solar,7,completed,,2025-06-19 04:31:40.467245,2025-06-19 04:58:08.562475,,,,,,
86c7c536-759f-47b1-9b46-83172139b695,Model5_Transformer_2xConv,hp_large_robust,OPSD,wind,7,completed,,2025-06-19 04:33:48.639491,2025-06-19 04:59:44.968280,,,,,,
568c7922-d1ba-499e-a1ce-a5f316e32109,Model5_Transformer_2xConv,hp_large_robust,OPSD,load,7,completed,,2025-06-19 04:40:09.069522,2025-06-19 05:04:13.307333,,,,,,
179ae8c1-09db-49aa-89d6-bcc3a95672e7,Model5_Transformer_2xConv,hp_stable_regularized,VOLVE,15/9-F-14,7,completed,,2025-06-19 04:44:07.357270,2025-06-19 04:58:36.826292,,,,,,
bf0ec623-cb3c-4b10-8b38-9d7ed92dcd54,Model5_Transformer_2xConv,hp_stable_regularized,VOLVE,15/9-F-12,7,completed,,2025-06-19 04:44:31.430131,2025-06-19 04:59:18.906540,,,,,,
f145f6d4-4301-4b3d-a65d-1dbcf9ef5506,Model5_Transformer_2xConv,hp_stable_regularized,VOLVE,15/9-F-11,7,completed,,2025-06-19 04:53:28.009488,2025-06-19 04:58:28.685365,,,,,,
52eb0e99-2cfc-4160-8757-6eafd3081798,Model5_Transformer_2xConv,hp_stable_regularized,VOLVE,15/9-F-15 D,7,completed,,2025-06-19 04:53:42.065642,2025-06-19 04:56:58.453270,,,,,,
24107696-2cab-4ae3-9990-9a645932037b,Model5_Transformer_2xConv,hp_stable_regularized,UNISIM_IV,P16,7,completed,,2025-06-19 04:54:58.183184,2025-06-19 05:02:43.181251,,,,,,
0a8f6be7-2795-4d35-a172-28ffe8c08a52,Model5_Transformer_2xConv,hp_stable_regularized,UNISIM,Prod-1,7,completed,,2025-06-19 04:55:02.226313,2025-06-19 05:07:37.546329,,,,,,
f7b04e62-4048-402b-8ac5-017721769096,Model5_Transformer_2xConv,hp_stable_regularized,UNISIM,Prod-2,7,completed,,2025-06-19 04:56:40.368497,2025-06-19 05:10:43.799307,,,,,,
e6e17def-3b20-44ca-9e21-334d4ee9c431,Model5_Transformer_2xConv,hp_stable_regularized,UNISIM,Prod-3,7,completed,,2025-06-19 04:56:54.422225,2025-06-19 05:09:35.696459,,,,,,
6c2dcfe7-ddc7-4d42-84cb-cf8495861763,Model5_Transformer_2xConv,hp_stable_regularized,UNISIM,Prod-4,7,completed,,2025-06-19 04:57:00.465533,2025-06-19 05:16:34.231462,,,,,,
b1aa906d-bb42-4ceb-8f77-3c5babe136cc,Model5_Transformer_2xConv,hp_stable_regularized,UNISIM,Prod-5,7,completed,,2025-06-19 04:58:10.573109,2025-06-19 05:18:06.365283,,,,,,
0865363f-6027-47a5-86c7-7f55566daab5,Model5_Transformer_2xConv,hp_stable_regularized,UNISIM,Prod-6,7,completed,,2025-06-19 04:58:22.624152,2025-06-19 05:18:18.421250,,,,,,
ec812e60-ad1c-40d7-bdf7-c896dfc5e0ea,Model5_Transformer_2xConv,hp_stable_regularized,UNISIM,Prod-7,7,completed,,2025-06-19 04:58:30.796254,2025-06-19 05:15:32.128427,,,,,,
d2639331-c405-4e39-aa10-2d3dd019d4ff,Model5_Transformer_2xConv,hp_stable_regularized,UNISIM,Prod-8,7,completed,,2025-06-19 04:58:38.839237,2025-06-19 05:18:22.491087,,,,,,
2916ab81-9075-4f4b-976f-9c3e4572d758,Model5_Transformer_2xConv,hp_stable_regularized,UNISIM,Prod-9,7,completed,,2025-06-19 04:59:20.917217,2025-06-19 05:19:12.600864,,,,,,
a26e44df-beba-4b3a-b3a3-6999add12dcb,Model5_Transformer_2xConv,hp_stable_regularized,UNISIM,Prod-10,7,completed,,2025-06-19 04:59:46.979205,2025-06-19 05:20:32.762339,,,,,,
c1628a86-91ab-4431-a1ff-b2261308f7cb,Model5_Transformer_2xConv,hp_stable_regularized,OPSD,solar,7,completed,,2025-06-19 05:02:45.192318,2025-06-19 05:25:21.260871,,,,,,
97aa1934-b374-417c-bed4-d8166ccad004,Model5_Transformer_2xConv,hp_stable_regularized,OPSD,wind,7,completed,,2025-06-19 05:04:15.319328,2025-06-19 05:28:55.550180,,,,,,
c7ab0d89-0ce2-4e7d-a964-1fe9706882a4,Model5_Transformer_2xConv,hp_stable_regularized,OPSD,load,7,completed,,2025-06-19 05:07:39.558194,2025-06-19 05:36:30.315820,,,,,,
b11342f3-ab82-4e56-8c9e-881b6a0811b5,Model5_Transformer_2xConv,hp_wide_and_shallow,VOLVE,15/9-F-14,7,completed,,2025-06-19 05:09:37.709161,2025-06-19 05:31:41.799741,,,,,,
1535f419-b3e7-4954-8c6a-bdd70df3739c,Model5_Transformer_2xConv,hp_wide_and_shallow,VOLVE,15/9-F-12,7,completed,,2025-06-19 05:10:45.810216,2025-06-19 05:35:12.086680,,,,,,
0b3522b2-0b3e-4cab-a30b-e58377e00db2,Model5_Transformer_2xConv,hp_wide_and_shallow,VOLVE,15/9-F-11,7,completed,,2025-06-19 05:15:34.143168,2025-06-19 05:24:31.149960,,,,,,
fbe5a110-23fb-42c7-9582-e56bf14e07c4,Model5_Transformer_2xConv,hp_wide_and_shallow,VOLVE,15/9-F-15 D,7,completed,,2025-06-19 05:16:36.245422,2025-06-19 05:22:16.933633,,,,,,
a332cc32-ab78-4a6c-be90-a0b70a598fad,Model5_Transformer_2xConv,hp_wide_and_shallow,UNISIM_IV,P16,7,completed,,2025-06-19 05:18:08.378163,2025-06-19 05:36:04.207375,,,,,,
df7ad9a3-03f9-4d02-a4b8-d83bf258811e,Model5_Transformer_2xConv,hp_wide_and_shallow,UNISIM,Prod-1,7,completed,,2025-06-19 05:18:20.435383,2025-06-19 05:52:07.404303,,,,,,
20616d9d-f903-4bd5-a728-02e4673558d3,Model5_Transformer_2xConv,hp_wide_and_shallow,UNISIM,Prod-2,7,completed,,2025-06-19 05:18:24.508118,2025-06-19 05:57:07.895691,,,,,,
48f6fb5c-5a3f-491c-92f6-020bc2fc84c4,Model5_Transformer_2xConv,hp_wide_and_shallow,UNISIM,Prod-3,7,completed,,2025-06-19 05:19:14.618400,2025-06-19 05:54:15.631149,,,,,,
3926ba85-e1b2-4142-84a3-aa2d487ea4ba,Model5_Transformer_2xConv,hp_wide_and_shallow,UNISIM,Prod-4,7,completed,,2025-06-19 05:20:34.779278,2025-06-19 06:11:02.920051,,,,,,
cc9ddc1c-d179-46fc-a72f-66b27e417742,Model5_Transformer_2xConv,hp_wide_and_shallow,UNISIM,Prod-5,7,completed,,2025-06-19 05:22:18.953282,2025-06-19 06:12:43.084352,,,,,,
53f2126f-9351-4e9b-a1e9-cd25112e9c86,Model5_Transformer_2xConv,hp_wide_and_shallow,UNISIM,Prod-6,7,completed,,2025-06-19 05:24:33.165189,2025-06-19 06:14:37.264079,,,,,,
cb538024-907f-46bd-9b2c-13b7ec2424ab,Model5_Transformer_2xConv,hp_wide_and_shallow,UNISIM,Prod-7,7,completed,,2025-06-19 05:25:23.276470,2025-06-19 06:10:44.820317,,,,,,
46e57bd8-ec77-40cf-bdc8-dfc19c7d0d60,Model5_Transformer_2xConv,hp_wide_and_shallow,UNISIM,Prod-8,7,completed,,2025-06-19 05:28:57.572170,2025-06-19 06:17:21.557290,,,,,,
0d59d499-3f7f-48f9-8122-d97c43b18477,Model5_Transformer_2xConv,hp_wide_and_shallow,UNISIM,Prod-9,7,completed,,2025-06-19 05:31:43.816069,2025-06-19 06:18:43.741623,,,,,,
7e0f292d-a086-4f55-89b7-0c3cc9b178ff,Model5_Transformer_2xConv,hp_wide_and_shallow,UNISIM,Prod-10,7,completed,,2025-06-19 05:35:14.105735,2025-06-19 06:21:06.042454,,,,,,
d10d0c09-aa12-45f6-9d36-0a3ed5bc16a7,Model5_Transformer_2xConv,hp_wide_and_shallow,OPSD,solar,7,completed,,2025-06-19 05:36:06.231820,2025-06-19 06:20:55.957787,,,,,,
83795ce7-10bb-4b32-8306-067ae3b27d22,Model5_Transformer_2xConv,hp_wide_and_shallow,OPSD,wind,7,completed,,2025-06-19 05:36:32.330539,2025-06-19 06:21:12.090722,,,,,,
4a8ad888-905a-40d7-9d82-a39eb4401817,Model5_Transformer_2xConv,hp_wide_and_shallow,OPSD,load,7,completed,,2025-06-19 05:52:09.430451,2025-06-19 06:27:44.556345,,,,,,
22842cb4-2efa-4f2f-ac53-ae70ce89625a,Model6_Transformer_Conv_BiLSTM,hp_small_fast,VOLVE,15/9-F-14,7,completed,,2025-06-19 05:54:17.656226,2025-06-19 06:18:25.674168,,,,,,
c79f8643-cbc1-4061-a3b0-7ba4625f9d12,Model6_Transformer_Conv_BiLSTM,hp_small_fast,VOLVE,15/9-F-12,7,completed,,2025-06-19 05:57:09.920644,2025-06-19 06:20:59.997709,,,,,,
00ebf0e3-227a-498a-b952-38d51f015463,Model6_Transformer_Conv_BiLSTM,hp_small_fast,VOLVE,15/9-F-11,7,completed,,2025-06-19 06:10:46.850440,2025-06-19 06:18:49.793615,,,,,,
9379497b-8025-4063-8010-27325b13dd89,Model6_Transformer_Conv_BiLSTM,hp_small_fast,VOLVE,15/9-F-15 D,7,completed,,2025-06-19 06:11:04.934348,2025-06-19 06:16:29.437874,,,,,,
3fe1cd5d-65e8-48f9-a04c-1a66419cb1e6,Model6_Transformer_Conv_BiLSTM,hp_small_fast,UNISIM_IV,P16,7,completed,,2025-06-19 06:12:45.100211,2025-06-19 06:23:36.269295,,,,,,
f7162d57-a4e6-42bc-9695-d97e5f1fef66,Model6_Transformer_Conv_BiLSTM,hp_small_fast,UNISIM,Prod-1,7,completed,,2025-06-19 06:14:39.283273,2025-06-19 06:30:52.777325,,,,,,
19bd82da-4db2-434f-892d-edc427c7de34,Model6_Transformer_Conv_BiLSTM,hp_small_fast,UNISIM,Prod-2,7,completed,,2025-06-19 06:16:31.457350,2025-06-19 06:33:57.038331,,,,,,
c2f44a85-ff3d-48ea-aff6-76a3f6aedc42,Model6_Transformer_Conv_BiLSTM,hp_small_fast,UNISIM,Prod-3,7,completed,,2025-06-19 06:17:23.572349,2025-06-19 06:33:02.946369,,,,,,
233bd126-a5e0-4c40-8609-a15daa87561a,Model6_Transformer_Conv_BiLSTM,hp_small_fast,UNISIM,Prod-4,7,completed,,2025-06-19 06:18:27.687561,2025-06-19 06:40:41.514262,,,,,,
095a8802-58e1-49e7-9991-55f9c6f420f6,Model6_Transformer_Conv_BiLSTM,hp_small_fast,UNISIM,Prod-5,7,completed,,2025-06-19 06:18:45.757657,2025-06-19 06:40:57.605354,,,,,,
8d4953ba-4bf5-42fc-89af-60595436c3b1,Model6_Transformer_Conv_BiLSTM,hp_small_fast,UNISIM,Prod-6,7,completed,,2025-06-19 06:18:51.805663,2025-06-19 06:40:53.565254,,,,,,
7fadcba4-0364-4c92-bd19-a5f3ff7f91df,Model6_Transformer_Conv_BiLSTM,hp_small_fast,UNISIM,Prod-7,7,completed,,2025-06-19 06:20:57.971560,2025-06-19 06:40:03.441359,,,,,,
59e76802-06d6-47b1-b713-25f1abeb9cde,Model6_Transformer_Conv_BiLSTM,hp_small_fast,UNISIM,Prod-8,7,completed,,2025-06-19 06:21:02.010789,2025-06-19 06:42:15.759253,,,,,,
ad0456a2-e8b1-4596-b215-472641a3c973,Model6_Transformer_Conv_BiLSTM,hp_small_fast,UNISIM,Prod-9,7,completed,,2025-06-19 06:21:08.055411,2025-06-19 06:42:11.715347,,,,,,
df4a82f7-196e-4382-878a-22e78d784d63,Model6_Transformer_Conv_BiLSTM,hp_small_fast,UNISIM,Prod-10,7,completed,,2025-06-19 06:21:14.102144,2025-06-19 06:42:43.821538,,,,,,
5a04b91b-6d18-4beb-b539-3abfcd571d0f,Model6_Transformer_Conv_BiLSTM,hp_small_fast,OPSD,solar,7,completed,,2025-06-19 06:23:38.282136,2025-06-19 06:44:09.984387,,,,,,
cb9d2c87-71a9-4b3c-b10e-73d379589f04,Model6_Transformer_Conv_BiLSTM,hp_small_fast,OPSD,wind,7,completed,,2025-06-19 06:27:46.567134,2025-06-19 06:48:14.379398,,,,,,
15f78aa5-dca5-4e77-87ec-9cea4a5935ea,Model6_Transformer_Conv_BiLSTM,hp_small_fast,OPSD,load,7,completed,,2025-06-19 06:30:54.789320,2025-06-19 06:51:32.650450,,,,,,
5416930c-cbf7-41be-92b4-398a0ec3e5aa,Model6_Transformer_Conv_BiLSTM,hp_medium_balanced,VOLVE,15/9-F-14,7,completed,,2025-06-19 06:33:04.958232,2025-06-19 06:46:18.185397,,,,,,
c1fa0fec-c352-474a-ae81-17ae35b0bb70,Model6_Transformer_Conv_BiLSTM,hp_medium_balanced,VOLVE,15/9-F-12,7,completed,,2025-06-19 06:33:59.050212,2025-06-19 06:47:50.315384,,,,,,
e70b7598-9dc1-4cdf-803c-b06bb0d347c5,Model6_Transformer_Conv_BiLSTM,hp_medium_balanced,VOLVE,15/9-F-11,7,completed,,2025-06-19 06:40:05.453151,2025-06-19 06:45:16.087248,,,,,,
5758ab66-0ddc-4e62-bd73-74e376dad146,Model6_Transformer_Conv_BiLSTM,hp_medium_balanced,VOLVE,15/9-F-15 D,7,completed,,2025-06-19 06:40:43.526261,2025-06-19 06:44:05.942520,,,,,,
1444d2d7-1871-4421-b8c2-60232630ab0c,Model6_Transformer_Conv_BiLSTM,hp_medium_balanced,UNISIM_IV,P16,7,completed,,2025-06-19 06:40:55.577171,2025-06-19 06:49:12.475467,,,,,,
fe5e5cab-f111-4946-ac6d-93bb324516dc,Model6_Transformer_Conv_BiLSTM,hp_medium_balanced,UNISIM,Prod-1,7,completed,,2025-06-19 06:40:59.616189,2025-06-19 06:55:28.925307,,,,,,
24101e4d-4388-4485-a57e-6bca7e4c75ad,Model6_Transformer_Conv_BiLSTM,hp_medium_balanced,UNISIM,Prod-2,7,completed,,2025-06-19 06:42:13.728358,2025-06-19 06:59:01.210375,,,,,,
fa98e56e-ec5a-495f-a3be-4e4bcb6c0f57,Model6_Transformer_Conv_BiLSTM,hp_medium_balanced,UNISIM,Prod-3,7,completed,,2025-06-19 06:42:17.771188,2025-06-19 06:57:15.069435,,,,,,
635686ea-beca-4d46-8b0b-a6ac45a6518e,Model6_Transformer_Conv_BiLSTM,hp_medium_balanced,UNISIM,Prod-4,7,completed,,2025-06-19 06:42:45.834470,2025-06-19 07:05:25.676578,,,,,,
1a10f0b0-d972-49c8-8a67-6f32a1070ccf,Model6_Transformer_Conv_BiLSTM,hp_medium_balanced,UNISIM,Prod-5,7,completed,,2025-06-19 06:44:07.955463,2025-06-19 07:06:57.808397,,,,,,
84083dfa-8047-4d3b-9512-1acdcd847c34,Model6_Transformer_Conv_BiLSTM,hp_medium_balanced,UNISIM,Prod-6,7,completed,,2025-06-19 06:44:11.996156,2025-06-19 07:07:09.869612,,,,,,
27001d6b-b2d8-40ed-8584-264d3a4d0c1d,Model6_Transformer_Conv_BiLSTM,hp_medium_balanced,UNISIM,Prod-7,7,completed,,2025-06-19 06:45:18.099202,2025-06-19 07:05:21.631359,,,,,,
e9d88e45-cb39-4cfd-92f2-6a2b039deacf,Model6_Transformer_Conv_BiLSTM,hp_medium_balanced,UNISIM,Prod-8,7,completed,,2025-06-19 06:46:20.197285,2025-06-19 07:09:28.052217,,,,,,
dcaf8cee-11dc-493e-a144-25bf6b474604,Model6_Transformer_Conv_BiLSTM,hp_medium_balanced,UNISIM,Prod-9,7,completed,,2025-06-19 06:47:52.328161,2025-06-19 07:11:20.262419,,,,,,
b58ec0b0-6711-4fa4-b7d5-3d69a73a7a21,Model6_Transformer_Conv_BiLSTM,hp_medium_balanced,UNISIM,Prod-10,7,completed,,2025-06-19 06:48:16.391364,2025-06-19 07:12:10.364785,,,,,,
fad51c93-27d3-4de0-9f76-cce1dd6d8980,Model6_Transformer_Conv_BiLSTM,hp_medium_balanced,OPSD,solar,7,completed,,2025-06-19 06:49:14.486167,2025-06-19 07:12:32.442583,,,,,,
cc54fc90-d3bb-4fcd-874c-93226b614dfb,Model6_Transformer_Conv_BiLSTM,hp_medium_balanced,OPSD,wind,7,completed,,2025-06-19 06:51:34.663180,2025-06-19 07:16:14.903401,,,,,,
d2f4d05c-80d4-444b-b336-ddf3d47aa291,Model6_Transformer_Conv_BiLSTM,hp_medium_balanced,OPSD,load,7,completed,,2025-06-19 06:55:30.938313,2025-06-19 07:21:59.425599,,,,,,
1449d92a-ffbb-4d6f-9435-e0df232ae528,Model6_Transformer_Conv_BiLSTM,hp_large_robust,VOLVE,15/9-F-14,7,completed,,2025-06-19 06:57:17.080253,2025-06-19 07:14:22.735371,,,,,,
19d9cc44-48e4-4e6f-b2de-1c421b24ba56,Model6_Transformer_Conv_BiLSTM,hp_large_robust,VOLVE,15/9-F-12,7,completed,,2025-06-19 06:59:03.221185,2025-06-19 07:17:57.060599,,,,,,
9e202694-80ef-4166-857f-173ab39abadd,Model6_Transformer_Conv_BiLSTM,hp_large_robust,VOLVE,15/9-F-11,7,completed,,2025-06-19 07:05:23.644447,2025-06-19 07:12:40.575457,,,,,,
8e4f67c7-6b41-4e7a-b23d-bdb0dd276cd3,Model6_Transformer_Conv_BiLSTM,hp_large_robust,VOLVE,15/9-F-15 D,7,completed,,2025-06-19 07:05:27.690242,2025-06-19 07:10:02.135699,,,,,,
3f90b1f6-819c-4bf4-9ad4-0e0fb0eb33fe,Model6_Transformer_Conv_BiLSTM,hp_large_robust,UNISIM_IV,P16,7,completed,,2025-06-19 07:06:59.823360,2025-06-19 07:19:47.233290,,,,,,
cf580e70-6352-40b1-a7d6-17a3540acac4,Model6_Transformer_Conv_BiLSTM,hp_large_robust,UNISIM,Prod-1,7,completed,,2025-06-19 07:07:11.883167,2025-06-19 07:30:54.040083,,,,,,
05dc6063-2b48-4374-85aa-b7ab48b6a667,Model6_Transformer_Conv_BiLSTM,hp_large_robust,UNISIM,Prod-2,7,completed,,2025-06-19 07:09:30.066324,2025-06-19 07:36:56.524694,,,,,,
ea021b1c-0bc6-4410-8525-7eaea7ccf46e,Model6_Transformer_Conv_BiLSTM,hp_large_robust,UNISIM,Prod-3,7,completed,,2025-06-19 07:10:04.152325,2025-06-19 07:34:58.347376,,,,,,
b7b274d2-baa9-42a2-afb8-c2d78623b644,Model6_Transformer_Conv_BiLSTM,hp_large_robust,UNISIM,Prod-4,7,completed,,2025-06-19 07:11:22.278220,2025-06-19 07:48:11.331832,,,,,,
64984335-bd31-4d52-a60f-56b921772232,Model6_Transformer_Conv_BiLSTM,hp_large_robust,UNISIM,Prod-5,7,completed,,2025-06-19 07:12:12.382680,2025-06-19 07:49:05.438927,,,,,,
b4ed5fa0-29d8-4eb2-9441-28560168a886,Model6_Transformer_Conv_BiLSTM,hp_large_robust,UNISIM,Prod-6,7,completed,,2025-06-19 07:12:34.457614,2025-06-19 07:49:17.502260,,,,,,
e508648c-3de6-4e88-82ae-5cd82a2b71c4,Model6_Transformer_Conv_BiLSTM,hp_large_robust,UNISIM,Prod-7,7,completed,,2025-06-19 07:12:42.588153,2025-06-19 07:45:25.107581,,,,,,
0081f309-c7c9-44a7-bbaf-1710694c7a08,Model6_Transformer_Conv_BiLSTM,hp_large_robust,UNISIM,Prod-8,7,completed,,2025-06-19 07:14:24.753565,2025-06-19 07:50:35.635566,,,,,,
f9fb4bbc-810d-4818-9fe1-d3ec609c3d35,Model6_Transformer_Conv_BiLSTM,hp_large_robust,UNISIM,Prod-9,7,completed,,2025-06-19 07:16:16.916259,2025-06-19 07:51:59.773621,,,,,,
0612877f-4cd8-4cba-a1b0-666509792557,Model6_Transformer_Conv_BiLSTM,hp_large_robust,UNISIM,Prod-10,7,completed,,2025-06-19 07:17:59.076624,2025-06-19 07:53:44.027434,,,,,,
