status,job_hash,well,experiment_id,output_path,val_smape_agg,val_smape_cum
success,25511b7e42ead1ee85c6ebd0148768f2,P11,UNISIM_IV_P11_Seq2Trend_trial_150,/home/gabriel/Documentos/Equinor/src/experiment_configs/results/UNISIM_IV_P11_Seq2Trend_cycle_3/results/25511b7e42ead1ee85c6ebd0148768f2.json,5.171649080068834,0.6725555656323722
success,1ded05791ebfe636cdce86d5c15bc40a,P11,UNISIM_IV_P11_Seq2Trend_trial_151,/home/gabriel/Documentos/Equinor/src/experiment_configs/results/UNISIM_IV_P11_Seq2Trend_cycle_3/results/1ded05791ebfe636cdce86d5c15bc40a.json,5.171649080068834,0.6725555656323722
success,45ff6414c0efa0c07bcec543613edc00,P11,UNISIM_IV_P11_Seq2Trend_trial_152,/home/gabriel/Documentos/Equinor/src/experiment_configs/results/UNISIM_IV_P11_Seq2Trend_cycle_3/results/45ff6414c0efa0c07bcec543613edc00.json,5.171649080068834,0.6725555656323722
success,57e82569e05a8864dcd032cd1c0dcac5,P11,UNISIM_IV_P11_Seq2Trend_trial_153,/home/gabriel/Documentos/Equinor/src/experiment_configs/results/UNISIM_IV_P11_Seq2Trend_cycle_3/results/57e82569e05a8864dcd032cd1c0dcac5.json,5.171649080068834,0.6725555656323722
success,2bc19a856816982fd064a47db78912b0,P11,UNISIM_IV_P11_Seq2Trend_trial_154,/home/gabriel/Documentos/Equinor/src/experiment_configs/results/UNISIM_IV_P11_Seq2Trend_cycle_3/results/2bc19a856816982fd064a47db78912b0.json,5.171649080068834,0.6725555656323722
success,21a9c931a0f17c7167449e895cdb6ba4,P11,UNISIM_IV_P11_Seq2Trend_trial_155,/home/gabriel/Documentos/Equinor/src/experiment_configs/results/UNISIM_IV_P11_Seq2Trend_cycle_3/results/21a9c931a0f17c7167449e895cdb6ba4.json,5.171649080068834,0.6725555656323722
success,00c4a3f27b5310cdbb50b23aeae2a41d,P11,UNISIM_IV_P11_Seq2Trend_trial_156,/home/gabriel/Documentos/Equinor/src/experiment_configs/results/UNISIM_IV_P11_Seq2Trend_cycle_3/results/00c4a3f27b5310cdbb50b23aeae2a41d.json,5.171649080068834,0.6725555656323722
success,86e2a09e1c8dd1e569c5ba7a3643c9d8,P11,UNISIM_IV_P11_Seq2Trend_trial_157,/home/gabriel/Documentos/Equinor/src/experiment_configs/results/UNISIM_IV_P11_Seq2Trend_cycle_3/results/86e2a09e1c8dd1e569c5ba7a3643c9d8.json,5.171649080068834,0.6725555656323722
success,6fcad270ed568397c3fb669a177a6577,P11,UNISIM_IV_P11_Seq2Trend_trial_158,/home/gabriel/Documentos/Equinor/src/experiment_configs/results/UNISIM_IV_P11_Seq2Trend_cycle_3/results/6fcad270ed568397c3fb669a177a6577.json,5.171649080068834,0.6725555656323722
success,9a661abc118afff98ca010544b9d0e63,P11,UNISIM_IV_P11_Seq2Trend_trial_159,/home/gabriel/Documentos/Equinor/src/experiment_configs/results/UNISIM_IV_P11_Seq2Trend_cycle_3/results/9a661abc118afff98ca010544b9d0e63.json,5.171649080068834,0.6725555656323722
success,184a04e236a96acf2b6a09c597b5a164,P11,UNISIM_IV_P11_Seq2Trend_trial_160,/home/gabriel/Documentos/Equinor/src/experiment_configs/results/UNISIM_IV_P11_Seq2Trend_cycle_3/results/184a04e236a96acf2b6a09c597b5a164.json,5.171649080068834,0.6725555656323722
success,eeb271a11c55479bfe08435e05ee5bc9,P11,UNISIM_IV_P11_Seq2Trend_trial_161,/home/gabriel/Documentos/Equinor/src/experiment_configs/results/UNISIM_IV_P11_Seq2Trend_cycle_3/results/eeb271a11c55479bfe08435e05ee5bc9.json,5.171649080068834,0.6725555656323722
success,c760c64894def2a80e6edc6099c906e4,P11,UNISIM_IV_P11_Seq2Trend_trial_162,/home/gabriel/Documentos/Equinor/src/experiment_configs/results/UNISIM_IV_P11_Seq2Trend_cycle_3/results/c760c64894def2a80e6edc6099c906e4.json,5.171649080068834,0.6725555656323722
success,c3414ade515120ef20a8abeffb38a6e9,P11,UNISIM_IV_P11_Seq2Trend_trial_163,/home/gabriel/Documentos/Equinor/src/experiment_configs/results/UNISIM_IV_P11_Seq2Trend_cycle_3/results/c3414ade515120ef20a8abeffb38a6e9.json,5.171649080068834,0.6725555656323722
success,c932c22041caf4649757ae13eb783683,P11,UNISIM_IV_P11_Seq2Trend_trial_164,/home/gabriel/Documentos/Equinor/src/experiment_configs/results/UNISIM_IV_P11_Seq2Trend_cycle_3/results/c932c22041caf4649757ae13eb783683.json,5.171649080068834,0.6725555656323722
success,abe291388a30a4598529324fb90bd5f1,P11,UNISIM_IV_P11_Seq2Trend_trial_165,/home/gabriel/Documentos/Equinor/src/experiment_configs/results/UNISIM_IV_P11_Seq2Trend_cycle_3/results/abe291388a30a4598529324fb90bd5f1.json,5.171649080068834,0.6725555656323722
success,39a532a6165786e15cb02a8b96829c99,P11,UNISIM_IV_P11_Seq2Trend_trial_166,/home/gabriel/Documentos/Equinor/src/experiment_configs/results/UNISIM_IV_P11_Seq2Trend_cycle_3/results/39a532a6165786e15cb02a8b96829c99.json,5.171649080068834,0.6725555656323722
