status,job_hash,well,experiment_id,output_path,val_smape_agg,val_smape_cum
success,dd6347b04809d4eeacff518386c5c9a3,P12,UNISIM_IV_P12_Seq2Trend_trial_0,/home/gabriel/Documentos/Equinor/src/experiment_configs/results/UNISIM_IV_P12_Seq2Trend_cycle_1/results/dd6347b04809d4eeacff518386c5c9a3.json,5.705252550114348,1.2737207400958837
success,41db0064b6f5484caa48614fecde8a09,P12,UNISIM_IV_P12_Seq2Trend_trial_1,/home/gabriel/Documentos/Equinor/src/experiment_configs/results/UNISIM_IV_P12_Seq2Trend_cycle_1/results/41db0064b6f5484caa48614fecde8a09.json,9.882225919759726,2.4342060847011586
success,9bc8fe4751e0c803d7f144b50b33c103,P12,UNISIM_IV_P12_Seq2Trend_trial_2,/home/gabriel/Documentos/Equinor/src/experiment_configs/results/UNISIM_IV_P12_Seq2Trend_cycle_1/results/9bc8fe4751e0c803d7f144b50b33c103.json,15.542812749166185,3.712987783555117
success,41054bb5853cc9f46844655491661053,P12,UNISIM_IV_P12_Seq2Trend_trial_3,/home/gabriel/Documentos/Equinor/src/experiment_configs/results/UNISIM_IV_P12_Seq2Trend_cycle_1/results/41054bb5853cc9f46844655491661053.json,10.980382877694355,2.693645789014126
success,b8edc5733102c39a33c76140a8344cf3,P12,UNISIM_IV_P12_Seq2Trend_trial_4,/home/gabriel/Documentos/Equinor/src/experiment_configs/results/UNISIM_IV_P12_Seq2Trend_cycle_1/results/b8edc5733102c39a33c76140a8344cf3.json,5.316605096373652,0.9721273308412116
success,0287c6f329e6e93a7cad79e5709d78d9,P12,UNISIM_IV_P12_Seq2Trend_trial_5,/home/gabriel/Documentos/Equinor/src/experiment_configs/results/UNISIM_IV_P12_Seq2Trend_cycle_1/results/0287c6f329e6e93a7cad79e5709d78d9.json,6.4088876659831655,1.5759932026282755
success,b0d963b28ea41d48a9f4e63c408a4688,P12,UNISIM_IV_P12_Seq2Trend_trial_6,/home/gabriel/Documentos/Equinor/src/experiment_configs/results/UNISIM_IV_P12_Seq2Trend_cycle_1/results/b0d963b28ea41d48a9f4e63c408a4688.json,6.290034421526808,1.5287242877919576
success,6d7de868cd2a3590a1852d068ad9ad74,P12,UNISIM_IV_P12_Seq2Trend_trial_7,/home/gabriel/Documentos/Equinor/src/experiment_configs/results/UNISIM_IV_P12_Seq2Trend_cycle_1/results/6d7de868cd2a3590a1852d068ad9ad74.json,18.620937620995214,4.486561524463198
success,7b82df5b6e512403a5726ab96b4cde15,P12,UNISIM_IV_P12_Seq2Trend_trial_8,/home/gabriel/Documentos/Equinor/src/experiment_configs/results/UNISIM_IV_P12_Seq2Trend_cycle_1/results/7b82df5b6e512403a5726ab96b4cde15.json,11.929300901234749,3.0205774597870874
success,d4804cd1bcf344305500b8c337955987,P12,UNISIM_IV_P12_Seq2Trend_trial_9,/home/gabriel/Documentos/Equinor/src/experiment_configs/results/UNISIM_IV_P12_Seq2Trend_cycle_1/results/d4804cd1bcf344305500b8c337955987.json,11.890189140997588,2.899592484359559
