R²,SMAPE,MAE,Well,Method,Category,Setting
0.49109684644744245,37.663731717468735,3124959.994277919,wind,TiDE+RIN,Cumulative,Wide & Shallow
-231.62187394009808,152.04305185692212,17860746.672004234,solar,TiDE+RIN,Cumulative,Wide & Shallow
0.3634489753239588,34.220670615615674,28398032.459274344,load,TiDE+RIN,Cumulative,Wide & Shallow
0.9330940586758331,4.858108871166535,1086843.0185283672,15/9-F-14,TiDE+RIN,Cumulative,Wide & Shallow
-0.12629146759970067,17.495156000528432,4917641.9506618045,15/9-F-12,TiDE+RIN,Cumulative,Wide & Shallow
0.9468997536061126,5.0777703533606235,280260.0728663898,15/9-F-11,TiDE+RIN,Cumulative,Wide & Shallow
0.943106274173934,3.6856838907444454,27605.744608298002,15/9-F-15 D,TiDE+RIN,Cumulative,Wide & Shallow
0.9988454512904202,1.1570928974922543,42871.1266310642,Prod-1,TiDE+RIN,Cumulative,Wide & Shallow
0.9987511530556756,0.8862777852175926,38121.165025187205,Prod-2,TiDE+RIN,Cumulative,Wide & Shallow
0.9999849401466309,0.1409564688394646,5565.3715826123625,Prod-3,TiDE+RIN,Cumulative,Wide & Shallow
0.9901766318235267,3.745933309315029,201807.95138909537,Prod-4,TiDE+RIN,Cumulative,Wide & Shallow
0.9668020798832214,7.093126035838984,408615.53834211617,Prod-5,TiDE+RIN,Cumulative,Wide & Shallow
0.9985104410718874,1.4481180130724591,66047.88547826905,Prod-6,TiDE+RIN,Cumulative,Wide & Shallow
0.9967543637095164,2.147679965601264,97915.00518712366,Prod-7,TiDE+RIN,Cumulative,Wide & Shallow
0.9825966660242016,5.1060943460694395,223837.8224285362,Prod-8,TiDE+RIN,Cumulative,Wide & Shallow
0.9814935851680395,5.2028753250548965,257659.5580231899,Prod-9,TiDE+RIN,Cumulative,Wide & Shallow
0.9952173903985205,2.638324397984541,164368.9884912569,Prod-10,TiDE+RIN,Cumulative,Wide & Shallow
