R²,SMAPE,MAE,Well,Method,Category,Setting
0.7200522668041776,24.52398764260972,2259439.01323363,wind,TiDE,Cumulative,Large & Robust
-255.5579522704739,153.84050063697347,18773916.87190559,solar,TiDE,Cumulative,Large & Robust
0.9026355222677706,12.575463183208582,11313873.453116875,load,TiDE,Cumulative,Large & Robust
0.9686707082886462,3.2538542596495983,726647.4452890807,15/9-F-14,TiDE,Cumulative,Large & Robust
0.9918798549750083,1.7592009972921085,399247.0993433589,15/9-F-12,TiDE,Cumulative,Large & Robust
0.9582358400389407,4.923806109262365,254278.16885252442,15/9-F-11,TiDE,Cumulative,Large & Robust
0.8574975420210754,5.2527274708782485,40289.865012361784,15/9-F-15 D,TiDE,Cumulative,Large & Robust
0.9998136305578798,0.43215328374823225,16583.047749661717,Prod-1,TiDE,Cumulative,Large & Robust
0.9993524693767599,0.9631511529328032,33333.64593157967,Prod-2,TiDE,Cumulative,Large & Robust
0.9911625453445396,3.390234635261508,135520.82963972393,Prod-3,TiDE,Cumulative,Large & Robust
0.9825965177082143,4.421502920801427,258805.63723779292,Prod-4,TiDE,Cumulative,Large & Robust
0.9298445154116028,10.536343289907466,594775.9176911826,Prod-5,TiDE,Cumulative,Large & Robust
0.9991606820755794,0.9539568810549681,46339.2399280426,Prod-6,TiDE,Cumulative,Large & Robust
0.9996751466872006,0.4782728615553176,25861.76936478828,Prod-7,TiDE,Cumulative,Large & Robust
0.9771934275108086,5.863683092939569,256006.1870111969,Prod-8,TiDE,Cumulative,Large & Robust
0.9401122574977075,9.619585412963568,463715.2608574629,Prod-9,TiDE,Cumulative,Large & Robust
0.9901712992648694,3.6129733261884898,232625.46042885777,Prod-10,TiDE,Cumulative,Large & Robust
