R²,SMAPE,MAE,Well,Method,Category,Setting
-2.4198256956462583,134.82664900613105,7987605.922996133,wind,ARIMA,Cumulative,Small & Fast
-2.4913116652049605,138.73127198158784,2174319.800182815,solar,ARIMA,Cumulative,Small & Fast
0.7190893218221938,22.184828066685856,19154447.45215917,load,ARIMA,Cumulative,Small & Fast
-5.751554777599855,74.19457398964579,11306437.230816467,15/9-F-14,ARIMA,Cumulative,Small & Fast
-8.452877915419151,84.11236067600707,14545458.105244733,15/9-F-12,ARIMA,Cumulative,Small & Fast
-2.873649086042918,63.166373779707385,2610954.65913344,15/9-F-11,ARIMA,Cumulative,Small & Fast
-1.6139852737151679,27.454872808751183,182276.55161225097,15/9-F-15 D,ARIMA,Cumulative,Small & Fast
0.9871647449257442,3.702623412272235,140504.8101935982,Prod-1,ARIMA,Cumulative,Small & Fast
0.9885293149529268,4.093057968474487,145898.05156299763,Prod-2,ARIMA,Cumulative,Small & Fast
0.9834399606476438,4.6815832652978315,185717.167506863,Prod-3,ARIMA,Cumulative,Small & Fast
0.9781099378385525,5.633437931071769,301031.85049056786,Prod-4,ARIMA,Cumulative,Small & Fast
0.9695118238926898,6.772909915598012,391158.3847905639,Prod-5,ARIMA,Cumulative,Small & Fast
0.9716601288382497,6.411551891269114,286548.00636882376,Prod-6,ARIMA,Cumulative,Small & Fast
0.9835008355476164,4.771167287054736,218473.24565926712,Prod-7,ARIMA,Cumulative,Small & Fast
0.9797365009800147,5.516273775968722,241326.14272062472,Prod-8,ARIMA,Cumulative,Small & Fast
0.9791571728081214,5.554082391714753,273850.44586683623,Prod-9,ARIMA,Cumulative,Small & Fast
0.9786303767347703,5.686555091708277,347537.1723844675,Prod-10,ARIMA,Cumulative,Small & Fast
