R²,SMAPE,MAE,Well,Method,Category,Setting
0.4707231297817551,36.059298991332206,3122828.513915916,wind,NHiTS,Cumulative,Small & Fast
-109.49081649632879,137.89811892499543,12331321.73386403,solar,NHiTS,Cumulative,Small & Fast
0.9589319088741607,8.111681804166532,7392708.316682247,load,NHiTS,Cumulative,Small & Fast
0.9357829386444672,4.756758253819061,1063828.581448303,15/9-F-14,NHiTS,Cumulative,Small & Fast
-0.1463236877529328,17.696642522590817,4969006.79277774,15/9-F-12,NHiTS,Cumulative,Small & Fast
0.9636767685293508,4.287838672084835,230763.33597423148,15/9-F-11,NHiTS,Cumulative,Small & Fast
0.765193781181776,6.564786377787635,50381.676701690325,15/9-F-15 D,NHiTS,Cumulative,Small & Fast
0.99897577382652,0.977681572405534,38791.48339232206,Prod-1,NHiTS,Cumulative,Small & Fast
0.9974408873276659,2.0495170652878687,67795.6012373337,Prod-2,NHiTS,Cumulative,Small & Fast
0.9987917625622321,1.2252568998170295,49761.02419439324,Prod-3,NHiTS,Cumulative,Small & Fast
0.9770968587492904,5.74184767098322,307334.78557329066,Prod-4,NHiTS,Cumulative,Small & Fast
0.9838569978629431,4.848531728784568,283916.334579248,Prod-5,NHiTS,Cumulative,Small & Fast
0.9925935445699219,3.262222293656921,147322.84937530864,Prod-6,NHiTS,Cumulative,Small & Fast
0.994035605829359,2.936473786487877,133080.79185240323,Prod-7,NHiTS,Cumulative,Small & Fast
0.9809714656502235,5.342190291743592,233910.0859383574,Prod-8,NHiTS,Cumulative,Small & Fast
0.9839478074686193,4.854582444039337,240402.7453021061,Prod-9,NHiTS,Cumulative,Small & Fast
0.9907401182040418,3.7187803131590624,229282.1711738777,Prod-10,NHiTS,Cumulative,Small & Fast
