R²,SMAPE,MAE,Well,Method,Category,Setting
0.5198307010415761,34.041832283849224,2974495.3192643654,wind,NHiTS,Cumulative,Stable & Regularized
-221.26514225850724,151.3852824689935,17480411.59933796,solar,NHiTS,Cumulative,Stable & Regularized
0.9587002588232949,8.118171835683345,7405556.568737146,load,NHiTS,Cumulative,Stable & Regularized
0.9659520762152219,4.150301509506811,829247.1549588677,15/9-F-14,NHiTS,Cumulative,Stable & Regularized
-0.7555959131662133,21.504810666595368,6164171.346139047,15/9-F-12,NHiTS,Cumulative,Stable & Regularized
0.9802291122009787,3.466837098141489,174043.05105723385,15/9-F-11,NHiTS,Cumulative,Stable & Regularized
0.8600576444868766,5.219166777449628,40024.00907993495,15/9-F-15 D,NHiTS,Cumulative,Stable & Regularized
0.9941638916971234,2.467394134518629,94567.7454837699,Prod-1,NHiTS,Cumulative,Stable & Regularized
0.997225954188229,1.0252405856208053,50536.02172742536,Prod-2,NHiTS,Cumulative,Stable & Regularized
0.9944918486986486,2.6623594206932326,106881.56981084155,Prod-3,NHiTS,Cumulative,Stable & Regularized
0.992090384735066,3.4162821800154104,182560.4042659105,Prod-4,NHiTS,Cumulative,Stable & Regularized
0.9780035001114215,5.708112408695139,331944.24568113,Prod-5,NHiTS,Cumulative,Stable & Regularized
0.9969590472969078,2.106544842283684,94987.49789989386,Prod-6,NHiTS,Cumulative,Stable & Regularized
0.9932648049994255,3.116852930155373,141320.90161015053,Prod-7,NHiTS,Cumulative,Stable & Regularized
0.9403753433581654,9.673375801226205,413678.53165051993,Prod-8,NHiTS,Cumulative,Stable & Regularized
0.979862170780824,5.461431122186113,269292.5255425226,Prod-9,NHiTS,Cumulative,Stable & Regularized
0.9859103812652272,4.61247938766692,282798.0467352268,Prod-10,NHiTS,Cumulative,Stable & Regularized
