R²,SMAPE,MAE,Well,Method,Category,Setting
0.9964472467650504,3.079500539764168,241328.16206000105,wind,ARIMA,Cumulative,Medium (Balanced)
0.9965260869865702,4.188226617999056,68257.44383201144,solar,ARIMA,Cumulative,Medium (Balanced)
0.9998868104628901,0.5010973029391318,365326.842193136,load,ARIMA,Cumulative,Medium (Balanced)
0.8984442021097788,5.88120870785298,1332275.2258308001,15/9-F-14,ARIMA,Cumulative,Medium (Balanced)
0.6898882195070168,9.372376086273054,2539289.2222000198,15/9-F-12,ARIMA,Cumulative,Medium (Balanced)
0.9711008955039805,3.9210443780897655,203721.5005019297,15/9-F-11,ARIMA,Cumulative,Medium (Balanced)
0.9819727536279262,2.186825820270105,14624.150149168721,15/9-F-15 D,ARIMA,Cumulative,Medium (Balanced)
0.9977785403853594,1.5792860178490749,59317.653507827476,Prod-1,ARIMA,Cumulative,Medium (Balanced)
0.995156835118154,1.3356396595093218,66517.25138798235,Prod-2,ARIMA,Cumulative,Medium (Balanced)
0.9999903662324379,0.09715076297520275,4039.6957846758205,Prod-3,ARIMA,Cumulative,Medium (Balanced)
0.9992036159538012,0.7773278909604222,49176.822705333165,Prod-4,ARIMA,Cumulative,Medium (Balanced)
0.9999838502021056,0.2404647603104387,9876.463272514457,Prod-5,ARIMA,Cumulative,Medium (Balanced)
0.9995581287372116,0.6581494732465325,32479.146386691307,Prod-6,ARIMA,Cumulative,Medium (Balanced)
0.9986738300757901,0.9440915888419659,53151.95993136206,Prod-7,ARIMA,Cumulative,Medium (Balanced)
0.9998489626557239,0.36779240685475545,15727.683469081061,Prod-8,ARIMA,Cumulative,Medium (Balanced)
0.9998342950044411,0.4299382381999564,20410.126886853104,Prod-9,ARIMA,Cumulative,Medium (Balanced)
0.9998479228677043,0.38331558590774595,24631.779711752788,Prod-10,ARIMA,Cumulative,Medium (Balanced)
