R²,SMAPE,MAE,Well,Method,Category,Setting
0.988118587178645,6.819823728858594,497527.1872919384,wind,ARIMA,Cumulative,Large & Robust
0.9974707016135879,3.586533672862022,60010.82665708252,solar,ARIMA,Cumulative,Large & Robust
0.9999365839481024,0.39200107350596936,256557.51488518118,load,ARIMA,Cumulative,Large & Robust
0.9957322211103558,1.460980724321023,281997.2581971805,15/9-F-14,ARIMA,Cumulative,Large & Robust
0.3454394375847383,14.873536595579576,3897811.247734563,15/9-F-12,ARIMA,Cumulative,Large & Robust
0.9038811445934648,6.605607447973191,364477.7045512165,15/9-F-11,ARIMA,Cumulative,Large & Robust
0.023310477192609147,15.935010581512401,112430.96902260615,15/9-F-15 D,ARIMA,Cumulative,Large & Robust
0.9999625903253299,0.2771570953519573,7443.173252014594,Prod-1,ARIMA,Cumulative,Large & Robust
0.9968683289494602,1.122303957661289,55167.64236565953,Prod-2,ARIMA,Cumulative,Large & Robust
0.9999776963362439,0.16828845480225363,6566.431927011143,Prod-3,ARIMA,Cumulative,Large & Robust
0.9993723448295555,1.071418195717857,53416.85160688562,Prod-4,ARIMA,Cumulative,Large & Robust
0.9999969111134728,0.09095993098380871,4103.24530438382,Prod-5,ARIMA,Cumulative,Large & Robust
0.9996940317942803,0.886504188280824,32151.004573505084,Prod-6,ARIMA,Cumulative,Large & Robust
0.9999838842288875,0.1663214033149567,5511.7407664428365,Prod-7,ARIMA,Cumulative,Large & Robust
0.9968332441332272,2.833443032827171,104008.96860096412,Prod-8,ARIMA,Cumulative,Large & Robust
0.9990579601139336,1.3743677907986709,61874.03402468656,Prod-9,ARIMA,Cumulative,Large & Robust
0.999997922128257,0.0795481548541148,3575.6196577176906,Prod-10,ARIMA,Cumulative,Large & Robust
