R²,SMAPE,MAE,Well,Method,Category,Setting
0.6519479404816475,28.43373595202286,2538713.824976214,wind,TiDE,Cumulative,Small & Fast
-102.85272741071508,136.6490589223315,11959412.25264668,solar,TiDE,Cumulative,Small & Fast
0.9370505936397953,10.045463611815283,9117884.621546375,load,TiDE,Cumulative,Small & Fast
0.9757538906408076,2.87754157609583,638830.3501007826,15/9-F-14,TiDE,Cumulative,Small & Fast
-0.35013452694708547,19.134097984334662,5405060.288959463,15/9-F-12,TiDE,Cumulative,Small & Fast
0.9798331529624602,3.5875003708696047,177246.82849664293,15/9-F-11,TiDE,Cumulative,Small & Fast
0.8139045928283712,5.889210987750128,45274.8431146369,15/9-F-15 D,TiDE,Cumulative,Small & Fast
0.998622029842665,1.2563323302553957,46779.71261732625,Prod-1,TiDE,Cumulative,Small & Fast
0.9993184930205355,0.9762689742521367,34111.865517848964,Prod-2,TiDE,Cumulative,Small & Fast
0.9989013606436288,1.1633098475963695,47373.37417714068,Prod-3,TiDE,Cumulative,Small & Fast
0.9947870093029001,2.7982666716971516,148965.551081989,Prod-4,TiDE,Cumulative,Small & Fast
0.9723459330599515,6.4309880983155265,372346.56530850736,Prod-5,TiDE,Cumulative,Small & Fast
0.9956781847045881,2.4998280329802407,112915.44716215374,Prod-6,TiDE,Cumulative,Small & Fast
0.9935311904564617,3.052606372972654,138468.46606415644,Prod-7,TiDE,Cumulative,Small & Fast
0.9650414001908901,7.313946138243031,316827.5969112651,Prod-8,TiDE,Cumulative,Small & Fast
0.9868658453020919,4.378805344429142,217506.1467369519,Prod-9,TiDE,Cumulative,Small & Fast
0.9907451010441994,3.714205375099929,229143.62560789226,Prod-10,TiDE,Cumulative,Small & Fast
