R²,SMAPE,MAE,Well,Method,Category,Setting
0.29813214861283654,43.611668007348705,3617401.558977038,wind,N-Beats,Cumulative,Stable & Regularized
-311.08818360352006,157.15600130878403,20712803.830203712,solar,N-Beats,Cumulative,Stable & Regularized
0.9977361154331847,1.5842070426132424,1613414.487404973,load,N-Beats,Cumulative,Stable & Regularized
0.9975213128322572,1.017669536959746,195946.36246817932,15/9-F-14,N-Beats,Cumulative,Stable & Regularized
-0.3389321119070847,19.035418984279378,5378753.326384102,15/9-F-12,N-Beats,Cumulative,Stable & Regularized
0.9721933866155488,3.8415143391693545,199806.83093315503,15/9-F-11,N-Beats,Cumulative,Stable & Regularized
0.9310561580248121,3.9254564272288026,29599.571339676913,15/9-F-15 D,N-Beats,Cumulative,Stable & Regularized
0.9792524043396894,4.632683861534961,180325.51699783464,Prod-1,N-Beats,Cumulative,Stable & Regularized
0.659396335076561,16.956461360619336,746302.4360958824,Prod-2,N-Beats,Cumulative,Stable & Regularized
0.9773574571470875,5.237885580677224,218269.71965934828,Prod-3,N-Beats,Cumulative,Stable & Regularized
0.9676515335759082,6.0355852287743055,354670.55842060206,Prod-4,N-Beats,Cumulative,Stable & Regularized
0.9995031953650788,0.9586825144752644,52690.95860243155,Prod-5,N-Beats,Cumulative,Stable & Regularized
0.9331950945276344,8.87454448562715,434777.29820687935,Prod-6,N-Beats,Cumulative,Stable & Regularized
0.9299926702135868,8.423598005316874,434079.2856597395,Prod-7,N-Beats,Cumulative,Stable & Regularized
0.9686660683268149,6.911735017308089,300011.2331381609,Prod-8,N-Beats,Cumulative,Stable & Regularized
0.9695429640734393,6.31652164996817,328767.54662687046,Prod-9,N-Beats,Cumulative,Stable & Regularized
0.9937177949412576,3.055629081873832,189012.00727002628,Prod-10,N-Beats,Cumulative,Stable & Regularized
