R²,SMAPE,MAE,Well,Method,Category,Setting
0.4937576766062207,37.191415319179214,3107819.9824707527,wind,TiDE+RIN,Cumulative,Medium (Balanced)
-153.68755255045704,144.64134126270457,14587267.19169051,solar,TiDE+RIN,Cumulative,Medium (Balanced)
0.6312405521809494,24.94777769727951,21607462.547894925,load,TiDE+RIN,Cumulative,Medium (Balanced)
0.980310735032299,2.6055037537364787,571209.38984962,15/9-F-14,TiDE+RIN,Cumulative,Medium (Balanced)
-0.053123203906847216,16.966420589796005,4754002.4810092775,15/9-F-12,TiDE+RIN,Cumulative,Medium (Balanced)
0.9527581136972014,4.845356876542693,264855.03089322225,15/9-F-11,TiDE+RIN,Cumulative,Medium (Balanced)
0.958692979636742,3.26375079464531,24069.26497476657,15/9-F-15 D,TiDE+RIN,Cumulative,Medium (Balanced)
0.9990926339310795,1.0369470768545777,38103.035149930176,Prod-1,TiDE+RIN,Cumulative,Medium (Balanced)
0.9981229572079678,0.9295317805174739,43316.17041367402,Prod-2,TiDE+RIN,Cumulative,Medium (Balanced)
0.9999722656217535,0.19804864299520086,7739.609281009724,Prod-3,TiDE+RIN,Cumulative,Medium (Balanced)
0.9911234933232286,3.5537751602522865,191800.52149600102,Prod-4,TiDE+RIN,Cumulative,Medium (Balanced)
0.9791352012781267,5.53748077757977,322963.46735200915,Prod-5,TiDE+RIN,Cumulative,Medium (Balanced)
0.9982380653043204,1.5695107326431015,71721.77105420825,Prod-6,TiDE+RIN,Cumulative,Medium (Balanced)
0.9965181342526724,2.2266281660347347,101430.47478924705,Prod-7,TiDE+RIN,Cumulative,Medium (Balanced)
0.9820285717436847,5.173464741103387,227141.4029085082,Prod-8,TiDE+RIN,Cumulative,Medium (Balanced)
0.9854117808549501,4.6110555817204695,228965.49803136222,Prod-9,TiDE+RIN,Cumulative,Medium (Balanced)
0.994891462423723,2.7295645432147126,169931.6143517232,Prod-10,TiDE+RIN,Cumulative,Medium (Balanced)
