R²,SMAPE,MAE,Well,Method,Category,Setting
0.3415431533412566,43.62834946874594,3545010.8351305905,wind,TiDE+RIN,Cumulative,Stable & Regularized
-143.92295187781613,143.39506187910553,14122568.866788168,solar,TiDE+RIN,Cumulative,Stable & Regularized
0.6991726269614256,22.274212884079272,19524100.222998023,load,TiDE+RIN,Cumulative,Stable & Regularized
0.9221971917180853,5.216187244423541,1171211.5653510527,15/9-F-14,TiDE+RIN,Cumulative,Stable & Regularized
-0.051156194500271646,16.997449536716466,4756370.801621795,15/9-F-12,TiDE+RIN,Cumulative,Stable & Regularized
0.9504283219763124,4.929633801134414,270944.0904277772,15/9-F-11,TiDE+RIN,Cumulative,Stable & Regularized
0.9602105230475262,3.2133639943056047,23650.286814870466,15/9-F-15 D,TiDE+RIN,Cumulative,Stable & Regularized
0.9987884095183566,1.1857949109655959,43946.27686552415,Prod-1,TiDE+RIN,Cumulative,Stable & Regularized
0.9983237207207856,0.9240590021870263,41895.06183948916,Prod-2,TiDE+RIN,Cumulative,Stable & Regularized
0.9999961450847725,0.06778750002426058,2625.480597238195,Prod-3,TiDE+RIN,Cumulative,Stable & Regularized
0.9913571320191057,3.5033727331228426,189220.39771735508,Prod-4,TiDE+RIN,Cumulative,Stable & Regularized
0.97847999038362,5.626825216947588,327989.4982840418,Prod-5,TiDE+RIN,Cumulative,Stable & Regularized
0.9981541176199167,1.6046222406756665,73368.64995009844,Prod-6,TiDE+RIN,Cumulative,Stable & Regularized
0.9968045982048379,2.1431667470306714,97356.03003278318,Prod-7,TiDE+RIN,Cumulative,Stable & Regularized
0.9836449888868419,4.923609018743785,216611.5719445658,Prod-8,TiDE+RIN,Cumulative,Stable & Regularized
0.9858221046117758,4.543464736961805,225719.9220451931,Prod-9,TiDE+RIN,Cumulative,Stable & Regularized
0.996512027874062,2.249373472506978,140498.78511362756,Prod-10,TiDE+RIN,Cumulative,Stable & Regularized
