R²,SMAPE,MAE,Well,Method,Category,Setting
0.8521272088973624,16.50367022418471,1615142.5900494608,wind,TiDE,Cumulative,Wide & Shallow
-235.2179287595054,152.36172032789733,18008088.746748053,solar,TiDE,Cumulative,Wide & Shallow
0.8642422146691959,15.004184956595282,13354518.970943376,load,TiDE,Cumulative,Wide & Shallow
0.9413498541992649,4.521124971507148,1012520.4676760414,15/9-F-14,TiDE,Cumulative,Wide & Shallow
-2.690048629180765,29.88853648889564,8977293.161799164,15/9-F-12,TiDE,Cumulative,Wide & Shallow
0.9725896822711118,3.807659179813961,198381.56103929452,15/9-F-11,TiDE,Cumulative,Wide & Shallow
0.9729820971250951,2.703673288972645,19249.935617105577,15/9-F-15 D,TiDE,Cumulative,Wide & Shallow
0.9898952097542852,3.280129474736382,126126.9555911313,Prod-1,TiDE,Cumulative,Wide & Shallow
0.9983461937139632,1.6483592252298376,52172.688234172594,Prod-2,TiDE,Cumulative,Wide & Shallow
0.9999777349274027,0.13920768032395894,6041.68228644132,Prod-3,TiDE,Cumulative,Wide & Shallow
0.9803689406413983,5.337469854549324,285332.5772332237,Prod-4,TiDE,Cumulative,Wide & Shallow
0.9750035887637665,6.097551137893854,353861.4399824147,Prod-5,TiDE,Cumulative,Wide & Shallow
0.9945247657532585,2.807629182798431,126870.6093145918,Prod-6,TiDE,Cumulative,Wide & Shallow
0.9902025905166592,3.7131474164278386,169403.48286545018,Prod-7,TiDE,Cumulative,Wide & Shallow
0.9766632195241511,5.932511753693785,258947.57291622882,Prod-8,TiDE,Cumulative,Wide & Shallow
0.8930421394497368,13.084909520080746,619459.5502034549,Prod-9,TiDE,Cumulative,Wide & Shallow
0.9998924835088414,0.3788091203868558,23163.230737432503,Prod-10,TiDE,Cumulative,Wide & Shallow
