R²,SMAPE,MAE,Well,Method,Category,Setting
0.31806072487255155,42.4228812622647,3552209.531582832,wind,LinearRegression,Cumulative,Wide & Shallow
-226.87276071760965,151.85679533296786,17710190.118221696,solar,LinearRegression,Cumulative,Wide & Shallow
0.9965085845144591,1.6219853038083278,1764009.9279572458,load,LinearRegression,Cumulative,Wide & Shallow
-8.511716697365596,37.68921716319289,11603361.116263097,15/9-F-14,LinearRegression,Cumulative,Wide & Shallow
-21.21139771216748,43.04330308909335,17677407.550973818,15/9-F-12,LinearRegression,Cumulative,Wide & Shallow
0.9533849817968314,4.300362660879122,229376.54827727398,15/9-F-11,LinearRegression,Cumulative,Wide & Shallow
0.6085554204093907,9.592671284587047,76046.03359968895,15/9-F-15 D,LinearRegression,Cumulative,Wide & Shallow
0.8959537506827269,7.955448455197822,358752.81252230564,Prod-1,LinearRegression,Cumulative,Wide & Shallow
0.9711513711124927,2.824898555791815,145968.45693228405,Prod-2,LinearRegression,Cumulative,Wide & Shallow
0.9993455260311143,0.6305549366481411,29565.43878082528,Prod-3,LinearRegression,Cumulative,Wide & Shallow
0.8919761751522166,7.459820604010672,531658.7720687247,Prod-4,LinearRegression,Cumulative,Wide & Shallow
0.9852826846546225,4.336973335746844,270636.3813443132,Prod-5,LinearRegression,Cumulative,Wide & Shallow
0.9041454583597711,7.950620613353637,448301.833419339,Prod-6,LinearRegression,Cumulative,Wide & Shallow
0.9171429941369675,5.976981303835219,375589.9898459321,Prod-7,LinearRegression,Cumulative,Wide & Shallow
0.9797254652039612,4.688935057108764,226966.54456138,Prod-8,LinearRegression,Cumulative,Wide & Shallow
0.9875247453575738,3.4632978278391255,191334.3440048057,Prod-9,LinearRegression,Cumulative,Wide & Shallow
0.9770905164998318,4.522379982853204,323841.40918364323,Prod-10,LinearRegression,Cumulative,Wide & Shallow
