R²,SMAPE,MAE,Well,Method,Category,Setting
0.5938956869493376,32.54396332679982,2781021.954489998,wind,NLinear,Cumulative,Stable & Regularized
0.6458242737972828,24.689183601674284,709592.3444312837,solar,NLinear,Cumulative,Stable & Regularized
0.9583036710962881,7.961817175213354,7352193.654968153,load,NLinear,Cumulative,Stable & Regularized
0.9183454811348943,5.267581118918155,1189928.4423588526,15/9-F-14,NLinear,Cumulative,Stable & Regularized
0.09733979761057643,15.846822896987003,4405144.287197274,15/9-F-12,NLinear,Cumulative,Stable & Regularized
0.94651680640027,5.048953680099105,280336.2953571267,15/9-F-11,NLinear,Cumulative,Stable & Regularized
0.9820769632810417,2.1765663062546294,14554.142002750956,15/9-F-15 D,NLinear,Cumulative,Stable & Regularized
0.998732959813929,1.212057292472199,44954.176006695445,Prod-1,NLinear,Cumulative,Stable & Regularized
0.9979255847629356,0.9525832125833121,45000.32194999975,Prod-2,NLinear,Cumulative,Stable & Regularized
0.9999707089598447,0.1609495223360675,6975.384390137062,Prod-3,NLinear,Cumulative,Stable & Regularized
0.9997364501238465,0.6923013718754131,34051.38610653695,Prod-4,NLinear,Cumulative,Stable & Regularized
0.9993908315960586,0.8186050006516685,52624.25240264033,Prod-5,NLinear,Cumulative,Stable & Regularized
0.9978043647696506,1.746181121040781,79916.26583291388,Prod-6,NLinear,Cumulative,Stable & Regularized
0.9970684511995205,2.062406227571822,93425.04773784683,Prod-7,NLinear,Cumulative,Stable & Regularized
0.9998956450808012,0.33666173742905026,15578.24667493445,Prod-8,NLinear,Cumulative,Stable & Regularized
0.9988093244899594,1.2726907591592094,65289.22351159816,Prod-9,NLinear,Cumulative,Stable & Regularized
0.9985886294602743,1.4236406620162945,89400.10506521343,Prod-10,NLinear,Cumulative,Stable & Regularized
