experiment_id,well,job_hash,optuna_trial_number,val_smape_agg,val_smape_cum,architecture_name,feature_kind,use_known_good,data_sample,lag_window,horizon,epochs,patience,batch_size,learning_rate,test_size,val_size,aggregation_method,evaluate_by_slice,aggregation_quantiles,plot,scenario,band,show_components,seed,ensemble_models,physics_strategy,trend_degree,architecture_profile,profile_group
UNISIM_IV_P15_Seq2Trend_trial_103,P15,5657b2c8bfdbe65c795ba71ba90c8b77,103,6.053034746929361,0.2501988928869163,Seq2Trend,Normal,False,0.25,300,300,50,20,16,0.001,0.6,0.1,median,True,"[0.25, 0.5, 0.75]",False,P50,,False,42,1,static,6,,default_group
UNISIM_IV_P15_Seq2Trend_trial_136,P15,752d156ceea859acd424c070f83d86af,136,6.053034746929361,0.2501988928869163,Seq2Trend,Normal,False,0.25,300,300,50,20,16,0.001,0.6,0.1,median,True,"[0.25, 0.5, 0.75]",False,P50,,False,42,1,static,6,,default_group
UNISIM_IV_P15_Seq2Trend_trial_138,P15,b1f25816f261389e2e0f903316cca13f,138,6.053034746929361,0.2501988928869163,Seq2Trend,Normal,False,0.25,300,300,50,20,16,0.001,0.6,0.1,median,True,"[0.25, 0.5, 0.75]",False,P50,,False,42,1,static,6,,default_group
UNISIM_IV_P15_Seq2Trend_trial_115,P15,bd2fea2d193131b185b4a5c445d02c8a,115,6.053034746929361,0.2501988928869163,Seq2Trend,Normal,False,0.25,300,300,50,20,16,0.001,0.6,0.1,median,True,"[0.25, 0.5, 0.75]",False,P50,,False,42,1,static,6,,default_group
UNISIM_IV_P15_Seq2Trend_trial_137,P15,4317343fc7d7f97c3f6dbe3c3e91e3ff,137,6.053034746929361,0.2501988928869163,Seq2Trend,Normal,False,0.25,300,300,50,20,16,0.001,0.6,0.1,median,True,"[0.25, 0.5, 0.75]",False,P50,,False,42,1,static,6,,default_group
UNISIM_IV_P15_Seq2Trend_trial_118,P15,0613a6b9d21e7ab6535ffa501edcdb06,118,6.053034746929361,0.2501988928869163,Seq2Trend,Normal,False,0.25,300,300,50,20,16,0.001,0.6,0.1,median,True,"[0.25, 0.5, 0.75]",False,P50,,False,42,1,static,6,,default_group
UNISIM_IV_P15_Seq2Trend_trial_123,P15,655bcfccd0d323938196731f62524e07,123,6.053034746929361,0.2501988928869163,Seq2Trend,Normal,False,0.25,300,300,50,20,16,0.001,0.6,0.1,median,True,"[0.25, 0.5, 0.75]",False,P50,,False,42,1,static,6,,default_group
UNISIM_IV_P15_Seq2Trend_trial_121,P15,121f5e9a5d65ba38d1da5fccd44c092f,121,6.053034746929361,0.2501988928869163,Seq2Trend,Normal,False,0.25,300,300,50,20,16,0.001,0.6,0.1,median,True,"[0.25, 0.5, 0.75]",False,P50,,False,42,1,static,6,,default_group
UNISIM_IV_P15_Seq2Trend_trial_128,P15,f788c92b5725fc1dd59aef56e2b4e664,128,6.053034746929361,0.2501988928869163,Seq2Trend,Normal,False,0.25,300,300,50,20,16,0.001,0.6,0.1,median,True,"[0.25, 0.5, 0.75]",False,P50,,False,42,1,static,6,,default_group
UNISIM_IV_P15_Seq2Trend_trial_114,P15,2d9ec74f433a60a1fbcd17ea7ca15e67,114,6.053034746929361,0.2501988928869163,Seq2Trend,Normal,False,0.25,300,300,50,20,16,0.001,0.6,0.1,median,True,"[0.25, 0.5, 0.75]",False,P50,,False,42,1,static,6,,default_group
UNISIM_IV_P15_Seq2Trend_trial_112,P15,72e82ef9f12ad580db2a43a3a1c06f14,112,6.053034746929361,0.2501988928869163,Seq2Trend,Normal,False,0.25,300,300,50,20,16,0.001,0.6,0.1,median,True,"[0.25, 0.5, 0.75]",False,P50,,False,42,1,static,6,,default_group
UNISIM_IV_P15_Seq2Trend_trial_125,P15,3fb9532efe0214f6a11d5189a96e14f8,125,6.053034746929361,0.2501988928869163,Seq2Trend,Normal,False,0.25,300,300,50,20,16,0.001,0.6,0.1,median,True,"[0.25, 0.5, 0.75]",False,P50,,False,42,1,static,6,,default_group
UNISIM_IV_P15_Seq2Trend_trial_139,P15,1a149ec1fe2f36d68ba55268f0ef98fe,139,6.053034746929361,0.2501988928869163,Seq2Trend,Normal,False,0.25,300,300,50,20,16,0.001,0.6,0.1,median,True,"[0.25, 0.5, 0.75]",False,P50,,False,42,1,static,6,,default_group
UNISIM_IV_P15_Seq2Trend_trial_142,P15,56e7a3817814f39bdfb63c7c33ae3392,142,6.053034746929361,0.2501988928869163,Seq2Trend,Normal,False,0.25,300,300,50,20,16,0.001,0.6,0.1,median,True,"[0.25, 0.5, 0.75]",False,P50,,False,42,1,static,6,,default_group
UNISIM_IV_P15_Seq2Trend_trial_101,P15,9cc22b51fc54333f8612fccf21be3894,101,6.053034746929361,0.2501988928869163,Seq2Trend,Normal,False,0.25,300,300,50,20,16,0.001,0.6,0.1,median,True,"[0.25, 0.5, 0.75]",False,P50,,False,42,1,static,6,,default_group
UNISIM_IV_P15_Seq2Trend_trial_148,P15,799f3184a14c2bbb805f347bb75a9ec7,148,6.053034746929361,0.2501988928869163,Seq2Trend,Normal,False,0.25,300,300,50,20,16,0.001,0.6,0.1,median,True,"[0.25, 0.5, 0.75]",False,P50,,False,42,1,static,6,,default_group
UNISIM_IV_P15_Seq2Trend_trial_126,P15,11e606fc63950602ca607f1c36cecfb9,126,6.053034746929361,0.2501988928869163,Seq2Trend,Normal,False,0.25,300,300,50,20,16,0.001,0.6,0.1,median,True,"[0.25, 0.5, 0.75]",False,P50,,False,42,1,static,6,,default_group
UNISIM_IV_P15_Seq2Trend_trial_109,P15,f50fe23eb3fd696d9177300beeaf8933,109,6.053034746929361,0.2501988928869163,Seq2Trend,Normal,False,0.25,300,300,50,20,16,0.001,0.6,0.1,median,True,"[0.25, 0.5, 0.75]",False,P50,,False,42,1,static,6,,default_group
UNISIM_IV_P15_Seq2Trend_trial_105,P15,cf56181af9f8936d282f372232c9f410,105,6.053034746929361,0.2501988928869163,Seq2Trend,Normal,False,0.25,300,300,50,20,16,0.001,0.6,0.1,median,True,"[0.25, 0.5, 0.75]",False,P50,,False,42,1,static,6,,default_group
UNISIM_IV_P15_Seq2Trend_trial_111,P15,3f37ec5ba45eab1d547a02d5c577162a,111,6.053034746929361,0.2501988928869163,Seq2Trend,Normal,False,0.25,300,300,50,20,16,0.001,0.6,0.1,median,True,"[0.25, 0.5, 0.75]",False,P50,,False,42,1,static,6,,default_group
UNISIM_IV_P15_Seq2Trend_trial_144,P15,34771da6b18b9b16157a2e48419c0a4d,144,6.053034746929361,0.2501988928869163,Seq2Trend,Normal,False,0.25,300,300,50,20,16,0.001,0.6,0.1,median,True,"[0.25, 0.5, 0.75]",False,P50,,False,42,1,static,6,,default_group
UNISIM_IV_P15_Seq2Trend_trial_147,P15,e36e30c063c3684e7818f544afeb221f,147,6.053034746929361,0.2501988928869163,Seq2Trend,Normal,False,0.25,300,300,50,20,16,0.001,0.6,0.1,median,True,"[0.25, 0.5, 0.75]",False,P50,,False,42,1,static,6,,default_group
UNISIM_IV_P15_Seq2Trend_trial_100,P15,fb03bc43dcf7e0262b0fbfe5a26e0edc,100,6.053034746929361,0.2501988928869163,Seq2Trend,Normal,False,0.25,300,300,50,20,16,0.001,0.6,0.1,median,True,"[0.25, 0.5, 0.75]",False,P50,,False,42,1,static,6,,default_group
UNISIM_IV_P15_Seq2Trend_trial_102,P15,5c335f4eb5ded37b610bb41727ba0bbb,102,6.053034746929361,0.2501988928869163,Seq2Trend,Normal,False,0.25,300,300,50,20,16,0.001,0.6,0.1,median,True,"[0.25, 0.5, 0.75]",False,P50,,False,42,1,static,6,,default_group
UNISIM_IV_P15_Seq2Trend_trial_149,P15,dfb082a084474db32577636ae259c0cf,149,6.053034746929361,0.2501988928869163,Seq2Trend,Normal,False,0.25,300,300,50,20,16,0.001,0.6,0.1,median,True,"[0.25, 0.5, 0.75]",False,P50,,False,42,1,static,6,,default_group
UNISIM_IV_P15_Seq2Trend_trial_116,P15,c8fa029cd04e7c9c5e64046648b8c4ca,116,6.053034746929361,0.2501988928869163,Seq2Trend,Normal,False,0.25,300,300,50,20,16,0.001,0.6,0.1,median,True,"[0.25, 0.5, 0.75]",False,P50,,False,42,1,static,6,,default_group
UNISIM_IV_P15_Seq2Trend_trial_146,P15,7860c7ece8adab21f3018edc81edebcb,146,6.053034746929361,0.2501988928869163,Seq2Trend,Normal,False,0.25,300,300,50,20,16,0.001,0.6,0.1,median,True,"[0.25, 0.5, 0.75]",False,P50,,False,42,1,static,6,,default_group
UNISIM_IV_P15_Seq2Trend_trial_134,P15,93b659cde2f0bdf9c7e4c56d0063a5f2,134,6.053034746929361,0.2501988928869163,Seq2Trend,Normal,False,0.25,300,300,50,20,16,0.001,0.6,0.1,median,True,"[0.25, 0.5, 0.75]",False,P50,,False,42,1,static,6,,default_group
UNISIM_IV_P15_Seq2Trend_trial_143,P15,af56030e0feb9cf771a8cb6526346d37,143,6.053034746929361,0.2501988928869163,Seq2Trend,Normal,False,0.25,300,300,50,20,16,0.001,0.6,0.1,median,True,"[0.25, 0.5, 0.75]",False,P50,,False,42,1,static,6,,default_group
UNISIM_IV_P15_Seq2Trend_trial_131,P15,76d8a3d68f8e489c1fcd6cba2f67735c,131,6.053034746929361,0.2501988928869163,Seq2Trend,Normal,False,0.25,300,300,50,20,16,0.001,0.6,0.1,median,True,"[0.25, 0.5, 0.75]",False,P50,,False,42,1,static,6,,default_group
UNISIM_IV_P15_Seq2Trend_trial_120,P15,7fc9855e6b948ab4b9661e42b8b49c8f,120,6.053034746929361,0.2501988928869163,Seq2Trend,Normal,False,0.25,300,300,50,20,16,0.001,0.6,0.1,median,True,"[0.25, 0.5, 0.75]",False,P50,,False,42,1,static,6,,default_group
UNISIM_IV_P15_Seq2Trend_trial_129,P15,32005310e70cf6e24c8af3325d4b30a2,129,6.053034746929361,0.2501988928869163,Seq2Trend,Normal,False,0.25,300,300,50,20,16,0.001,0.6,0.1,median,True,"[0.25, 0.5, 0.75]",False,P50,,False,42,1,static,6,,default_group
UNISIM_IV_P15_Seq2Trend_trial_140,P15,abb797492861963aa2fa090be8c0312f,140,6.053034746929361,0.2501988928869163,Seq2Trend,Normal,False,0.25,300,300,50,20,16,0.001,0.6,0.1,median,True,"[0.25, 0.5, 0.75]",False,P50,,False,42,1,static,6,,default_group
UNISIM_IV_P15_Seq2Trend_trial_124,P15,43d6e376946e22210abe1a39b759a46e,124,6.053034746929361,0.2501988928869163,Seq2Trend,Normal,False,0.25,300,300,50,20,16,0.001,0.6,0.1,median,True,"[0.25, 0.5, 0.75]",False,P50,,False,42,1,static,6,,default_group
UNISIM_IV_P15_Seq2Trend_trial_119,P15,39d7df0e662f299d1fefb32301677fd3,119,6.053034746929361,0.2501988928869163,Seq2Trend,Normal,False,0.25,300,300,50,20,16,0.001,0.6,0.1,median,True,"[0.25, 0.5, 0.75]",False,P50,,False,42,1,static,6,,default_group
UNISIM_IV_P15_Seq2Trend_trial_107,P15,66f5bc80e7be881e761ffd3901840522,107,6.053034746929361,0.2501988928869163,Seq2Trend,Normal,False,0.25,300,300,50,20,16,0.001,0.6,0.1,median,True,"[0.25, 0.5, 0.75]",False,P50,,False,42,1,static,6,,default_group
UNISIM_IV_P15_Seq2Trend_trial_132,P15,ac7a0c6724a85aca6971d1a62a704d7b,132,6.053034746929361,0.2501988928869163,Seq2Trend,Normal,False,0.25,300,300,50,20,16,0.001,0.6,0.1,median,True,"[0.25, 0.5, 0.75]",False,P50,,False,42,1,static,6,,default_group
UNISIM_IV_P15_Seq2Trend_trial_133,P15,970e733921ea569b692430be5ccb5be8,133,6.053034746929361,0.2501988928869163,Seq2Trend,Normal,False,0.25,300,300,50,20,16,0.001,0.6,0.1,median,True,"[0.25, 0.5, 0.75]",False,P50,,False,42,1,static,6,,default_group
UNISIM_IV_P15_Seq2Trend_trial_108,P15,69f922f374f0fd6a5dd569f341facb95,108,6.053034746929361,0.2501988928869163,Seq2Trend,Normal,False,0.25,300,300,50,20,16,0.001,0.6,0.1,median,True,"[0.25, 0.5, 0.75]",False,P50,,False,42,1,static,6,,default_group
UNISIM_IV_P15_Seq2Trend_trial_110,P15,40cb8254f3d50a907952272a88845dcc,110,6.053034746929361,0.2501988928869163,Seq2Trend,Normal,False,0.25,300,300,50,20,16,0.001,0.6,0.1,median,True,"[0.25, 0.5, 0.75]",False,P50,,False,42,1,static,6,,default_group
