experiment_id,well,job_hash,optuna_trial_number,val_smape_agg,val_smape_cum,architecture_name,feature_kind,use_known_good,data_sample,lag_window,horizon,epochs,patience,batch_size,learning_rate,test_size,val_size,aggregation_method,evaluate_by_slice,aggregation_quantiles,plot,scenario,band,show_components,seed,ensemble_models,physics_strategy,trend_degree,architecture_profile,profile_group
UNISIM_IV_P16_Seq2Trend_trial_137,P16,cb321ae2accd1062388cac8f0e740863,137,6.254764107267318,0.663852915982307,Seq2Trend,Normal,False,0.5,300,300,50,20,8,0.01,0.6,0.1,median,True,"[0.25, 0.5, 0.75]",False,P50,,False,42,1,static,2,,default_group
UNISIM_IV_P16_Seq2Trend_trial_106,P16,f6002753dcd73c77ba2a978f31b24964,106,6.254764107267318,0.663852915982307,Seq2Trend,Normal,False,0.5,300,300,50,20,8,0.01,0.6,0.1,median,True,"[0.25, 0.5, 0.75]",False,P50,,False,42,1,static,2,,default_group
UNISIM_IV_P16_Seq2Trend_trial_133,P16,4402e75b2de25a8d969e0efaa3eab058,133,6.254764107267318,0.663852915982307,Seq2Trend,Normal,False,0.5,300,300,50,20,8,0.01,0.6,0.1,median,True,"[0.25, 0.5, 0.75]",False,P50,,False,42,1,static,2,,default_group
UNISIM_IV_P16_Seq2Trend_trial_149,P16,5a26cb5fcbc3a83fd36f3b65c51f09ed,149,6.254764107267318,0.663852915982307,Seq2Trend,Normal,False,0.5,300,300,50,20,8,0.01,0.6,0.1,median,True,"[0.25, 0.5, 0.75]",False,P50,,False,42,1,static,2,,default_group
UNISIM_IV_P16_Seq2Trend_trial_147,P16,45eb4fd5d402063e4b2ebfcfb93a19c1,147,6.254764107267318,0.663852915982307,Seq2Trend,Normal,False,0.5,300,300,50,20,8,0.01,0.6,0.1,median,True,"[0.25, 0.5, 0.75]",False,P50,,False,42,1,static,2,,default_group
UNISIM_IV_P16_Seq2Trend_trial_125,P16,c92dc3fece8645a3d4bcbc78c005f17e,125,6.254764107267318,0.663852915982307,Seq2Trend,Normal,False,0.5,300,300,50,20,8,0.01,0.6,0.1,median,True,"[0.25, 0.5, 0.75]",False,P50,,False,42,1,static,2,,default_group
UNISIM_IV_P16_Seq2Trend_trial_113,P16,a0f18d753250ffe354d6c388704f1375,113,6.254764107267318,0.663852915982307,Seq2Trend,Normal,False,0.5,300,300,50,20,8,0.01,0.6,0.1,median,True,"[0.25, 0.5, 0.75]",False,P50,,False,42,1,static,2,,default_group
UNISIM_IV_P16_Seq2Trend_trial_121,P16,bbd25404c5cd001cde208d7993aaaa55,121,6.254764107267318,0.663852915982307,Seq2Trend,Normal,False,0.5,300,300,50,20,8,0.01,0.6,0.1,median,True,"[0.25, 0.5, 0.75]",False,P50,,False,42,1,static,2,,default_group
UNISIM_IV_P16_Seq2Trend_trial_117,P16,6689e466e2a5e765c96a5dd2b82349dd,117,6.254764107267318,0.663852915982307,Seq2Trend,Normal,False,0.5,300,300,50,20,8,0.01,0.6,0.1,median,True,"[0.25, 0.5, 0.75]",False,P50,,False,42,1,static,2,,default_group
UNISIM_IV_P16_Seq2Trend_trial_130,P16,ddab23642baf558d5e2d7312cb9744cc,130,6.254764107267318,0.663852915982307,Seq2Trend,Normal,False,0.5,300,300,50,20,8,0.01,0.6,0.1,median,True,"[0.25, 0.5, 0.75]",False,P50,,False,42,1,static,2,,default_group
UNISIM_IV_P16_Seq2Trend_trial_104,P16,07010faea3a94089448eb8183200f979,104,6.254764107267318,0.663852915982307,Seq2Trend,Normal,False,0.5,300,300,50,20,8,0.01,0.6,0.1,median,True,"[0.25, 0.5, 0.75]",False,P50,,False,42,1,static,2,,default_group
UNISIM_IV_P16_Seq2Trend_trial_136,P16,c55516a798b7f5ad9f9a6961641ac910,136,6.254764107267318,0.663852915982307,Seq2Trend,Normal,False,0.5,300,300,50,20,8,0.01,0.6,0.1,median,True,"[0.25, 0.5, 0.75]",False,P50,,False,42,1,static,2,,default_group
UNISIM_IV_P16_Seq2Trend_trial_103,P16,69c584b08bac4c56e2d404f8ce05e654,103,6.254764107267318,0.663852915982307,Seq2Trend,Normal,False,0.5,300,300,50,20,8,0.01,0.6,0.1,median,True,"[0.25, 0.5, 0.75]",False,P50,,False,42,1,static,2,,default_group
UNISIM_IV_P16_Seq2Trend_trial_100,P16,87102288221d66cccce1bb8834708feb,100,6.254764107267318,0.663852915982307,Seq2Trend,Normal,False,0.5,300,300,50,20,8,0.01,0.6,0.1,median,True,"[0.25, 0.5, 0.75]",False,P50,,False,42,1,static,2,,default_group
UNISIM_IV_P16_Seq2Trend_trial_135,P16,e4f69319ea33ec0b15040fbd54d19afc,135,6.254764107267318,0.663852915982307,Seq2Trend,Normal,False,0.5,300,300,50,20,8,0.01,0.6,0.1,median,True,"[0.25, 0.5, 0.75]",False,P50,,False,42,1,static,2,,default_group
UNISIM_IV_P16_Seq2Trend_trial_120,P16,b1e143e6d71ee1b96d1efbf0358eb0ac,120,6.254764107267318,0.663852915982307,Seq2Trend,Normal,False,0.5,300,300,50,20,8,0.01,0.6,0.1,median,True,"[0.25, 0.5, 0.75]",False,P50,,False,42,1,static,2,,default_group
UNISIM_IV_P16_Seq2Trend_trial_146,P16,9641ab8168eb671076bc8e26d3760a8b,146,6.254764107267318,0.663852915982307,Seq2Trend,Normal,False,0.5,300,300,50,20,8,0.01,0.6,0.1,median,True,"[0.25, 0.5, 0.75]",False,P50,,False,42,1,static,2,,default_group
UNISIM_IV_P16_Seq2Trend_trial_141,P16,60c1ae25316a00b623f86395bfc0f945,141,6.254764107267318,0.663852915982307,Seq2Trend,Normal,False,0.5,300,300,50,20,8,0.01,0.6,0.1,median,True,"[0.25, 0.5, 0.75]",False,P50,,False,42,1,static,2,,default_group
UNISIM_IV_P16_Seq2Trend_trial_114,P16,94c0af7c2d511ea8f0e1c56af0c3bbc9,114,6.254764107267318,0.663852915982307,Seq2Trend,Normal,False,0.5,300,300,50,20,8,0.01,0.6,0.1,median,True,"[0.25, 0.5, 0.75]",False,P50,,False,42,1,static,2,,default_group
UNISIM_IV_P16_Seq2Trend_trial_142,P16,51bd6583afa4c6112ce3e8173e9ee605,142,6.254764107267318,0.663852915982307,Seq2Trend,Normal,False,0.5,300,300,50,20,8,0.01,0.6,0.1,median,True,"[0.25, 0.5, 0.75]",False,P50,,False,42,1,static,2,,default_group
