experiment_id,well,job_hash,optuna_trial_number,val_smape_agg,val_smape_cum,architecture_name,feature_kind,use_known_good,data_sample,lag_window,horizon,epochs,patience,batch_size,learning_rate,test_size,val_size,aggregation_method,evaluate_by_slice,aggregation_quantiles,plot,scenario,band,show_components,seed,ensemble_models,physics_strategy,trend_degree,architecture_profile,profile_group
UNISIM_IV_P12_Seq2Trend_trial_126,P12,5c2587266ad54eca38fdb8692bdb2cf7,126,4.726203403951818,0.35309167947171777,Seq2Trend,Normal,False,0.01,300,300,20,20,8,0.001,0.6,0.1,median,True,"[0.25, 0.5, 0.75]",False,P50,,False,42,1,combined_exp_arps,5,,default_group
UNISIM_IV_P12_Seq2Trend_trial_135,P12,e3e060df156b3713f981b02d977d7088,135,4.726203403951818,0.35309167947171777,Seq2Trend,Normal,False,0.01,300,300,20,20,8,0.001,0.6,0.1,median,True,"[0.25, 0.5, 0.75]",False,P50,,False,42,1,combined_exp_arps,5,,default_group
UNISIM_IV_P12_Seq2Trend_trial_112,P12,e9c0e27114632067a90f6052b1f57af8,112,4.726203403951818,0.35309167947171777,Seq2Trend,Normal,False,0.01,300,300,20,20,8,0.001,0.6,0.1,median,True,"[0.25, 0.5, 0.75]",False,P50,,False,42,1,combined_exp_arps,5,,default_group
UNISIM_IV_P12_Seq2Trend_trial_128,P12,2ee40e672c722b31ae7c2d6000553ea3,128,4.726203403951818,0.35309167947171777,Seq2Trend,Normal,False,0.01,300,300,20,20,8,0.001,0.6,0.1,median,True,"[0.25, 0.5, 0.75]",False,P50,,False,42,1,combined_exp_arps,5,,default_group
UNISIM_IV_P12_Seq2Trend_trial_115,P12,c4655f8304c4f5650eef366f07887164,115,4.726203403951818,0.35309167947171777,Seq2Trend,Normal,False,0.01,300,300,20,20,8,0.001,0.6,0.1,median,True,"[0.25, 0.5, 0.75]",False,P50,,False,42,1,combined_exp_arps,5,,default_group
UNISIM_IV_P12_Seq2Trend_trial_103,P12,ad61530d4977c1fd7ea6f3a4c33a21cf,103,4.726203403951818,0.35309167947171777,Seq2Trend,Normal,False,0.01,300,300,20,20,8,0.001,0.6,0.1,median,True,"[0.25, 0.5, 0.75]",False,P50,,False,42,1,combined_exp_arps,5,,default_group
UNISIM_IV_P12_Seq2Trend_trial_107,P12,985ae53d0aa28d0d7cdd62211810a471,107,4.726203403951818,0.35309167947171777,Seq2Trend,Normal,False,0.01,300,300,20,20,8,0.001,0.6,0.1,median,True,"[0.25, 0.5, 0.75]",False,P50,,False,42,1,combined_exp_arps,5,,default_group
UNISIM_IV_P12_Seq2Trend_trial_147,P12,8ec6804ed2fdc0d717f59ae902307836,147,4.726203403951818,0.35309167947171777,Seq2Trend,Normal,False,0.01,300,300,20,20,8,0.001,0.6,0.1,median,True,"[0.25, 0.5, 0.75]",False,P50,,False,42,1,combined_exp_arps,5,,default_group
UNISIM_IV_P12_Seq2Trend_trial_139,P12,e72d833a24b4edc370c3f20cb0089ea1,139,4.726203403951818,0.35309167947171777,Seq2Trend,Normal,False,0.01,300,300,20,20,8,0.001,0.6,0.1,median,True,"[0.25, 0.5, 0.75]",False,P50,,False,42,1,combined_exp_arps,5,,default_group
UNISIM_IV_P12_Seq2Trend_trial_132,P12,d7ec2892843313e87afb075bb3b16b34,132,4.726203403951818,0.35309167947171777,Seq2Trend,Normal,False,0.01,300,300,20,20,8,0.001,0.6,0.1,median,True,"[0.25, 0.5, 0.75]",False,P50,,False,42,1,combined_exp_arps,5,,default_group
UNISIM_IV_P12_Seq2Trend_trial_118,P12,454988bdc41f4f14e2269c3c4be554d2,118,4.726203403951818,0.35309167947171777,Seq2Trend,Normal,False,0.01,300,300,20,20,8,0.001,0.6,0.1,median,True,"[0.25, 0.5, 0.75]",False,P50,,False,42,1,combined_exp_arps,5,,default_group
UNISIM_IV_P12_Seq2Trend_trial_146,P12,dae3fccb6c9d032751dc29077c24e564,146,4.726203403951818,0.35309167947171777,Seq2Trend,Normal,False,0.01,300,300,20,20,8,0.001,0.6,0.1,median,True,"[0.25, 0.5, 0.75]",False,P50,,False,42,1,combined_exp_arps,5,,default_group
UNISIM_IV_P12_Seq2Trend_trial_143,P12,ed325a06d9ea23f6e753c552fbf73447,143,4.726203403951818,0.35309167947171777,Seq2Trend,Normal,False,0.01,300,300,20,20,8,0.001,0.6,0.1,median,True,"[0.25, 0.5, 0.75]",False,P50,,False,42,1,combined_exp_arps,5,,default_group
UNISIM_IV_P12_Seq2Trend_trial_124,P12,137e017f1f9689189e2071ea9c7d65f5,124,4.726203403951818,0.35309167947171777,Seq2Trend,Normal,False,0.01,300,300,20,20,8,0.001,0.6,0.1,median,True,"[0.25, 0.5, 0.75]",False,P50,,False,42,1,combined_exp_arps,5,,default_group
UNISIM_IV_P12_Seq2Trend_trial_141,P12,bf21ff4f337aa47d0f37870068b893e9,141,4.726203403951818,0.35309167947171777,Seq2Trend,Normal,False,0.01,300,300,20,20,8,0.001,0.6,0.1,median,True,"[0.25, 0.5, 0.75]",False,P50,,False,42,1,combined_exp_arps,5,,default_group
UNISIM_IV_P12_Seq2Trend_trial_100,P12,67080f156cc2101b2a9a5993dafc4563,100,4.726203403951818,0.35309167947171777,Seq2Trend,Normal,False,0.01,300,300,20,20,8,0.001,0.6,0.1,median,True,"[0.25, 0.5, 0.75]",False,P50,,False,42,1,combined_exp_arps,5,,default_group
UNISIM_IV_P12_Seq2Trend_trial_121,P12,4b03e9e5d9ce3bfe3c5f85ad7a279c7a,121,4.726203403951818,0.35309167947171777,Seq2Trend,Normal,False,0.01,300,300,20,20,8,0.001,0.6,0.1,median,True,"[0.25, 0.5, 0.75]",False,P50,,False,42,1,combined_exp_arps,5,,default_group
UNISIM_IV_P12_Seq2Trend_trial_122,P12,ae1eddc65f7aba19d89999271408bffb,122,4.726203403951818,0.35309167947171777,Seq2Trend,Normal,False,0.01,300,300,20,20,8,0.001,0.6,0.1,median,True,"[0.25, 0.5, 0.75]",False,P50,,False,42,1,combined_exp_arps,5,,default_group
UNISIM_IV_P12_Seq2Trend_trial_120,P12,39e1fcfc1e208b519709018ee463353b,120,4.726203403951818,0.35309167947171777,Seq2Trend,Normal,False,0.01,300,300,20,20,8,0.001,0.6,0.1,median,True,"[0.25, 0.5, 0.75]",False,P50,,False,42,1,combined_exp_arps,5,,default_group
UNISIM_IV_P12_Seq2Trend_trial_148,P12,d07ec429a470b4a04d9dd6a0cddd31a9,148,4.726203403951818,0.35309167947171777,Seq2Trend,Normal,False,0.01,300,300,20,20,8,0.001,0.6,0.1,median,True,"[0.25, 0.5, 0.75]",False,P50,,False,42,1,combined_exp_arps,5,,default_group
UNISIM_IV_P12_Seq2Trend_trial_129,P12,772699e40bac6588475e93aac40ecc0f,129,4.726203403951818,0.35309167947171777,Seq2Trend,Normal,False,0.01,300,300,20,20,8,0.001,0.6,0.1,median,True,"[0.25, 0.5, 0.75]",False,P50,,False,42,1,combined_exp_arps,5,,default_group
UNISIM_IV_P12_Seq2Trend_trial_110,P12,7116201c3ec310e44f5b8c4d1fc404e5,110,4.726203403951818,0.35309167947171777,Seq2Trend,Normal,False,0.01,300,300,20,20,8,0.001,0.6,0.1,median,True,"[0.25, 0.5, 0.75]",False,P50,,False,42,1,combined_exp_arps,5,,default_group
UNISIM_IV_P12_Seq2Trend_trial_116,P12,6522c8845291ff7eddad7927a7c02c2d,116,4.726203403951818,0.35309167947171777,Seq2Trend,Normal,False,0.01,300,300,20,20,8,0.001,0.6,0.1,median,True,"[0.25, 0.5, 0.75]",False,P50,,False,42,1,combined_exp_arps,5,,default_group
UNISIM_IV_P12_Seq2Trend_trial_104,P12,9d6f04a0c2c0b4171ab5dc1aa4ceb1d9,104,4.726203403951818,0.35309167947171777,Seq2Trend,Normal,False,0.01,300,300,20,20,8,0.001,0.6,0.1,median,True,"[0.25, 0.5, 0.75]",False,P50,,False,42,1,combined_exp_arps,5,,default_group
UNISIM_IV_P12_Seq2Trend_trial_138,P12,0eec0c21f41912a2b5a4e83a1cb8fa7f,138,4.726203403951818,0.35309167947171777,Seq2Trend,Normal,False,0.01,300,300,20,20,8,0.001,0.6,0.1,median,True,"[0.25, 0.5, 0.75]",False,P50,,False,42,1,combined_exp_arps,5,,default_group
UNISIM_IV_P12_Seq2Trend_trial_144,P12,2f772db5ff2ecc4ade8250df8c1c5258,144,4.726203403951818,0.35309167947171777,Seq2Trend,Normal,False,0.01,300,300,20,20,8,0.001,0.6,0.1,median,True,"[0.25, 0.5, 0.75]",False,P50,,False,42,1,combined_exp_arps,5,,default_group
UNISIM_IV_P12_Seq2Trend_trial_119,P12,393e6ed7700360eeca9b89e140fbd37c,119,4.726203403951818,0.35309167947171777,Seq2Trend,Normal,False,0.01,300,300,20,20,8,0.001,0.6,0.1,median,True,"[0.25, 0.5, 0.75]",False,P50,,False,42,1,combined_exp_arps,5,,default_group
UNISIM_IV_P12_Seq2Trend_trial_140,P12,16cca0b809c61d86ad1e7e7302292f66,140,4.726203403951818,0.35309167947171777,Seq2Trend,Normal,False,0.01,300,300,20,20,8,0.001,0.6,0.1,median,True,"[0.25, 0.5, 0.75]",False,P50,,False,42,1,combined_exp_arps,5,,default_group
UNISIM_IV_P12_Seq2Trend_trial_125,P12,f660027d6f97dc9d65c7b5a4e25ad06d,125,4.726203403951818,0.35309167947171777,Seq2Trend,Normal,False,0.01,300,300,20,20,8,0.001,0.6,0.1,median,True,"[0.25, 0.5, 0.75]",False,P50,,False,42,1,combined_exp_arps,5,,default_group
UNISIM_IV_P12_Seq2Trend_trial_117,P12,766e2f4f2f41efccef6a6eb69126eb8a,117,4.726203403951818,0.35309167947171777,Seq2Trend,Normal,False,0.01,300,300,20,20,8,0.001,0.6,0.1,median,True,"[0.25, 0.5, 0.75]",False,P50,,False,42,1,combined_exp_arps,5,,default_group
UNISIM_IV_P12_Seq2Trend_trial_130,P12,845fb047ed81217cc60c808e8e910409,130,4.726203403951818,0.35309167947171777,Seq2Trend,Normal,False,0.01,300,300,20,20,8,0.001,0.6,0.1,median,True,"[0.25, 0.5, 0.75]",False,P50,,False,42,1,combined_exp_arps,5,,default_group
UNISIM_IV_P12_Seq2Trend_trial_137,P12,85d8393d8972175037a3e219fca6a40b,137,4.726203403951818,0.35309167947171777,Seq2Trend,Normal,False,0.01,300,300,20,20,8,0.001,0.6,0.1,median,True,"[0.25, 0.5, 0.75]",False,P50,,False,42,1,combined_exp_arps,5,,default_group
UNISIM_IV_P12_Seq2Trend_trial_131,P12,48761cce7ab725cef5ffadb65845ca41,131,4.726203403951818,0.35309167947171777,Seq2Trend,Normal,False,0.01,300,300,20,20,8,0.001,0.6,0.1,median,True,"[0.25, 0.5, 0.75]",False,P50,,False,42,1,combined_exp_arps,5,,default_group
UNISIM_IV_P12_Seq2Trend_trial_136,P12,f059b2ccf013a4f989c6907f7bc3a889,136,4.726203403951818,0.35309167947171777,Seq2Trend,Normal,False,0.01,300,300,20,20,8,0.001,0.6,0.1,median,True,"[0.25, 0.5, 0.75]",False,P50,,False,42,1,combined_exp_arps,5,,default_group
UNISIM_IV_P12_Seq2Trend_trial_134,P12,32a6dbf21ccfdb7308a8f74e3c10c724,134,4.726203403951818,0.35309167947171777,Seq2Trend,Normal,False,0.01,300,300,20,20,8,0.001,0.6,0.1,median,True,"[0.25, 0.5, 0.75]",False,P50,,False,42,1,combined_exp_arps,5,,default_group
UNISIM_IV_P12_Seq2Trend_trial_106,P12,76d608e64cb1cbe3f75c1757a23b7faf,106,4.726203403951818,0.35309167947171777,Seq2Trend,Normal,False,0.01,300,300,20,20,8,0.001,0.6,0.1,median,True,"[0.25, 0.5, 0.75]",False,P50,,False,42,1,combined_exp_arps,5,,default_group
UNISIM_IV_P12_Seq2Trend_trial_102,P12,b37533751e06b8f7d137debff3fc6213,102,4.726203403951818,0.35309167947171777,Seq2Trend,Normal,False,0.01,300,300,20,20,8,0.001,0.6,0.1,median,True,"[0.25, 0.5, 0.75]",False,P50,,False,42,1,combined_exp_arps,5,,default_group
UNISIM_IV_P12_Seq2Trend_trial_145,P12,b269d94e6fdbd3d85353e2073d63004e,145,4.726203403951818,0.35309167947171777,Seq2Trend,Normal,False,0.01,300,300,20,20,8,0.001,0.6,0.1,median,True,"[0.25, 0.5, 0.75]",False,P50,,False,42,1,combined_exp_arps,5,,default_group
