DATEPRD	WELL_BORE_CODE	NPD_WELL_BORE_CODE	NPD_WELL_BORE_NAME	NPD_FIELD_CODE	NPD_FIELD_NAME	NPD_FACILITY_CODE	NPD_FACILITY_NAME	ON_STREAM_HRS	AVG_DOWNHOLE_PRESSURE	AVG_DOWNHOLE_TEMPERATURE	AVG_DP_TUBING	AVG_ANNULUS_PRESS	AVG_CHOKE_SIZE_P	AVG_CHOKE_UOM	AVG_WHP_P	AVG_WHT_P	DP_CHOKE_SIZE	BORE_OIL_VOL	BORE_GAS_VOL	BORE_WAT_VOL	BORE_WI_VOL	FLOW_KIND	WELL_TYPE
7/4/14	NO 15/9-F-1 C	7405	15/9-F-1 C	3420717	VOLVE	369304	M®RSK INSPIRER	0	0	0	0	0	0	%	0	0	0	0	0	0		production	WI
8/4/14	NO 15/9-F-1 C	7405	15/9-F-1 C	3420717	VOLVE	369304	M®RSK INSPIRER	0				0	1.003059167	%	0	0	0	0	0	0		production	OP
9/4/14	NO 15/9-F-1 C	7405	15/9-F-1 C	3420717	VOLVE	369304	M®RSK INSPIRER	0				0	0.979007708	%	0	0	0	0	0	0		production	OP
10/4/14	NO 15/9-F-1 C	7405	15/9-F-1 C	3420717	VOLVE	369304	M®RSK INSPIRER	0				0	0.545759167	%	0	0	0	0	0	0		production	OP
11/4/14	NO 15/9-F-1 C	7405	15/9-F-1 C	3420717	VOLVE	369304	M®RSK INSPIRER	0	310.37614	96.87589	277.27826	0	1.215986875	%	33.09788	10.47992	33.07195	0	0	0		production	OP
12/4/14	NO 15/9-F-1 C	7405	15/9-F-1 C	3420717	VOLVE	369304	M®RSK INSPIRER	0	303.50078	96.92339	281.44744	0	3.087015417	%	22.05334	8.70429	22.05334	0	0	0		production	OP
13/4/14	NO 15/9-F-1 C	7405	15/9-F-1 C	3420717	VOLVE	369304	M®RSK INSPIRER	0	303.53481	96.95885	276.032	0	1.962365208	%	27.50281	9.42315	16.16326	0	0	0		production	OP
14/4/14	NO 15/9-F-1 C	7405	15/9-F-1 C	3420717	VOLVE	369304	M®RSK INSPIRER	0	303.78228	96.96873	282.78676	0	0	%	20.99552	8.13137	20.73712	0	0	0		production	OP
15/4/14	NO 15/9-F-1 C	7405	15/9-F-1 C	3420717	VOLVE	369304	M®RSK INSPIRER	0	303.85821	97.02136	289.94067	0	31.14185563	%	13.91754	8.49833	12.18153	0	0	0		production	OP
16/4/14	NO 15/9-F-1 C	7405	15/9-F-1 C	3420717	VOLVE	369304	M®RSK INSPIRER	0	303.79187	97.06569	299.67193	0	0	%	4.11994	8.82124	1.4902	0	0	0		production	OP
17/4/14	NO 15/9-F-1 C	7405	15/9-F-1 C	3420717	VOLVE	369304	M®RSK INSPIRER	0	304.33518	96.91946	282.901	0	41.23599396	%	21.43418	8.85429	18.79484	0	0	0		production	OP
18/4/14	NO 15/9-F-1 C	7405	15/9-F-1 C	3420717	VOLVE	369304	M®RSK INSPIRER	0	304.84859	96.72034	273.70073	0	0	%	31.14786	9.63954	28.50258	0	0	0		production	OP
19/4/14	NO 15/9-F-1 C	7405	15/9-F-1 C	3420717	VOLVE	369304	M®RSK INSPIRER	0	305.37149	96.61563	259.61993	0	0.436861667	%	45.75156	9.63919	43.1571	0	0	0		production	OP
20/4/14	NO 15/9-F-1 C	7405	15/9-F-1 C	3420717	VOLVE	369304	M®RSK INSPIRER	0	313.87058	96.55953	282.81436	0	0.454284792	%	31.05622	9.61976	28.48402	0	0	0		production	OP
21/4/14	NO 15/9-F-1 C	7405	15/9-F-1 C	3420717	VOLVE	369304	M®RSK INSPIRER	11.5	301.3756413	102.6763791	204.7951835	0	20.98974833	%	96.58045783	19.19681913	69.77556957	0	0	0		production	OP
22/4/14	NO 15/9-F-1 C	7405	15/9-F-1 C	3420717	VOLVE	369304	M®RSK INSPIRER	24	289.4213617	106.353209	182.0593119	0	43.34345125	%	107.3620498	37.93925125	78.93540896	631.47	90439.09	0		production	OP
23/4/14	NO 15/9-F-1 C	7405	15/9-F-1 C	3420717	VOLVE	369304	M®RSK INSPIRER	24	270.2397929	107.643779	171.0527821		47.16752313	%	99.18701083	60.75657938	70.62710938	1166.46	165720.39	0		production	OP
24/4/14	NO 15/9-F-1 C	7405	15/9-F-1 C	3420717	VOLVE	369304	M®RSK INSPIRER	24	262.8427475	107.8692342	168.2419773		47.73231021	%	94.60077021	63.04679979	66.04915063	1549.81	221707.31	0		production	OP
25/4/14	NO 15/9-F-1 C	7405	15/9-F-1 C	3420717	VOLVE	369304	M®RSK INSPIRER	24	255.5269952	107.9711371	165.5389031		48.53376875	%	89.98809208	64.54722917	61.40538625	1248.7	178063.52	0		production	OP
26/4/14	NO 15/9-F-1 C	7405	15/9-F-1 C	3420717	VOLVE	369304	M®RSK INSPIRER	24	247.1990521	108.0520302	162.4222417		49.84450229	%	84.77681042	65.72369375	56.14790646	1345.78	192602.19	0		production	OP
27/4/14	NO 15/9-F-1 C	7405	15/9-F-1 C	3420717	VOLVE	369304	M®RSK INSPIRER	24	240.7364169	108.053804	159.8990198		50.29698188	%	80.83739708	66.93373229	52.20174708	1349.56	194496.27	0		production	OP
28/4/14	NO 15/9-F-1 C	7405	15/9-F-1 C	3420717	VOLVE	369304	M®RSK INSPIRER	24	235.0209315	108.0416365	157.68322		50.73587854	%	77.33771146	67.84834792	48.70758354	1345.61	192899.71	0		production	OP
29/4/14	NO 15/9-F-1 C	7405	15/9-F-1 C	3420717	VOLVE	369304	M®RSK INSPIRER	24	232.7437104	107.9878069	156.7948931		50.11391979	%	75.94881729	65.70691917	47.37571458	1279.46	184900.31	0		production	OP
30/4/14	NO 15/9-F-1 C	7405	15/9-F-1 C	3420717	VOLVE	369304	M®RSK INSPIRER	24	233.2977779	107.893239	157.179385		48.92679021	%	76.11839292	62.79564396	47.61060354	1225.62	177107.86	0		production	OP
1/5/14	NO 15/9-F-1 C	7405	15/9-F-1 C	3420717	VOLVE	369304	M®RSK INSPIRER	24	231.0888975	107.8769223	156.3989777		48.93862896	%	74.68991979	62.37683438	46.19584333	1212.9	174608.88	0		production	OP
2/5/14	NO 15/9-F-1 C	7405	15/9-F-1 C	3420717	VOLVE	369304	M®RSK INSPIRER	24	231.4190052	107.8168792	156.6902379		48.30370458	%	74.72876729	60.74731563	46.15029979	1074.04	154870.67	0		production	OP
3/5/14	NO 15/9-F-1 C	7405	15/9-F-1 C	3420717	VOLVE	369304	M®RSK INSPIRER	24	230.7655452	107.7954671	156.6059667		48.17349875	%	74.15957854	60.62793438	45.73272292	1044.17	147929.93	0		production	OP
4/5/14	NO 15/9-F-1 C	7405	15/9-F-1 C	3420717	VOLVE	369304	M®RSK INSPIRER	24	230.5958319	107.7643154	156.6876044		47.46608792	%	73.9082275	58.27902167	45.491345	970.2	139378.45	0		production	OP
5/5/14	NO 15/9-F-1 C	7405	15/9-F-1 C	3420717	VOLVE	369304	M®RSK INSPIRER	24	229.4236769	107.7797317	156.4292629		47.84001958	%	72.99441396	54.9047225	44.54851	946.12	136980.49	0		production	OP
6/5/14	NO 15/9-F-1 C	7405	15/9-F-1 C	3420717	VOLVE	369304	M®RSK INSPIRER	24	225.9024775	107.8602202	154.9508602		49.00558229	%	70.95161729	58.88281146	42.44995396	1002.83	144950.15	0		production	OP
7/5/14	NO 15/9-F-1 C	7405	15/9-F-1 C	3420717	VOLVE	369304	M®RSK INSPIRER	24	225.7683488	107.8381654	155.0585358		47.92039958	%	70.70981292	57.42564229	42.04893854	925.31	135000.24	0		production	OP
8/5/14	NO 15/9-F-1 C	7405	15/9-F-1 C	3420717	VOLVE	369304	M®RSK INSPIRER	24	225.6869227	107.8210481	155.1419023		47.29694771	%	70.54502042	57.65595813	41.15918896	913.86	127564.51	0		production	OP
9/5/14	NO 15/9-F-1 C	7405	15/9-F-1 C	3420717	VOLVE	369304	M®RSK INSPIRER	13.83334	227.7978385	107.5994552	156.852217		29.13358708	%	70.94562144	55.95530239	41.74523021	176.8	24322.7	0		production	OP
10/5/14	NO 15/9-F-1 C	7405	15/9-F-1 C	3420717	VOLVE	369304	M®RSK INSPIRER	24	226.0609148	107.68369	155.1649715		48.13438479	%	70.89594333	57.37377854	41.90457979	944.19	52162.58	0		production	OP
11/5/14	NO 15/9-F-1 C	7405	15/9-F-1 C	3420717	VOLVE	369304	M®RSK INSPIRER	24	225.0966854	107.8364519	155.1616188		47.49388729	%	69.93506667	58.02433354	41.48348958	823.41	117731.72	0		production	OP
12/5/14	NO 15/9-F-1 C	7405	15/9-F-1 C	3420717	VOLVE	369304	M®RSK INSPIRER	24	226.0226927	107.7716665	155.7965058		46.93359	%	70.22618688	56.88541625	41.80654479	769.01	111238.01	0		production	OP
13/5/14	NO 15/9-F-1 C	7405	15/9-F-1 C	3420717	VOLVE	369304	M®RSK INSPIRER	24	226.9049951	107.7174732	156.5767672		46.33519896	%	70.32822792	54.25530875	41.925575	740.8	107144.4	0		production	OP
14/5/14	NO 15/9-F-1 C	7405	15/9-F-1 C	3420717	VOLVE	369304	M®RSK INSPIRER	24	225.5762498	107.7414348	156.2037677		45.16208958	%	69.37248208	54.99535708	40.98107625	713.24	102880.55	0		production	OP
15/5/14	NO 15/9-F-1 C	7405	15/9-F-1 C	3420717	VOLVE	369304	M®RSK INSPIRER	24	225.892599	107.7093587	156.8256413		46.31644396	%	69.06695771	48.59812458	40.65059896	743.83	106745.44	0		production	OP
16/5/14	NO 15/9-F-1 C	7405	15/9-F-1 C	3420717	VOLVE	369304	M®RSK INSPIRER	24	225.7007979	107.7102342	157.1079439		46.34614208	%	68.59285396	48.37775479	40.13814	736.09	104864.02	0		production	OP
17/5/14	NO 15/9-F-1 C	7405	15/9-F-1 C	3420717	VOLVE	369304	M®RSK INSPIRER	24	223.6025104	107.7776923	156.3464044		47.08721125	%	67.25610604	53.92077354	38.83985208	782.88	110078.32	0		production	OP
18/5/14	NO 15/9-F-1 C	7405	15/9-F-1 C	3420717	VOLVE	369304	M®RSK INSPIRER	24	220.1019623	107.8890296	154.6951013		47.76980688	%	65.40686104	53.83151333	36.99008688	834.68	117387.58	0		production	OP
19/5/14	NO 15/9-F-1 C	7405	15/9-F-1 C	3420717	VOLVE	369304	M®RSK INSPIRER	24	220.4904389	107.8604229	155.1761033		47.13594875	%	65.31433563	55.75360792	36.90605083	788.8	109517.37	0		production	OP
20/5/14	NO 15/9-F-1 C	7405	15/9-F-1 C	3420717	VOLVE	369304	M®RSK INSPIRER	24	220.1538669	107.8586483	155.2375104		47.14246875	%	64.91635646	55.62812438	36.50938479	783.06	109362.2	0		production	OP
21/5/14	NO 15/9-F-1 C	7405	15/9-F-1 C	3420717	VOLVE	369304	M®RSK INSPIRER	24	220.065894	107.8514819	155.3745823		46.52459083	%	64.69131167	52.23639667	36.28085813	743.77	104993.12	0		production	OP
22/5/14	NO 15/9-F-1 C	7405	15/9-F-1 C	3420717	VOLVE	369304	M®RSK INSPIRER	24	219.9826219	107.8523675	155.5467583		46.2889975	%	64.43586354	53.66113229	36.01890375	735.41	107115.77	0		production	OP
23/5/14	NO 15/9-F-1 C	7405	15/9-F-1 C	3420717	VOLVE	369304	M®RSK INSPIRER	24	219.862926	107.8672185	155.5720744		46.28422688	%	64.29085167	49.05298021	35.87307688	742.89	108079.03	93.31		production	OP
24/5/14	NO 15/9-F-1 C	7405	15/9-F-1 C	3420717	VOLVE	369304	M®RSK INSPIRER	24	219.9229906	107.88298	155.7527385		46.24215792	%	64.17025208	54.6906875	35.75070979	746.54	108387.02	100.42		production	OP
25/5/14	NO 15/9-F-1 C	7405	15/9-F-1 C	3420717	VOLVE	369304	M®RSK INSPIRER	24	219.9771025	107.9027877	155.9044442		46.26167729	%	64.07265833	55.23116438	35.67131292	750.57	105809.71	101.01		production	OP
26/5/14	NO 15/9-F-1 C	7405	15/9-F-1 C	3420717	VOLVE	369304	M®RSK INSPIRER	24	219.9737753	107.9207115	156.0433947		46.26510667	%	63.93038063	55.10252792	35.52891688	727.26	106514.13	86.62		production	OP
27/5/14	NO 15/9-F-1 C	7405	15/9-F-1 C	3420717	VOLVE	369304	M®RSK INSPIRER	24	219.9804752	107.9364623	156.2432608		46.22633333	%	63.73721438	55.31121938	35.33483833	715.5	105800.29	91.08		production	OP
28/5/14	NO 15/9-F-1 C	7405	15/9-F-1 C	3420717	VOLVE	369304	M®RSK INSPIRER	24	219.2666673	107.4447102	155.7155754		46.21500313	%	63.55109188	55.50823313	35.15549521	695.01	102249.56	76.96		production	OP
29/5/14	NO 15/9-F-1 C	7405	15/9-F-1 C	3420717	VOLVE	369304	M®RSK INSPIRER	24	220.0071804	107.962041	156.5494629		46.21505771	%	63.4577175	56.17083688	35.05228625	698.77	102823.5	77.13		production	OP
30/5/14	NO 15/9-F-1 C	7405	15/9-F-1 C	3420717	VOLVE	369304	M®RSK INSPIRER	24	220.0002602	107.9736133	156.6649654		46.23157229	%	63.33529479	55.85169313	34.92387833	704.08	103977.99	77.96		production	OP
31/5/14	NO 15/9-F-1 C	7405	15/9-F-1 C	3420717	VOLVE	369304	M®RSK INSPIRER	24	219.9935135	107.9850456	156.7834871		46.2074025	%	63.21002646	55.59603083	34.79286458	715.93	105761.32	78.99		production	OP
1/6/14	NO 15/9-F-1 C	7405	15/9-F-1 C	3420717	VOLVE	369304	M®RSK INSPIRER	24	220.0057371	107.9938465	156.8641125		46.264785	%	63.14162458	55.96349938	34.72635521	724.21	107035.76	80.08		production	OP
2/6/14	NO 15/9-F-1 C	7405	15/9-F-1 C	3420717	VOLVE	369304	M®RSK INSPIRER	22	221.3284255	107.82458	157.5383218		41.71340021	%	63.79010374	50.77397001	35.35194578	459.83	68263.31	46.21		production	OP
3/6/14	NO 15/9-F-1 C	7405	15/9-F-1 C	3420717	VOLVE	369304	M®RSK INSPIRER	24	220.2404871	107.9648231	157.8678438		46.19318771	%	62.37264333	53.04666854	33.94682958	715.1	104865.93	80.7		production	OP
4/6/14	NO 15/9-F-1 C	7405	15/9-F-1 C	3420717	VOLVE	369304	M®RSK INSPIRER	24	221.2676344	107.9609263	159.4510652		46.15730521	%	61.81656917	53.73631604	33.38708375	706.8	104234.1	79.73		production	OP
5/6/14	NO 15/9-F-1 C	7405	15/9-F-1 C	3420717	VOLVE	369304	M®RSK INSPIRER	24	221.0446502	107.9726341	158.7582231		47.04156521	%	62.28642712	54.24461231	33.84168293	677.29	99517.49	90.57		production	OP
6/6/14	NO 15/9-F-1 C	7405	15/9-F-1 C	3420717	VOLVE	369304	M®RSK INSPIRER	24	220.7497946	107.9868056	157.6742254		47.20269938	%	63.07556917	56.53423396	34.64576292	690.38	99850.49	92.18		production	OP
7/6/14	NO 15/9-F-1 C	7405	15/9-F-1 C	3420717	VOLVE	369304	M®RSK INSPIRER	24	220.6401408	107.9941088	157.2783048		47.19410729	%	63.36183604	56.61542146	34.93372958	694.3	100306.26	92.07		production	OP
8/6/14	NO 15/9-F-1 C	7405	15/9-F-1 C	3420717	VOLVE	369304	M®RSK INSPIRER	24	220.5040504	108.0027125	157.1845935		47.15202438	%	63.31945688	52.05115938	34.89152063	690.7	99959.04	91.25		production	OP
9/6/14	NO 15/9-F-1 C	7405	15/9-F-1 C	3420717	VOLVE	369304	M®RSK INSPIRER	19.5	221.4505145	107.7572596	159.1132395		38.97891146	%	62.33727499	53.55922413	34.67029967	238.45	34915.85	28.15		production	OP
10/6/14	NO 15/9-F-1 C	7405	15/9-F-1 C	3420717	VOLVE	369304	M®RSK INSPIRER	24	220.8516923	107.9907535	158.0745015		46.51253229	%	62.77719083	54.48615333	34.35168188	647.11	95262.3	84.88		production	OP
11/6/14	NO 15/9-F-1 C	7405	15/9-F-1 C	3420717	VOLVE	369304	M®RSK INSPIRER	24	218.4147123	108.0652742	156.6851638		47.81520792	%	61.72954854	54.29534729	33.31382708	745.92	108793.22	94.23		production	OP
12/6/14	NO 15/9-F-1 C	7405	15/9-F-1 C	3420717	VOLVE	369304	M®RSK INSPIRER	24	215.496859	108.1393608	155.5592152		48.72777375	%	59.93764375	61.56102708	31.52928333	804.85	116554.82	101.88		production	OP
13/6/14	NO 15/9-F-1 C	7405	15/9-F-1 C	3420717	VOLVE	369304	M®RSK INSPIRER	24	214.8232281	108.1351992	154.6851579		48.26391688	%	60.13807021	62.32717875	31.73943792	818.89	120308.03	56.75		production	OP
14/6/14	NO 15/9-F-1 C	7405	15/9-F-1 C	3420717	VOLVE	369304	M®RSK INSPIRER	24	215.8325408	108.1047831	155.5977854		48.00591375	%	60.23475542	59.58440688	31.83577875	781.21	115374.09	54.32		production	OP
15/6/14	NO 15/9-F-1 C	7405	15/9-F-1 C	3420717	VOLVE	369304	M®RSK INSPIRER	24	214.8773206	108.1138042	154.9577083		48.04032458	%	59.91961229	60.77416125	31.54426646	786.16	116058.03	54.55		production	OP
16/6/14	NO 15/9-F-1 C	7405	15/9-F-1 C	3420717	VOLVE	369304	M®RSK INSPIRER	24	215.3808217	108.0876473	155.3331052		47.74037104	%	60.04771646	59.44494813	31.67064	757.43	111152.61	51.84		production	OP
17/6/14	NO 15/9-F-1 C	7405	15/9-F-1 C	3420717	VOLVE	369304	M®RSK INSPIRER	24	216.1187333	108.0671969	155.9784248		47.62397167	%	60.14030854	58.60716667	31.76317396	726.5	107050.89	50.67		production	OP
18/6/14	NO 15/9-F-1 C	7405	15/9-F-1 C	3420717	VOLVE	369304	M®RSK INSPIRER	24	215.9838338	108.0656283	156.1969967		47.63986458	%	59.78683708	58.66236833	31.39954438	723.96	106456.63	51.3		production	OP
19/6/14	NO 15/9-F-1 C	7405	15/9-F-1 C	3420717	VOLVE	369304	M®RSK INSPIRER	24	215.8180619	108.0664827	156.3784408		47.60717375	%	59.43962104	57.54992875	31.0531575	715.28	105827.77	52.96		production	OP
20/6/14	NO 15/9-F-1 C	7405	15/9-F-1 C	3420717	VOLVE	369304	M®RSK INSPIRER	24	215.5788163	108.0726596	156.4881817		47.58517292	%	59.09063458	58.44586688	30.70362938	710.62	104860.95	50.87		production	OP
21/6/14	NO 15/9-F-1 C	7405	15/9-F-1 C	3420717	VOLVE	369304	M®RSK INSPIRER	24	215.3038696	108.0788815	156.5992733		47.61119583	%	58.70459625	58.70271771	30.31302813	708.04	104155.82	50.48		production	OP
22/6/14	NO 15/9-F-1 C	7405	15/9-F-1 C	3420717	VOLVE	369304	M®RSK INSPIRER	24	214.949325	108.0845692	156.7134777		47.61982083	%	58.23584729	58.41832583	29.84628417	702.73	102417.8	51.7		production	OP
23/6/14	NO 15/9-F-1 C	7405	15/9-F-1 C	3420717	VOLVE	369304	M®RSK INSPIRER	24	214.85795	108.0868008	157.3936419		47.65973229	%	57.46430813	57.88280729	28.77957938	695.74	102284.59	51.69		production	OP
24/6/14	NO 15/9-F-1 C	7405	15/9-F-1 C	3420717	VOLVE	369304	M®RSK INSPIRER	24	214.8972902	108.0798713	157.9893402		47.6279225	%	56.90795	57.34990542	28.51912688	658.27	96651.98	94.65		production	OP
25/6/14	NO 15/9-F-1 C	7405	15/9-F-1 C	3420717	VOLVE	369304	M®RSK INSPIRER	24	214.8219072	108.0835777	157.9465629		46.567545	%	56.87534438	58.00721583	28.4768975	576.35	85082.22	79.35		production	OP
26/6/14	NO 15/9-F-1 C	7405	15/9-F-1 C	3420717	VOLVE	369304	M®RSK INSPIRER	16.58333	219.558993	107.4473542	158.5811764		44	%	60.97781654	49.15179839	35.12292091	369.83	55419.55	51.46		production	OP
27/6/14	NO 15/9-F-1 C	7405	15/9-F-1 C	3420717	VOLVE	369304	M®RSK INSPIRER	23.83333	217.2517372	107.6349057	162.7894178		44.37510354	%	54.4623194	50.51060779	26.03160116	418.45	63214.18	59.2		production	OP
28/6/14	NO 15/9-F-1 C	7405	15/9-F-1 C	3420717	VOLVE	369304	M®RSK INSPIRER	24	215.0927583	108.07768	160.7659508		47.05341229	%	54.3268075	55.68809958	25.90273146	588.96	88192.51	91.66		production	OP
29/6/14	NO 15/9-F-1 C	7405	15/9-F-1 C	3420717	VOLVE	369304	M®RSK INSPIRER	24	215.258875	108.0992949	160.1968302		46.83165625	%	55.06204479	55.97037813	26.64596542	571.88	85616.39	81.73		production	OP
30/6/14	NO 15/9-F-1 C	7405	15/9-F-1 C	3420717	VOLVE	369304	M®RSK INSPIRER	24	215.3508152	108.1079081	160.2115002		45.82783458	%	55.139315	56.00588	26.72682125	512.52	76979.08	71.37		production	OP
1/7/14	NO 15/9-F-1 C	7405	15/9-F-1 C	3420717	VOLVE	369304	M®RSK INSPIRER	24	215.3846883	108.114461	160.4172458		46.78695667	%	54.9674425	56.25403771	26.55513	563.26	84307.54	78.69		production	OP
2/7/14	NO 15/9-F-1 C	7405	15/9-F-1 C	3420717	VOLVE	369304	M®RSK INSPIRER	24	215.4070785	108.1190952	160.5987669		46.79973083	%	54.80831167	51.65249875	26.38999625	564.26	84364.91	78.72		production	OP
3/7/14	NO 15/9-F-1 C	7405	15/9-F-1 C	3420717	VOLVE	369304	M®RSK INSPIRER	24	215.3324023	108.1240252	160.7817867		46.80368646	%	54.55061563	50.82098125	26.13235	565.09	84351.11	78.88		production	OP
4/7/14	NO 15/9-F-1 C	7405	15/9-F-1 C	3420717	VOLVE	369304	M®RSK INSPIRER	24	215.2114713	108.1290594	161.1006621		46.84702458	%	54.11080917	51.41844188	25.67625917	563.73	84183.26	79.55		production	OP
5/7/14	NO 15/9-F-1 C	7405	15/9-F-1 C	3420717	VOLVE	369304	M®RSK INSPIRER	24	215.1189088	108.13237	161.48407		46.85599229	%	53.63483875	54.23162875	25.20113875	563.46	83869.61	79.95		production	OP
6/7/14	NO 15/9-F-1 C	7405	15/9-F-1 C	3420717	VOLVE	369304	M®RSK INSPIRER	24	215.0673625	108.1343792	161.9729758		46.8647225	%	53.09438667	56.63623354	24.65926375	563.38	83853.8	80.3		production	OP
7/7/14	NO 15/9-F-1 C	7405	15/9-F-1 C	3420717	VOLVE	369304	M®RSK INSPIRER	24	215.0700571	108.13567	162.4067496		46.82456563	%	52.6633075	54.96642938	24.2335	522	77846.76	154.47		production	WI
8/7/14	NO 15/9-F-1 C	7405	15/9-F-1 C	3420717	VOLVE	369304	M®RSK INSPIRER	24	215.0470569	108.1386002	163.0229992		46.80372042	%	52.02405771	57.48501479	23.58609583	523.33	77885.2	247.1		production	OP
9/7/14	NO 15/9-F-1 C	7405	15/9-F-1 C	3420717	VOLVE	369304	M®RSK INSPIRER	24	215.135841	108.1401708	163.8890873		46.80707625	%	51.24675375	56.12291792	22.79834021	521.97	77858.58	247.09		production	OP
10/7/14	NO 15/9-F-1 C	7405	15/9-F-1 C	3420717	VOLVE	369304	M®RSK INSPIRER	24	215.1652331	108.1428621	164.2329213		46.79164125	%	50.93231188	57.48888792	22.47992979	490.49	73240.81	212.89		production	OP
11/7/14	NO 15/9-F-1 C	7405	15/9-F-1 C	3420717	VOLVE	369304	M®RSK INSPIRER	24	215.1877052	108.1444213	164.6958229		46.78772979	%	50.49188229	56.11941271	22.03750854	491.71	72894.63	253.18		production	OP
12/7/14	NO 15/9-F-1 C	7405	15/9-F-1 C	3420717	VOLVE	369304	M®RSK INSPIRER	24	215.4635763	108.1420423	165.9274171		46.85940979	%	49.53615917	56.63337875	21.08024167	488.44	72637.03	203.87		production	OP
13/7/14	NO 15/9-F-1 C	7405	15/9-F-1 C	3420717	VOLVE	369304	M®RSK INSPIRER	24	215.7590373	108.1342544	166.7431073		46.80047188	%	49.01593	57.20372042	20.53987521	481.59	71515.34	199.79		production	OP
14/7/14	NO 15/9-F-1 C	7405	15/9-F-1 C	3420717	VOLVE	369304	M®RSK INSPIRER	24	215.9768438	108.1205198	167.4117071		47.00265729	%	48.56513667	56.77503229	20.10156125	492.02	73095.92	215.32		production	OP
15/7/14	NO 15/9-F-1 C	7405	15/9-F-1 C	3420717	VOLVE	369304	M®RSK INSPIRER	24	215.0507608	108.1445692	166.188589		47.88535771	%	48.86217188	56.39544583	20.37987688	476.08	70443.1	246.8		production	OP
16/7/14	NO 15/9-F-1 C	7405	15/9-F-1 C	3420717	VOLVE	369304	M®RSK INSPIRER	24	214.8274467	108.14955	166.3419065		47.76055458	%	48.48554021	56.41817271	20.01626479	466.34	69327.14	243.78		production	OP
17/7/14	NO 15/9-F-1 C	7405	15/9-F-1 C	3420717	VOLVE	369304	M®RSK INSPIRER	24	214.7610579	108.1514154	166.5848258		47.71350396	%	48.17623208	55.02667833	19.70736875	463.64	68816.51	241.88		production	OP
18/7/14	NO 15/9-F-1 C	7405	15/9-F-1 C	3420717	VOLVE	369304	M®RSK INSPIRER	24	214.923279	108.1479556	167.4741823		47.69516729	%	47.44909667	58.93711104	19.00926646	459.37	68361.17	240.96		production	OP
19/7/14	NO 15/9-F-1 C	7405	15/9-F-1 C	3420717	VOLVE	369304	M®RSK INSPIRER	24	215.0345133	108.1472433	167.6386929		47.686235	%	47.39582042	58.30670688	18.92244583	458.09	68466.24	240.67		production	OP
20/7/14	NO 15/9-F-1 C	7405	15/9-F-1 C	3420717	VOLVE	369304	M®RSK INSPIRER	22.41666	216.0449183	108.0209423	168.8270776		43.93395229	%	47.2178407	55.5480999	18.53916949	290.87	44919.06	139.31		production	OP
21/7/14	NO 15/9-F-1 C	7405	15/9-F-1 C	3420717	VOLVE	369304	M®RSK INSPIRER	24	215.1119158	108.142285	170.2997279		47.97656	%	44.81218792	56.69621563	16.28781875	487.33	72965.95	255.69		production	OP
22/7/14	NO 15/9-F-1 C	7405	15/9-F-1 C	3420717	VOLVE	369304	M®RSK INSPIRER	24	215.0621165	108.176229	168.7159685		47.70090958	%	46.34614792	58.75582167	17.86825	468.63	69274.03	242.24		production	OP
23/7/14	NO 15/9-F-1 C	7405	15/9-F-1 C	3420717	VOLVE	369304	M®RSK INSPIRER	24	215.2050423	108.1816979	169.0478454		47.71832854	%	46.15719688	58.98481396	17.68069	465.25	69890.63	239.87		production	OP
24/7/14	NO 15/9-F-1 C	7405	15/9-F-1 C	3420717	VOLVE	369304	M®RSK INSPIRER	24	215.378424	108.1822665	169.2810148		47.63336479	%	46.09740917	59.71915063	17.61439021	466.58	69742.96	232.45		production	OP
25/7/14	NO 15/9-F-1 C	7405	15/9-F-1 C	3420717	VOLVE	369304	M®RSK INSPIRER	24	215.5264675	108.1825929	169.7709465		47.65598479	%	45.75552104	59.46733521	17.26863479	464.22	69237.42	233.39		production	OP
26/7/14	NO 15/9-F-1 C	7405	15/9-F-1 C	3420717	VOLVE	369304	M®RSK INSPIRER	24	215.6135327	108.1832844	170.11225		47.60957958	%	45.50128271	60.03879375	17.04690667	458.9	68830.6	251.5		production	OP
27/7/14	NO 15/9-F-1 C	7405	15/9-F-1 C	3420717	VOLVE	369304	M®RSK INSPIRER	24	215.8441046	108.1827081	170.9572983		47.59103271	%	44.88680625	58.89143313	16.43713563	460.83	68637.71	260.12		production	OP
28/7/14	NO 15/9-F-1 C	7405	15/9-F-1 C	3420717	VOLVE	369304	M®RSK INSPIRER	24	216.0867133	108.1826402	171.4450138		47.60245354	%	44.64169958	59.25229625	16.19536458	457.95	68330.74	245.26		production	OP
29/7/14	NO 15/9-F-1 C	7405	15/9-F-1 C	3420717	VOLVE	369304	M®RSK INSPIRER	24	215.9657238	108.1912581	171.3674521		48.1316	%	44.59827167	56.66395188	16.15098521	481.51	71884.8	258.75		production	OP
30/7/14	NO 15/9-F-1 C	7405	15/9-F-1 C	3420717	VOLVE	369304	M®RSK INSPIRER	24	214.6262465	108.2327392	169.6360554		48.71676917	%	44.99019104	57.16494438	16.52160229	489.43	72278.48	243.17		production	OP
31/7/14	NO 15/9-F-1 C	7405	15/9-F-1 C	3420717	VOLVE	369304	M®RSK INSPIRER	24	215.0922169	108.2198133	171.8447892		48.71789313	%	43.24742771	58.95927479	14.72469458	375.93	56054.71	218.34		production	OP
