DATEPRD,WELL_BORE_CODE,NPD_WELL_BORE_CODE,NPD_WELL_BORE_NAME,NPD_FIELD_CODE,NPD_FIELD_NAME,NPD_FACILITY_CODE,NPD_FACILITY_NAME,ON_STREAM_HRS,AVG_DOWNHOLE_PRESSURE,AVG_DOWNHOLE_TEMPERATURE,AVG_DP_TUBING,AVG_ANNULUS_PRESS,AVG_CHOKE_SIZE_P,AVG_CHOKE_UOM,AVG_WHP_P,AVG_WHT_P,DP_CHOKE_SIZE,BORE_OIL_VOL,BORE_GAS_VOL,BORE_WAT_VOL,BORE_WI_VOL,FLOW_KIND,WELL_TYPE
07/04/2014,NO 15/9-F-1 C,7405,15/9-F-1 C,3420717,VOLVE,369304,MÆRSK INSPIRER,0,0,0,0,0,0,%,0,0,0,0,0,0,,production,WI
08/04/2014,NO 15/9-F-1 C,7405,15/9-F-1 C,3420717,VOLVE,369304,MÆRSK INSPIRER,0,,,,0,"1,00305916666667",%,0,0,0,0,0,0,,production,OP
09/04/2014,NO 15/9-F-1 C,7405,15/9-F-1 C,3420717,VOLVE,369304,MÆRSK INSPIRER,0,,,,0,"0,979007708333333",%,0,0,0,0,0,0,,production,OP
10/04/2014,NO 15/9-F-1 C,7405,15/9-F-1 C,3420717,VOLVE,369304,MÆRSK INSPIRER,0,,,,0,"0,545759166666667",%,0,0,0,0,0,0,,production,OP
11/04/2014,NO 15/9-F-1 C,7405,15/9-F-1 C,3420717,VOLVE,369304,MÆRSK INSPIRER,0,"310,37614","96,87589","277,27826",0,"1,215986875",%,"33,09788","10,47992","33,07195",0,0,0,,production,OP
12/04/2014,NO 15/9-F-1 C,7405,15/9-F-1 C,3420717,VOLVE,369304,MÆRSK INSPIRER,0,"303,50078","96,92339","281,44744",0,"3,08701541666667",%,"22,05334","8,70429","22,05334",0,0,0,,production,OP
13/04/2014,NO 15/9-F-1 C,7405,15/9-F-1 C,3420717,VOLVE,369304,MÆRSK INSPIRER,0,"303,53481","96,95885","276,032",0,"1,96236520833333",%,"27,50281","9,42315","16,16326",0,0,0,,production,OP
14/04/2014,NO 15/9-F-1 C,7405,15/9-F-1 C,3420717,VOLVE,369304,MÆRSK INSPIRER,0,"303,78228","96,96873","282,78676",0,0,%,"20,99552","8,13137","20,73712",0,0,0,,production,OP
15/04/2014,NO 15/9-F-1 C,7405,15/9-F-1 C,3420717,VOLVE,369304,MÆRSK INSPIRER,0,"303,85821","97,02136","289,94067",0,"31,141855625",%,"13,91754","8,49833","12,18153",0,0,0,,production,OP
16/04/2014,NO 15/9-F-1 C,7405,15/9-F-1 C,3420717,VOLVE,369304,MÆRSK INSPIRER,0,"303,79187","97,06569","299,67193",0,0,%,"4,11994","8,82124","1,4902",0,0,0,,production,OP
17/04/2014,NO 15/9-F-1 C,7405,15/9-F-1 C,3420717,VOLVE,369304,MÆRSK INSPIRER,0,"304,33518","96,91946","282,901",0,"41,2359939583333",%,"21,43418","8,85429","18,79484",0,0,0,,production,OP
18/04/2014,NO 15/9-F-1 C,7405,15/9-F-1 C,3420717,VOLVE,369304,MÆRSK INSPIRER,0,"304,84859","96,72034","273,70073",0,0,%,"31,14786","9,63954","28,50258",0,0,0,,production,OP
19/04/2014,NO 15/9-F-1 C,7405,15/9-F-1 C,3420717,VOLVE,369304,MÆRSK INSPIRER,0,"305,37149","96,61563","259,61993",0,"0,436861666666667",%,"45,75156","9,63919","43,1571",0,0,0,,production,OP
20/04/2014,NO 15/9-F-1 C,7405,15/9-F-1 C,3420717,VOLVE,369304,MÆRSK INSPIRER,0,"313,87058","96,55953","282,81436",0,"0,454284791666667",%,"31,05622","9,61976","28,48402",0,0,0,,production,OP
21/04/2014,NO 15/9-F-1 C,7405,15/9-F-1 C,3420717,VOLVE,369304,MÆRSK INSPIRER,"11,5","301,375641304348","102,676379130435","204,795183478261",0,"20,9897483333333",%,"96,580457826087","19,1968191304348","69,7755695652174",0,0,0,,production,OP
22/04/2014,NO 15/9-F-1 C,7405,15/9-F-1 C,3420717,VOLVE,369304,MÆRSK INSPIRER,24,"289,421361666667","106,353208958333","182,059311875",0,"43,34345125",%,"107,362049791667","37,93925125","78,9354089583333","631,47","90439,09",0,,production,OP
23/04/2014,NO 15/9-F-1 C,7405,15/9-F-1 C,3420717,VOLVE,369304,MÆRSK INSPIRER,24,"270,239792916667","107,643778958333","171,052782083333",,"47,167523125",%,"99,1870108333333","60,756579375","70,627109375","1166,46","165720,39",0,,production,OP
24/04/2014,NO 15/9-F-1 C,7405,15/9-F-1 C,3420717,VOLVE,369304,MÆRSK INSPIRER,24,"262,8427475","107,869234166667","168,241977291667",,"47,7323102083333",%,"94,6007702083333","63,0467997916667","66,049150625","1549,81","221707,31",0,,production,OP
25/04/2014,NO 15/9-F-1 C,7405,15/9-F-1 C,3420717,VOLVE,369304,MÆRSK INSPIRER,24,"255,526995208333","107,971137083333","165,538903125",,"48,53376875",%,"89,9880920833333","64,5472291666667","61,40538625","1248,7","178063,52",0,,production,OP
26/04/2014,NO 15/9-F-1 C,7405,15/9-F-1 C,3420717,VOLVE,369304,MÆRSK INSPIRER,24,"247,199052083333","108,052030208333","162,422241666667",,"49,8445022916667",%,"84,7768104166667","65,72369375","56,1479064583333","1345,78","192602,19",0,,production,OP
27/04/2014,NO 15/9-F-1 C,7405,15/9-F-1 C,3420717,VOLVE,369304,MÆRSK INSPIRER,24,"240,736416875","108,053803958333","159,899019791667",,"50,296981875",%,"80,8373970833333","66,9337322916667","52,2017470833333","1349,56","194496,27",0,,production,OP
28/04/2014,NO 15/9-F-1 C,7405,15/9-F-1 C,3420717,VOLVE,369304,MÆRSK INSPIRER,24,"235,020931458333","108,041636458333","157,68322",,"50,7358785416667",%,"77,3377114583333","67,8483479166667","48,7075835416667","1345,61","192899,71",0,,production,OP
29/04/2014,NO 15/9-F-1 C,7405,15/9-F-1 C,3420717,VOLVE,369304,MÆRSK INSPIRER,24,"232,743710416667","107,987806875","156,794893125",,"50,1139197916667",%,"75,9488172916667","65,7069191666667","47,3757145833333","1279,46","184900,31",0,,production,OP
30/04/2014,NO 15/9-F-1 C,7405,15/9-F-1 C,3420717,VOLVE,369304,MÆRSK INSPIRER,24,"233,297777916667","107,893238958333","157,179385",,"48,9267902083333",%,"76,1183929166667","62,7956439583333","47,6106035416667","1225,62","177107,86",0,,production,OP
01/05/2014,NO 15/9-F-1 C,7405,15/9-F-1 C,3420717,VOLVE,369304,MÆRSK INSPIRER,24,"231,0888975","107,876922291667","156,398977708333",,"48,9386289583333",%,"74,6899197916667","62,376834375","46,1958433333333","1212,9","174608,88",0,,production,OP
02/05/2014,NO 15/9-F-1 C,7405,15/9-F-1 C,3420717,VOLVE,369304,MÆRSK INSPIRER,24,"231,419005208333","107,816879166667","156,690237916667",,"48,3037045833333",%,"74,7287672916667","60,747315625","46,1502997916667","1074,04","154870,67",0,,production,OP
03/05/2014,NO 15/9-F-1 C,7405,15/9-F-1 C,3420717,VOLVE,369304,MÆRSK INSPIRER,24,"230,765545208333","107,795467083333","156,605966666667",,"48,17349875",%,"74,1595785416667","60,627934375","45,7327229166667","1044,17","147929,93",0,,production,OP
04/05/2014,NO 15/9-F-1 C,7405,15/9-F-1 C,3420717,VOLVE,369304,MÆRSK INSPIRER,24,"230,595831875","107,764315416667","156,687604375",,"47,4660879166667",%,"73,9082275","58,2790216666667","45,491345","970,2","139378,45",0,,production,OP
05/05/2014,NO 15/9-F-1 C,7405,15/9-F-1 C,3420717,VOLVE,369304,MÆRSK INSPIRER,24,"229,423676875","107,779731666667","156,429262916667",,"47,8400195833333",%,"72,9944139583333","54,9047225","44,54851","946,12","136980,49",0,,production,OP
06/05/2014,NO 15/9-F-1 C,7405,15/9-F-1 C,3420717,VOLVE,369304,MÆRSK INSPIRER,24,"225,9024775","107,860220208333","154,950860208333",,"49,0055822916667",%,"70,9516172916667","58,8828114583333","42,4499539583333","1002,83","144950,15",0,,production,OP
07/05/2014,NO 15/9-F-1 C,7405,15/9-F-1 C,3420717,VOLVE,369304,MÆRSK INSPIRER,24,"225,76834875","107,838165416667","155,058535833333",,"47,9203995833333",%,"70,7098129166667","57,4256422916667","42,0489385416667","925,31","135000,24",0,,production,OP
08/05/2014,NO 15/9-F-1 C,7405,15/9-F-1 C,3420717,VOLVE,369304,MÆRSK INSPIRER,24,"225,686922708333","107,821048125","155,141902291667",,"47,2969477083333",%,"70,5450204166667","57,655958125","41,1591889583333","913,86","127564,51",0,,production,OP
09/05/2014,NO 15/9-F-1 C,7405,15/9-F-1 C,3420717,VOLVE,369304,MÆRSK INSPIRER,"13,83334","227,797838493126","107,599455158494","156,852217048681",,"29,1335870833333",%,"70,9456214444451","55,9553023929723","41,7452302096457","176,8","24322,7",0,,production,OP
10/05/2014,NO 15/9-F-1 C,7405,15/9-F-1 C,3420717,VOLVE,369304,MÆRSK INSPIRER,24,"226,060914791667","107,68369","155,164971458333",,"48,1343847916667",%,"70,8959433333333","57,3737785416667","41,9045797916667","944,19","52162,58",0,,production,OP
11/05/2014,NO 15/9-F-1 C,7405,15/9-F-1 C,3420717,VOLVE,369304,MÆRSK INSPIRER,24,"225,096685416667","107,836451875","155,16161875",,"47,4938872916667",%,"69,9350666666667","58,0243335416667","41,4834895833333","823,41","117731,72",0,,production,OP
12/05/2014,NO 15/9-F-1 C,7405,15/9-F-1 C,3420717,VOLVE,369304,MÆRSK INSPIRER,24,"226,022692708333","107,771666458333","155,796505833333",,"46,93359",%,"70,226186875","56,88541625","41,8065447916667","769,01","111238,01",0,,production,OP
13/05/2014,NO 15/9-F-1 C,7405,15/9-F-1 C,3420717,VOLVE,369304,MÆRSK INSPIRER,24,"226,904995106383","107,717473191489","156,576767189716",,"46,3351989583333",%,"70,3282279166667","54,25530875","41,925575","740,8","107144,4",0,,production,OP
14/05/2014,NO 15/9-F-1 C,7405,15/9-F-1 C,3420717,VOLVE,369304,MÆRSK INSPIRER,24,"225,576249787234","107,741434791667","156,203767703901",,"45,1620895833333",%,"69,3724820833333","54,9953570833333","40,98107625","713,24","102880,55",0,,production,OP
15/05/2014,NO 15/9-F-1 C,7405,15/9-F-1 C,3420717,VOLVE,369304,MÆRSK INSPIRER,24,"225,892598958333","107,709358723404","156,82564125",,"46,3164439583333",%,"69,0669577083333","48,5981245833333","40,6505989583333","743,83","106745,44",0,,production,OP
16/05/2014,NO 15/9-F-1 C,7405,15/9-F-1 C,3420717,VOLVE,369304,MÆRSK INSPIRER,24,"225,70079787234","107,710234166667","157,107943914007",,"46,3461420833333",%,"68,5928539583333","48,3777547916667","40,13814","736,09","104864,02",0,,production,OP
17/05/2014,NO 15/9-F-1 C,7405,15/9-F-1 C,3420717,VOLVE,369304,MÆRSK INSPIRER,24,"223,602510416667","107,777692291667","156,346404375",,"47,08721125",%,"67,2561060416667","53,9207735416667","38,8398520833333","782,88","110078,32",0,,production,OP
18/05/2014,NO 15/9-F-1 C,7405,15/9-F-1 C,3420717,VOLVE,369304,MÆRSK INSPIRER,24,"220,101962291667","107,889029574468","154,69510125",,"47,769806875",%,"65,4068610416667","53,8315133333333","36,990086875","834,68","117387,58",0,,production,OP
19/05/2014,NO 15/9-F-1 C,7405,15/9-F-1 C,3420717,VOLVE,369304,MÆRSK INSPIRER,24,"220,49043893617","107,860422916667","155,17610331117",,"47,13594875",%,"65,314335625","55,7536079166667","36,9060508333333","788,8","109517,37",0,,production,OP
20/05/2014,NO 15/9-F-1 C,7405,15/9-F-1 C,3420717,VOLVE,369304,MÆRSK INSPIRER,24,"220,153866875","107,858648333333","155,237510416667",,"47,14246875",%,"64,9163564583333","55,628124375","36,5093847916667","783,06","109362,2",0,,production,OP
21/05/2014,NO 15/9-F-1 C,7405,15/9-F-1 C,3420717,VOLVE,369304,MÆRSK INSPIRER,24,"220,065893958333","107,851481875","155,374582291667",,"46,5245908333333",%,"64,6913116666667","52,2363966666667","36,280858125","743,77","104993,12",0,,production,OP
22/05/2014,NO 15/9-F-1 C,7405,15/9-F-1 C,3420717,VOLVE,369304,MÆRSK INSPIRER,24,"219,982621875","107,8523675","155,546758333333",,"46,2889975",%,"64,4358635416667","53,6611322916667","36,01890375","735,41","107115,77",0,,production,OP
23/05/2014,NO 15/9-F-1 C,7405,15/9-F-1 C,3420717,VOLVE,369304,MÆRSK INSPIRER,24,"219,862926041667","107,867218541667","155,572074375",,"46,284226875",%,"64,2908516666667","49,0529802083333","35,873076875","742,89","108079,03","93,31",,production,OP
24/05/2014,NO 15/9-F-1 C,7405,15/9-F-1 C,3420717,VOLVE,369304,MÆRSK INSPIRER,24,"219,922990625","107,88298","155,752738541667",,"46,2421579166667",%,"64,1702520833333","54,6906875","35,7507097916667","746,54","108387,02","100,42",,production,OP
25/05/2014,NO 15/9-F-1 C,7405,15/9-F-1 C,3420717,VOLVE,369304,MÆRSK INSPIRER,24,"219,9771025","107,902787708333","155,904444166667",,"46,2616772916667",%,"64,0726583333333","55,231164375","35,6713129166667","750,57","105809,71","101,01",,production,OP
26/05/2014,NO 15/9-F-1 C,7405,15/9-F-1 C,3420717,VOLVE,369304,MÆRSK INSPIRER,24,"219,973775319149","107,920711458333","156,043394694149",,"46,2651066666667",%,"63,930380625","55,1025279166667","35,528916875","727,26","106514,13","86,62",,production,OP
27/05/2014,NO 15/9-F-1 C,7405,15/9-F-1 C,3420717,VOLVE,369304,MÆRSK INSPIRER,24,"219,980475208333","107,936462291667","156,243260833333",,"46,2263333333333",%,"63,737214375","55,311219375","35,3348383333333","715,5","105800,29","91,08",,production,OP
28/05/2014,NO 15/9-F-1 C,7405,15/9-F-1 C,3420717,VOLVE,369304,MÆRSK INSPIRER,24,"219,266667291667","107,444710208333","155,715575416667",,"46,215003125",%,"63,551091875","55,508233125","35,1554952083333","695,01","102249,56","76,96",,production,OP
29/05/2014,NO 15/9-F-1 C,7405,15/9-F-1 C,3420717,VOLVE,369304,MÆRSK INSPIRER,24,"220,007180416667","107,962041041667","156,549462916667",,"46,2150577083333",%,"63,4577175","56,170836875","35,05228625","698,77","102823,5","77,13",,production,OP
30/05/2014,NO 15/9-F-1 C,7405,15/9-F-1 C,3420717,VOLVE,369304,MÆRSK INSPIRER,24,"220,000260208333","107,973613333333","156,664965416667",,"46,2315722916667",%,"63,3352947916667","55,851693125","34,9238783333333","704,08","103977,99","77,96",,production,OP
31/05/2014,NO 15/9-F-1 C,7405,15/9-F-1 C,3420717,VOLVE,369304,MÆRSK INSPIRER,24,"219,993513541667","107,985045625","156,783487083333",,"46,2074025",%,"63,2100264583333","55,5960308333333","34,7928645833333","715,93","105761,32","78,99",,production,OP
01/06/2014,NO 15/9-F-1 C,7405,15/9-F-1 C,3420717,VOLVE,369304,MÆRSK INSPIRER,24,"220,005737083333","107,993846458333","156,8641125",,"46,264785",%,"63,1416245833333","55,963499375","34,7263552083333","724,21","107035,76","80,08",,production,OP
02/06/2014,NO 15/9-F-1 C,7405,15/9-F-1 C,3420717,VOLVE,369304,MÆRSK INSPIRER,22,"221,328425511982","107,824580020927","157,53832177425",,"41,7134002083333",%,"63,7901037377318","50,7739700073409","35,3519457763818","459,83","68263,31","46,21",,production,OP
03/06/2014,NO 15/9-F-1 C,7405,15/9-F-1 C,3420717,VOLVE,369304,MÆRSK INSPIRER,24,"220,240487083333","107,964823125","157,86784375",,"46,1931877083333",%,"62,3726433333333","53,0466685416667","33,9468295833333","715,1","104865,93","80,7",,production,OP
04/06/2014,NO 15/9-F-1 C,7405,15/9-F-1 C,3420717,VOLVE,369304,MÆRSK INSPIRER,24,"221,267634375","107,96092625","159,451065208333",,"46,1573052083333",%,"61,8165691666667","53,7363160416667","33,38708375","706,8","104234,1","79,73",,production,OP
05/06/2014,NO 15/9-F-1 C,7405,15/9-F-1 C,3420717,VOLVE,369304,MÆRSK INSPIRER,24,"221,044650195642","107,972634061346","158,75822307563",,"47,0415652083333",%,"62,2864271200122","54,2446123148884","33,8416829288564","677,29","99517,49","90,57",,production,OP
06/06/2014,NO 15/9-F-1 C,7405,15/9-F-1 C,3420717,VOLVE,369304,MÆRSK INSPIRER,24,"220,749794583333","107,986805625","157,674225416667",,"47,202699375",%,"63,0755691666667","56,5342339583333","34,6457629166667","690,38","99850,49","92,18",,production,OP
07/06/2014,NO 15/9-F-1 C,7405,15/9-F-1 C,3420717,VOLVE,369304,MÆRSK INSPIRER,24,"220,640140833333","107,99410875","157,278304791667",,"47,1941072916667",%,"63,3618360416667","56,6154214583333","34,9337295833333","694,3","100306,26","92,07",,production,OP
08/06/2014,NO 15/9-F-1 C,7405,15/9-F-1 C,3420717,VOLVE,369304,MÆRSK INSPIRER,24,"220,504050416667","108,0027125","157,184593541667",,"47,152024375",%,"63,319456875","52,051159375","34,891520625","690,7","99959,04","91,25",,production,OP
09/06/2014,NO 15/9-F-1 C,7405,15/9-F-1 C,3420717,VOLVE,369304,MÆRSK INSPIRER,"19,5","221,450514487179","107,757259564103","159,1132395",,"38,9789114583333",%,"62,3372749871795","53,5592241282051","34,6702996666667","238,45","34915,85","28,15",,production,OP
10/06/2014,NO 15/9-F-1 C,7405,15/9-F-1 C,3420717,VOLVE,369304,MÆRSK INSPIRER,24,"220,851692291667","107,990753541667","158,074501458333",,"46,5125322916667",%,"62,7771908333333","54,4861533333333","34,351681875","647,11","95262,3","84,88",,production,OP
11/06/2014,NO 15/9-F-1 C,7405,15/9-F-1 C,3420717,VOLVE,369304,MÆRSK INSPIRER,24,"218,414712291667","108,065274166667","156,68516375",,"47,8152079166667",%,"61,7295485416667","54,2953472916667","33,3138270833333","745,92","108793,22","94,23",,production,OP
12/06/2014,NO 15/9-F-1 C,7405,15/9-F-1 C,3420717,VOLVE,369304,MÆRSK INSPIRER,24,"215,496858958333","108,139360833333","155,559215208333",,"48,72777375",%,"59,93764375","61,5610270833333","31,5292833333333","804,85","116554,82","101,88",,production,OP
13/06/2014,NO 15/9-F-1 C,7405,15/9-F-1 C,3420717,VOLVE,369304,MÆRSK INSPIRER,24,"214,823228125","108,135199166667","154,685157916667",,"48,263916875",%,"60,1380702083333","62,32717875","31,7394379166667","818,89","120308,03","56,75",,production,OP
14/06/2014,NO 15/9-F-1 C,7405,15/9-F-1 C,3420717,VOLVE,369304,MÆRSK INSPIRER,24,"215,832540833333","108,104783125","155,597785416667",,"48,00591375",%,"60,2347554166667","59,584406875","31,83577875","781,21","115374,09","54,32",,production,OP
15/06/2014,NO 15/9-F-1 C,7405,15/9-F-1 C,3420717,VOLVE,369304,MÆRSK INSPIRER,24,"214,877320625","108,113804166667","154,957708333333",,"48,0403245833333",%,"59,9196122916667","60,77416125","31,5442664583333","786,16","116058,03","54,55",,production,OP
16/06/2014,NO 15/9-F-1 C,7405,15/9-F-1 C,3420717,VOLVE,369304,MÆRSK INSPIRER,24,"215,380821702128","108,087647291667","155,333105243794",,"47,7403710416667",%,"60,0477164583333","59,444948125","31,67064","757,43","111152,61","51,84",,production,OP
17/06/2014,NO 15/9-F-1 C,7405,15/9-F-1 C,3420717,VOLVE,369304,MÆRSK INSPIRER,24,"216,118733333333","108,067196875","155,978424791667",,"47,6239716666667",%,"60,1403085416667","58,6071666666667","31,7631739583333","726,5","107050,89","50,67",,production,OP
18/06/2014,NO 15/9-F-1 C,7405,15/9-F-1 C,3420717,VOLVE,369304,MÆRSK INSPIRER,24,"215,98383375","108,065628333333","156,196996666667",,"47,6398645833333",%,"59,7868370833333","58,6623683333333","31,399544375","723,96","106456,63","51,3",,production,OP
19/06/2014,NO 15/9-F-1 C,7405,15/9-F-1 C,3420717,VOLVE,369304,MÆRSK INSPIRER,24,"215,818061875","108,066482708333","156,378440833333",,"47,60717375",%,"59,4396210416667","57,54992875","31,0531575","715,28","105827,77","52,96",,production,OP
20/06/2014,NO 15/9-F-1 C,7405,15/9-F-1 C,3420717,VOLVE,369304,MÆRSK INSPIRER,24,"215,57881625","108,072659583333","156,488181666667",,"47,5851729166667",%,"59,0906345833333","58,445866875","30,703629375","710,62","104860,95","50,87",,production,OP
21/06/2014,NO 15/9-F-1 C,7405,15/9-F-1 C,3420717,VOLVE,369304,MÆRSK INSPIRER,24,"215,303869583333","108,078881458333","156,599273333333",,"47,6111958333333",%,"58,70459625","58,7027177083333","30,313028125","708,04","104155,82","50,48",,production,OP
22/06/2014,NO 15/9-F-1 C,7405,15/9-F-1 C,3420717,VOLVE,369304,MÆRSK INSPIRER,24,"214,949325","108,084569166667","156,713477708333",,"47,6198208333333",%,"58,2358472916667","58,4183258333333","29,8462841666667","702,73","102417,8","51,7",,production,OP
23/06/2014,NO 15/9-F-1 C,7405,15/9-F-1 C,3420717,VOLVE,369304,MÆRSK INSPIRER,24,"214,85795","108,086800833333","157,393641875",,"47,6597322916667",%,"57,464308125","57,8828072916667","28,779579375","695,74","102284,59","51,69",,production,OP
24/06/2014,NO 15/9-F-1 C,7405,15/9-F-1 C,3420717,VOLVE,369304,MÆRSK INSPIRER,24,"214,897290208333","108,07987125","157,989340208333",,"47,6279225",%,"56,90795","57,3499054166667","28,519126875","658,27","96651,98","94,65",,production,OP
25/06/2014,NO 15/9-F-1 C,7405,15/9-F-1 C,3420717,VOLVE,369304,MÆRSK INSPIRER,24,"214,821907234043","108,083577659574","157,946562859043",,"46,567545",%,"56,875344375","58,0072158333333","28,4768975","576,35","85082,22","79,35",,production,OP
26/06/2014,NO 15/9-F-1 C,7405,15/9-F-1 C,3420717,VOLVE,369304,MÆRSK INSPIRER,"16,58333","219,558992981325","107,447354246312","158,58117644543",,44,%,"60,9778165358948","49,1517983877545","35,1229209132906","369,83","55419,55","51,46",,production,OP
27/06/2014,NO 15/9-F-1 C,7405,15/9-F-1 C,3420717,VOLVE,369304,MÆRSK INSPIRER,"23,83333","217,251737173664","107,634905685173","162,789417769384",,"44,3751035416667",%,"54,4623194042796","50,5106077935354","26,0316011588351","418,45","63214,18","59,2",,production,OP
28/06/2014,NO 15/9-F-1 C,7405,15/9-F-1 C,3420717,VOLVE,369304,MÆRSK INSPIRER,24,"215,092758333333","108,07768","160,765950833333",,"47,0534122916667",%,"54,3268075","55,6880995833333","25,9027314583333","588,96","88192,51","91,66",,production,OP
29/06/2014,NO 15/9-F-1 C,7405,15/9-F-1 C,3420717,VOLVE,369304,MÆRSK INSPIRER,24,"215,258875","108,099294893617","160,196830208333",,"46,83165625",%,"55,0620447916667","55,970378125","26,6459654166667","571,88","85616,39","81,73",,production,OP
30/06/2014,NO 15/9-F-1 C,7405,15/9-F-1 C,3420717,VOLVE,369304,MÆRSK INSPIRER,24,"215,350815208333","108,107908125","160,211500208333",,"45,8278345833333",%,"55,139315","56,00588","26,72682125","512,52","76979,08","71,37",,production,OP
01/07/2014,NO 15/9-F-1 C,7405,15/9-F-1 C,3420717,VOLVE,369304,MÆRSK INSPIRER,24,"215,384688333333","108,114461041667","160,417245833333",,"46,7869566666667",%,"54,9674425","56,2540377083333","26,55513","563,26","84307,54","78,69",,production,OP
02/07/2014,NO 15/9-F-1 C,7405,15/9-F-1 C,3420717,VOLVE,369304,MÆRSK INSPIRER,24,"215,407078541667","108,119095208333","160,598766875",,"46,7997308333333",%,"54,8083116666667","51,65249875","26,38999625","564,26","84364,91","78,72",,production,OP
03/07/2014,NO 15/9-F-1 C,7405,15/9-F-1 C,3420717,VOLVE,369304,MÆRSK INSPIRER,24,"215,332402291667","108,124025208333","160,781786666667",,"46,8036864583333",%,"54,550615625","50,82098125","26,13235","565,09","84351,11","78,88",,production,OP
04/07/2014,NO 15/9-F-1 C,7405,15/9-F-1 C,3420717,VOLVE,369304,MÆRSK INSPIRER,24,"215,21147125","108,129059375","161,100662083333",,"46,8470245833333",%,"54,1108091666667","51,418441875","25,6762591666667","563,73","84183,26","79,55",,production,OP
05/07/2014,NO 15/9-F-1 C,7405,15/9-F-1 C,3420717,VOLVE,369304,MÆRSK INSPIRER,24,"215,11890875","108,13237","161,48407",,"46,8559922916667",%,"53,63483875","54,23162875","25,20113875","563,46","83869,61","79,95",,production,OP
06/07/2014,NO 15/9-F-1 C,7405,15/9-F-1 C,3420717,VOLVE,369304,MÆRSK INSPIRER,24,"215,0673625","108,134379166667","161,972975833333",,"46,8647225",%,"53,0943866666667","56,6362335416667","24,65926375","563,38","83853,8","80,3",,production,OP
07/07/2014,NO 15/9-F-1 C,7405,15/9-F-1 C,3420717,VOLVE,369304,MÆRSK INSPIRER,24,"215,070057083333","108,13567","162,406749583333",,"46,824565625",%,"52,6633075","54,966429375","24,2335",522,"77846,76","154,47",,production,WI
08/07/2014,NO 15/9-F-1 C,7405,15/9-F-1 C,3420717,VOLVE,369304,MÆRSK INSPIRER,24,"215,047056875","108,138600208333","163,022999166667",,"46,8037204166667",%,"52,0240577083333","57,4850147916667","23,5860958333333","523,33","77885,2","247,1",,production,OP
09/07/2014,NO 15/9-F-1 C,7405,15/9-F-1 C,3420717,VOLVE,369304,MÆRSK INSPIRER,24,"215,135841041667","108,140170833333","163,889087291667",,"46,80707625",%,"51,24675375","56,1229179166667","22,7983402083333","521,97","77858,58","247,09",,production,OP
10/07/2014,NO 15/9-F-1 C,7405,15/9-F-1 C,3420717,VOLVE,369304,MÆRSK INSPIRER,24,"215,165233125","108,142862083333","164,23292125",,"46,79164125",%,"50,932311875","57,4888879166667","22,4799297916667","490,49","73240,81","212,89",,production,OP
11/07/2014,NO 15/9-F-1 C,7405,15/9-F-1 C,3420717,VOLVE,369304,MÆRSK INSPIRER,24,"215,187705208333","108,14442125","164,695822916667",,"46,7877297916667",%,"50,4918822916667","56,1194127083333","22,0375085416667","491,71","72894,63","253,18",,production,OP
12/07/2014,NO 15/9-F-1 C,7405,15/9-F-1 C,3420717,VOLVE,369304,MÆRSK INSPIRER,24,"215,46357625","108,142042291667","165,927417083333",,"46,8594097916667",%,"49,5361591666667","56,63337875","21,0802416666667","488,44","72637,03","203,87",,production,OP
13/07/2014,NO 15/9-F-1 C,7405,15/9-F-1 C,3420717,VOLVE,369304,MÆRSK INSPIRER,24,"215,759037291667","108,134254375","166,743107291667",,"46,800471875",%,"49,01593","57,2037204166667","20,5398752083333","481,59","71515,34","199,79",,production,OP
14/07/2014,NO 15/9-F-1 C,7405,15/9-F-1 C,3420717,VOLVE,369304,MÆRSK INSPIRER,24,"215,97684375","108,120519791667","167,411707083333",,"47,0026572916667",%,"48,5651366666667","56,7750322916667","20,10156125","492,02","73095,92","215,32",,production,OP
15/07/2014,NO 15/9-F-1 C,7405,15/9-F-1 C,3420717,VOLVE,369304,MÆRSK INSPIRER,24,"215,050760833333","108,144569166667","166,188588958333",,"47,8853577083333",%,"48,862171875","56,3954458333333","20,379876875","476,08","70443,1","246,8",,production,OP
16/07/2014,NO 15/9-F-1 C,7405,15/9-F-1 C,3420717,VOLVE,369304,MÆRSK INSPIRER,24,"214,827446666667","108,14955","166,341906458333",,"47,7605545833333",%,"48,4855402083333","56,4181727083333","20,0162647916667","466,34","69327,14","243,78",,production,OP
17/07/2014,NO 15/9-F-1 C,7405,15/9-F-1 C,3420717,VOLVE,369304,MÆRSK INSPIRER,24,"214,761057916667","108,151415416667","166,584825833333",,"47,7135039583333",%,"48,1762320833333","55,0266783333333","19,70736875","463,64","68816,51","241,88",,production,OP
18/07/2014,NO 15/9-F-1 C,7405,15/9-F-1 C,3420717,VOLVE,369304,MÆRSK INSPIRER,24,"214,923278958333","108,147955625","167,474182291667",,"47,6951672916667",%,"47,4490966666667","58,9371110416667","19,0092664583333","459,37","68361,17","240,96",,production,OP
19/07/2014,NO 15/9-F-1 C,7405,15/9-F-1 C,3420717,VOLVE,369304,MÆRSK INSPIRER,24,"215,034513333333","108,147243333333","167,638692916667",,"47,686235",%,"47,3958204166667","58,306706875","18,9224458333333","458,09","68466,24","240,67",,production,OP
