experiment_id,well,job_hash,optuna_trial_number,val_smape_agg,val_smape_cum,architecture_name,feature_kind,use_known_good,data_sample,lag_window,horizon,epochs,patience,batch_size,learning_rate,test_size,val_size,aggregation_method,evaluate_by_slice,aggregation_quantiles,plot,scenario,band,show_components,seed,ensemble_models,physics_strategy,trend_degree,architecture_profile,profile_group
UNISIM_IV_P16_Seq2Trend_trial_63,P16,84ba49f80a61d08c77f8732e8039fd2c,63,6.228272340721489,0.8605095868074718,Seq2Trend,Normal,False,0.5,300,300,50,20,8,0.001,0.6,0.1,median,True,"[0.25, 0.5, 0.75]",False,P50,,False,42,1,pressure_ensemble,6,,default_group
UNISIM_IV_P16_Seq2Trend_trial_2,P16,87ec3bc1fae71d2d31de58645c6aa530,2,6.244982523597527,0.7043547992294558,Seq2Trend,Normal,False,0.25,300,300,50,20,16,0.01,0.6,0.1,median,True,"[0.25, 0.5, 0.75]",False,P50,,False,42,1,pressure_ensemble,3,,default_group
UNISIM_IV_P16_Seq2Trend_trial_9,P16,16fab557585cd21abf9209cee913289b,9,6.3029121980533915,0.8606584381817522,Seq2Trend,Normal,False,0.25,300,300,100,20,16,0.005,0.6,0.1,median,True,"[0.25, 0.5, 0.75]",False,P50,,False,42,1,static,5,,default_group
UNISIM_IV_P16_Seq2Trend_trial_76,P16,282f2ce263bdf8cba6ef0ec1c47634d1,76,6.933838879635969,0.8992859671667239,Seq2Trend,Normal,False,0.25,300,300,20,20,16,0.001,0.6,0.1,median,True,"[0.25, 0.5, 0.75]",False,P50,,False,42,1,arps,7,,default_group
UNISIM_IV_P16_Seq2Trend_trial_97,P16,8665d9f793f4150000f21d4c616d742b,97,34.33819793112784,8.001664625479135,Seq2Trend,Normal,False,0.5,300,300,50,20,16,0.05,0.6,0.1,median,True,"[0.25, 0.5, 0.75]",False,P50,,False,42,1,pressure_ensemble,6,,default_group
UNISIM_IV_P16_Seq2Trend_trial_60,P16,a2916707273c9564282c8a8a1ae50a8c,60,6.047937005121104,0.7438857056445652,Seq2Trend,Normal,False,0.25,300,300,50,20,8,0.01,0.6,0.1,median,True,"[0.25, 0.5, 0.75]",False,P50,,False,42,1,exponential,4,,default_group
UNISIM_IV_P16_Seq2Trend_trial_87,P16,9a3f9c3df97641b323e1044a5171b4bf,87,7.22048894529998,1.8029842043346174,Seq2Trend,Normal,False,0.25,300,300,20,20,16,0.05,0.6,0.1,median,True,"[0.25, 0.5, 0.75]",False,P50,,False,42,1,combined_exp_arps,6,,default_group
UNISIM_IV_P16_Seq2Trend_trial_84,P16,7924ff0da564c6a3955be3e8eda29e0d,84,6.215192486567038,0.605728021254181,Seq2Trend,Normal,False,0.99,300,300,50,20,8,0.01,0.6,0.1,median,True,"[0.25, 0.5, 0.75]",False,P50,,False,42,1,pressure_ensemble,4,,default_group
UNISIM_IV_P16_Seq2Trend_trial_14,P16,c57c982314654ee5beaff505a2d9b326,14,11.609279535537356,1.773185272701163,Seq2Trend,Normal,False,0.01,300,300,20,20,16,0.001,0.6,0.1,median,True,"[0.25, 0.5, 0.75]",False,P50,,False,42,1,combined_exp_arps,3,,default_group
UNISIM_IV_P16_Seq2Trend_trial_68,P16,16741884ef8eb258383f577f76e81276,68,6.278796266873134,0.6307248921980314,Seq2Trend,Normal,False,0.25,300,300,100,20,16,0.005,0.6,0.1,median,True,"[0.25, 0.5, 0.75]",False,P50,,False,42,1,combined_exp_arps,8,,default_group
UNISIM_IV_P16_Seq2Trend_trial_54,P16,f12475d28cdffa19d7799081dca52d2a,54,6.2831645259888935,0.7316260729894689,Seq2Trend,Normal,False,0.25,300,300,200,20,16,0.005,0.6,0.1,median,True,"[0.25, 0.5, 0.75]",False,P50,,False,42,1,static,6,,default_group
UNISIM_IV_P16_Seq2Trend_trial_42,P16,1c4e052ed0b397dd96f0ea1aa1b86875,42,6.231210307917698,0.5943385350973702,Seq2Trend,Normal,False,0.5,300,300,100,20,8,0.005,0.6,0.1,median,True,"[0.25, 0.5, 0.75]",False,P50,,False,42,1,static,5,,default_group
