feature,mean_abs_shap
Prod_Start_Time,0.21803690573142376
BORE_GAS_VOL,0.11346083617536351
ON_STREAM_HRS,0.12245144415323415
BORE_OIL_VOL_LAG_7,0.23246252004173584
BORE_OIL_VOL_LAG_6,0.19508233001134714
BORE_OIL_VOL_LAG_5,0.10536776210533895
BORE_OIL_VOL_LAG_4,0.07345349860972622
BORE_OIL_VOL_LAG_3,0.1514355795095778
BORE_OIL_VOL_LAG_2,0.12845723156594127
BORE_OIL_VOL_LAG_1,0.11637388700263626
BORE_OIL_VOL_MEAN_LAG,0.25328667840787805
