experiment_id,well,job_hash,optuna_trial_number,val_smape_agg,val_smape_cum,architecture_name,feature_kind,use_known_good,data_sample,lag_window,horizon,epochs,patience,batch_size,learning_rate,test_size,val_size,aggregation_method,evaluate_by_slice,aggregation_quantiles,plot,scenario,band,show_components,seed,ensemble_models,physics_strategy,trend_degree,architecture_profile,profile_group
UNISIM_IV_P16_Seq2Trend_trial_162,P16,acfd92218c483ead2f85499987814e2b,162,6.452100416773495,0.455573189967424,Seq2Trend,Normal,False,0.99,300,300,200,20,16,0.005,0.6,0.1,median,True,"[0.25, 0.5, 0.75]",False,P50,,False,42,1,exponential,8,,default_group
UNISIM_IV_P16_Seq2Trend_trial_163,P16,f6f1832e757f72b8341e28a2004e4a47,163,6.452100416773495,0.455573189967424,Seq2Trend,Normal,False,0.99,300,300,200,20,16,0.005,0.6,0.1,median,True,"[0.25, 0.5, 0.75]",False,P50,,False,42,1,exponential,8,,default_group
UNISIM_IV_P16_Seq2Trend_trial_170,P16,53e6fdefa59dafa825d7d3bc9bbe6059,170,6.452100416773495,0.455573189967424,Seq2Trend,Normal,False,0.99,300,300,200,20,16,0.005,0.6,0.1,median,True,"[0.25, 0.5, 0.75]",False,P50,,False,42,1,exponential,8,,default_group
UNISIM_IV_P16_Seq2Trend_trial_179,P16,2b1da1942ff985806e51ec539eb0008d,179,6.452100416773495,0.455573189967424,Seq2Trend,Normal,False,0.99,300,300,200,20,16,0.005,0.6,0.1,median,True,"[0.25, 0.5, 0.75]",False,P50,,False,42,1,exponential,8,,default_group
UNISIM_IV_P16_Seq2Trend_trial_186,P16,54ecc3aa6af29b3d417f1a04801559ad,186,6.452100416773495,0.455573189967424,Seq2Trend,Normal,False,0.99,300,300,200,20,16,0.005,0.6,0.1,median,True,"[0.25, 0.5, 0.75]",False,P50,,False,42,1,exponential,8,,default_group
UNISIM_IV_P16_Seq2Trend_trial_196,P16,673a61b078e57ed7f2d5e8fcfd6c9911,196,6.452100416773495,0.455573189967424,Seq2Trend,Normal,False,0.99,300,300,200,20,16,0.005,0.6,0.1,median,True,"[0.25, 0.5, 0.75]",False,P50,,False,42,1,exponential,8,,default_group
UNISIM_IV_P16_Seq2Trend_trial_151,P16,c41bd3b898cc9d93db49c8025f54f589,151,6.452100416773495,0.455573189967424,Seq2Trend,Normal,False,0.99,300,300,200,20,16,0.005,0.6,0.1,median,True,"[0.25, 0.5, 0.75]",False,P50,,False,42,1,exponential,8,,default_group
UNISIM_IV_P16_Seq2Trend_trial_167,P16,4bb543116ee7b0983b19802e606ec9d4,167,6.452100416773495,0.455573189967424,Seq2Trend,Normal,False,0.99,300,300,200,20,16,0.005,0.6,0.1,median,True,"[0.25, 0.5, 0.75]",False,P50,,False,42,1,exponential,8,,default_group
UNISIM_IV_P16_Seq2Trend_trial_160,P16,395ef7403bcf7df8ffc806f8348e3bd9,160,6.452100416773495,0.455573189967424,Seq2Trend,Normal,False,0.99,300,300,200,20,16,0.005,0.6,0.1,median,True,"[0.25, 0.5, 0.75]",False,P50,,False,42,1,exponential,8,,default_group
UNISIM_IV_P16_Seq2Trend_trial_180,P16,59470caa53eb487886e66ef2b2817647,180,6.452100416773495,0.455573189967424,Seq2Trend,Normal,False,0.99,300,300,200,20,16,0.005,0.6,0.1,median,True,"[0.25, 0.5, 0.75]",False,P50,,False,42,1,exponential,8,,default_group
UNISIM_IV_P16_Seq2Trend_trial_164,P16,02beb90bd7230f89d11184ca1c74d9f8,164,6.452100416773495,0.455573189967424,Seq2Trend,Normal,False,0.99,300,300,200,20,16,0.005,0.6,0.1,median,True,"[0.25, 0.5, 0.75]",False,P50,,False,42,1,exponential,8,,default_group
UNISIM_IV_P16_Seq2Trend_trial_187,P16,62c06243dbe62f08bba92ec4a7f0e25b,187,6.452100416773495,0.455573189967424,Seq2Trend,Normal,False,0.99,300,300,200,20,16,0.005,0.6,0.1,median,True,"[0.25, 0.5, 0.75]",False,P50,,False,42,1,exponential,8,,default_group
UNISIM_IV_P16_Seq2Trend_trial_168,P16,30a2eaef289d67c833064ea49914ae87,168,6.452100416773495,0.455573189967424,Seq2Trend,Normal,False,0.99,300,300,200,20,16,0.005,0.6,0.1,median,True,"[0.25, 0.5, 0.75]",False,P50,,False,42,1,exponential,8,,default_group
UNISIM_IV_P16_Seq2Trend_trial_194,P16,036bdd114f1296e0552a2498ee285662,194,6.452100416773495,0.455573189967424,Seq2Trend,Normal,False,0.99,300,300,200,20,16,0.005,0.6,0.1,median,True,"[0.25, 0.5, 0.75]",False,P50,,False,42,1,exponential,8,,default_group
UNISIM_IV_P16_Seq2Trend_trial_156,P16,4d82b43a8ad61aaf61a52c9822a839fe,156,6.452100416773495,0.455573189967424,Seq2Trend,Normal,False,0.99,300,300,200,20,16,0.005,0.6,0.1,median,True,"[0.25, 0.5, 0.75]",False,P50,,False,42,1,exponential,8,,default_group
UNISIM_IV_P16_Seq2Trend_trial_153,P16,ca28b369fa99ff8fe3bfbfbce2d42d8d,153,6.452100416773495,0.455573189967424,Seq2Trend,Normal,False,0.99,300,300,200,20,16,0.005,0.6,0.1,median,True,"[0.25, 0.5, 0.75]",False,P50,,False,42,1,exponential,8,,default_group
UNISIM_IV_P16_Seq2Trend_trial_150,P16,0f4e2d8e89fb75013149e7f0f0927c9f,150,6.452100416773495,0.455573189967424,Seq2Trend,Normal,False,0.99,300,300,200,20,16,0.005,0.6,0.1,median,True,"[0.25, 0.5, 0.75]",False,P50,,False,42,1,exponential,8,,default_group
UNISIM_IV_P16_Seq2Trend_trial_154,P16,0686daa8c463c0ec2e38ac0319a04eaf,154,6.452100416773495,0.455573189967424,Seq2Trend,Normal,False,0.99,300,300,200,20,16,0.005,0.6,0.1,median,True,"[0.25, 0.5, 0.75]",False,P50,,False,42,1,exponential,8,,default_group
UNISIM_IV_P16_Seq2Trend_trial_169,P16,b4076dda2df6350eee6c9d1156668847,169,6.452100416773495,0.455573189967424,Seq2Trend,Normal,False,0.99,300,300,200,20,16,0.005,0.6,0.1,median,True,"[0.25, 0.5, 0.75]",False,P50,,False,42,1,exponential,8,,default_group
UNISIM_IV_P16_Seq2Trend_trial_155,P16,9223958020a56ee96d80952e3c7729a9,155,6.452100416773495,0.455573189967424,Seq2Trend,Normal,False,0.99,300,300,200,20,16,0.005,0.6,0.1,median,True,"[0.25, 0.5, 0.75]",False,P50,,False,42,1,exponential,8,,default_group
UNISIM_IV_P16_Seq2Trend_trial_182,P16,b8a539cf30310ce1f726018077789e04,182,6.452100416773495,0.455573189967424,Seq2Trend,Normal,False,0.99,300,300,200,20,16,0.005,0.6,0.1,median,True,"[0.25, 0.5, 0.75]",False,P50,,False,42,1,exponential,8,,default_group
UNISIM_IV_P16_Seq2Trend_trial_197,P16,c057748e617df64258edb5398c5af43c,197,6.452100416773495,0.455573189967424,Seq2Trend,Normal,False,0.99,300,300,200,20,16,0.005,0.6,0.1,median,True,"[0.25, 0.5, 0.75]",False,P50,,False,42,1,exponential,8,,default_group
UNISIM_IV_P16_Seq2Trend_trial_161,P16,d8a687a47b17184437362b309a041f82,161,6.452100416773495,0.455573189967424,Seq2Trend,Normal,False,0.99,300,300,200,20,16,0.005,0.6,0.1,median,True,"[0.25, 0.5, 0.75]",False,P50,,False,42,1,exponential,8,,default_group
UNISIM_IV_P16_Seq2Trend_trial_198,P16,4dc34a62ccd39b2accbc1fc8b9fd3b15,198,6.452100416773495,0.455573189967424,Seq2Trend,Normal,False,0.99,300,300,200,20,16,0.005,0.6,0.1,median,True,"[0.25, 0.5, 0.75]",False,P50,,False,42,1,exponential,8,,default_group
UNISIM_IV_P16_Seq2Trend_trial_165,P16,cdbbf69ae01309d916ecb93acbd4657f,165,6.452100416773495,0.455573189967424,Seq2Trend,Normal,False,0.99,300,300,200,20,16,0.005,0.6,0.1,median,True,"[0.25, 0.5, 0.75]",False,P50,,False,42,1,exponential,8,,default_group
UNISIM_IV_P16_Seq2Trend_trial_171,P16,3cc3ca44f0a0e2d73f28e1cd81cf5d77,171,6.452100416773495,0.455573189967424,Seq2Trend,Normal,False,0.99,300,300,200,20,16,0.005,0.6,0.1,median,True,"[0.25, 0.5, 0.75]",False,P50,,False,42,1,exponential,8,,default_group
UNISIM_IV_P16_Seq2Trend_trial_178,P16,075b8c0e659b8aaeb63fc48a06cae078,178,6.452100416773495,0.455573189967424,Seq2Trend,Normal,False,0.99,300,300,200,20,16,0.005,0.6,0.1,median,True,"[0.25, 0.5, 0.75]",False,P50,,False,42,1,exponential,8,,default_group
UNISIM_IV_P16_Seq2Trend_trial_157,P16,a80874b508f16a1a155e165270316201,157,6.452100416773495,0.455573189967424,Seq2Trend,Normal,False,0.99,300,300,200,20,16,0.005,0.6,0.1,median,True,"[0.25, 0.5, 0.75]",False,P50,,False,42,1,exponential,8,,default_group
UNISIM_IV_P16_Seq2Trend_trial_183,P16,53e02b353efb5a5d4b5429ed84d8d26e,183,6.452100416773495,0.455573189967424,Seq2Trend,Normal,False,0.99,300,300,200,20,16,0.005,0.6,0.1,median,True,"[0.25, 0.5, 0.75]",False,P50,,False,42,1,exponential,8,,default_group
UNISIM_IV_P16_Seq2Trend_trial_185,P16,758f238b00fcb76bce8d368972e2e041,185,6.452100416773495,0.455573189967424,Seq2Trend,Normal,False,0.99,300,300,200,20,16,0.005,0.6,0.1,median,True,"[0.25, 0.5, 0.75]",False,P50,,False,42,1,exponential,8,,default_group
UNISIM_IV_P16_Seq2Trend_trial_174,P16,36cedeff14364d652b4624480211f224,174,6.452100416773495,0.455573189967424,Seq2Trend,Normal,False,0.99,300,300,200,20,16,0.005,0.6,0.1,median,True,"[0.25, 0.5, 0.75]",False,P50,,False,42,1,exponential,8,,default_group
UNISIM_IV_P16_Seq2Trend_trial_173,P16,78c8a67e946d3db6d6a13aab445c2985,173,6.452100416773495,0.455573189967424,Seq2Trend,Normal,False,0.99,300,300,200,20,16,0.005,0.6,0.1,median,True,"[0.25, 0.5, 0.75]",False,P50,,False,42,1,exponential,8,,default_group
UNISIM_IV_P16_Seq2Trend_trial_175,P16,b25d1f993b0fb8dddddb0e8258c3af1d,175,6.452100416773495,0.455573189967424,Seq2Trend,Normal,False,0.99,300,300,200,20,16,0.005,0.6,0.1,median,True,"[0.25, 0.5, 0.75]",False,P50,,False,42,1,exponential,8,,default_group
UNISIM_IV_P16_Seq2Trend_trial_177,P16,6a3e8a5898d35dca3e782fb56044374a,177,6.452100416773495,0.455573189967424,Seq2Trend,Normal,False,0.99,300,300,200,20,16,0.005,0.6,0.1,median,True,"[0.25, 0.5, 0.75]",False,P50,,False,42,1,exponential,8,,default_group
UNISIM_IV_P16_Seq2Trend_trial_199,P16,5063d0a2fa9ff0e998b2973de72c5f98,199,6.452100416773495,0.455573189967424,Seq2Trend,Normal,False,0.99,300,300,200,20,16,0.005,0.6,0.1,median,True,"[0.25, 0.5, 0.75]",False,P50,,False,42,1,exponential,8,,default_group
UNISIM_IV_P16_Seq2Trend_trial_195,P16,4486d48217c4dcaf15470629c67781ac,195,6.452100416773495,0.455573189967424,Seq2Trend,Normal,False,0.99,300,300,200,20,16,0.005,0.6,0.1,median,True,"[0.25, 0.5, 0.75]",False,P50,,False,42,1,exponential,8,,default_group
UNISIM_IV_P16_Seq2Trend_trial_158,P16,18218f093346fe7c9c55bf03c9a4b1f0,158,6.452100416773495,0.455573189967424,Seq2Trend,Normal,False,0.99,300,300,200,20,16,0.005,0.6,0.1,median,True,"[0.25, 0.5, 0.75]",False,P50,,False,42,1,exponential,8,,default_group
UNISIM_IV_P16_Seq2Trend_trial_188,P16,7bc8c19a4490b7486037dc1ff4de3e4a,188,6.452100416773495,0.455573189967424,Seq2Trend,Normal,False,0.99,300,300,200,20,16,0.005,0.6,0.1,median,True,"[0.25, 0.5, 0.75]",False,P50,,False,42,1,exponential,8,,default_group
UNISIM_IV_P16_Seq2Trend_trial_190,P16,376108419b5fa80bf3a0e262d2130080,190,6.452100416773495,0.455573189967424,Seq2Trend,Normal,False,0.99,300,300,200,20,16,0.005,0.6,0.1,median,True,"[0.25, 0.5, 0.75]",False,P50,,False,42,1,exponential,8,,default_group
