experiment_id,well,job_hash,optuna_trial_number,val_smape_agg,val_smape_cum,architecture_name,feature_kind,use_known_good,data_sample,lag_window,horizon,epochs,patience,batch_size,learning_rate,test_size,val_size,aggregation_method,evaluate_by_slice,aggregation_quantiles,plot,scenario,band,show_components,seed,ensemble_models,physics_strategy,trend_degree,architecture_profile,profile_group
UNISIM_IV_P13_Seq2Trend_trial_182,P13,afd8bad8c70e3b8f6f0512653f72a10a,182,5.611060042954485,0.8948583573854724,Seq2Trend,Normal,False,0.5,300,300,20,20,8,0.001,0.6,0.1,median,True,"[0.25, 0.5, 0.75]",False,P50,,False,42,1,exponential,4,,default_group
UNISIM_IV_P13_Seq2Trend_trial_171,P13,292532adda7b233ae5bf3246f826c2b6,171,5.611060042954485,0.8948583573854724,Seq2Trend,Normal,False,0.5,300,300,20,20,8,0.001,0.6,0.1,median,True,"[0.25, 0.5, 0.75]",False,P50,,False,42,1,exponential,4,,default_group
UNISIM_IV_P13_Seq2Trend_trial_163,P13,b7f69f13353853ba9330923c602626b0,163,5.611060042954485,0.8948583573854724,Seq2Trend,Normal,False,0.5,300,300,20,20,8,0.001,0.6,0.1,median,True,"[0.25, 0.5, 0.75]",False,P50,,False,42,1,exponential,4,,default_group
UNISIM_IV_P13_Seq2Trend_trial_165,P13,23f2c38a13ac309183aefa72208ca789,165,5.611060042954485,0.8948583573854724,Seq2Trend,Normal,False,0.5,300,300,20,20,8,0.001,0.6,0.1,median,True,"[0.25, 0.5, 0.75]",False,P50,,False,42,1,exponential,4,,default_group
UNISIM_IV_P13_Seq2Trend_trial_176,P13,6150d90978201e784b797b07a3207c20,176,5.611060042954485,0.8948583573854724,Seq2Trend,Normal,False,0.5,300,300,20,20,8,0.001,0.6,0.1,median,True,"[0.25, 0.5, 0.75]",False,P50,,False,42,1,exponential,4,,default_group
UNISIM_IV_P13_Seq2Trend_trial_197,P13,9c8a164203f29a87018775bfdabb5759,197,5.611060042954485,0.8948583573854724,Seq2Trend,Normal,False,0.5,300,300,20,20,8,0.001,0.6,0.1,median,True,"[0.25, 0.5, 0.75]",False,P50,,False,42,1,exponential,4,,default_group
UNISIM_IV_P13_Seq2Trend_trial_167,P13,979f5a0e62e34cc82c1781fec5dad0ca,167,5.611060042954485,0.8948583573854724,Seq2Trend,Normal,False,0.5,300,300,20,20,8,0.001,0.6,0.1,median,True,"[0.25, 0.5, 0.75]",False,P50,,False,42,1,exponential,4,,default_group
UNISIM_IV_P13_Seq2Trend_trial_179,P13,832a147d0546566e53ab94e0c3d1e0a9,179,5.611060042954485,0.8948583573854724,Seq2Trend,Normal,False,0.5,300,300,20,20,8,0.001,0.6,0.1,median,True,"[0.25, 0.5, 0.75]",False,P50,,False,42,1,exponential,4,,default_group
UNISIM_IV_P13_Seq2Trend_trial_156,P13,9c48df1c8bd778bbdc9d537051b6aa94,156,5.611060042954485,0.8948583573854724,Seq2Trend,Normal,False,0.5,300,300,20,20,8,0.001,0.6,0.1,median,True,"[0.25, 0.5, 0.75]",False,P50,,False,42,1,exponential,4,,default_group
UNISIM_IV_P13_Seq2Trend_trial_152,P13,4da4bcb00c4849ea979dc44513d84199,152,5.611060042954485,0.8948583573854724,Seq2Trend,Normal,False,0.5,300,300,20,20,8,0.001,0.6,0.1,median,True,"[0.25, 0.5, 0.75]",False,P50,,False,42,1,exponential,4,,default_group
UNISIM_IV_P13_Seq2Trend_trial_161,P13,353f0d0012ed174972520cc2134ddbcb,161,5.611060042954485,0.8948583573854724,Seq2Trend,Normal,False,0.5,300,300,20,20,8,0.001,0.6,0.1,median,True,"[0.25, 0.5, 0.75]",False,P50,,False,42,1,exponential,4,,default_group
UNISIM_IV_P13_Seq2Trend_trial_178,P13,bd688d3a3bdf65a6e72c4c9869e22602,178,5.611060042954485,0.8948583573854724,Seq2Trend,Normal,False,0.5,300,300,20,20,8,0.001,0.6,0.1,median,True,"[0.25, 0.5, 0.75]",False,P50,,False,42,1,exponential,4,,default_group
UNISIM_IV_P13_Seq2Trend_trial_177,P13,a2b9ec1a1fc3f86bfe5e74c085f7d8ed,177,5.611060042954485,0.8948583573854724,Seq2Trend,Normal,False,0.5,300,300,20,20,8,0.001,0.6,0.1,median,True,"[0.25, 0.5, 0.75]",False,P50,,False,42,1,exponential,4,,default_group
UNISIM_IV_P13_Seq2Trend_trial_162,P13,db5b81f4690162bf6f5a40f66b0a4503,162,5.611060042954485,0.8948583573854724,Seq2Trend,Normal,False,0.5,300,300,20,20,8,0.001,0.6,0.1,median,True,"[0.25, 0.5, 0.75]",False,P50,,False,42,1,exponential,4,,default_group
UNISIM_IV_P13_Seq2Trend_trial_195,P13,70fbe5080d6e54144a33248feda8ce7c,195,5.611060042954485,0.8948583573854724,Seq2Trend,Normal,False,0.5,300,300,20,20,8,0.001,0.6,0.1,median,True,"[0.25, 0.5, 0.75]",False,P50,,False,42,1,exponential,4,,default_group
UNISIM_IV_P13_Seq2Trend_trial_192,P13,3f1d59a30f8e58743ebd7d37cb5c7b76,192,5.611060042954485,0.8948583573854724,Seq2Trend,Normal,False,0.5,300,300,20,20,8,0.001,0.6,0.1,median,True,"[0.25, 0.5, 0.75]",False,P50,,False,42,1,exponential,4,,default_group
UNISIM_IV_P13_Seq2Trend_trial_151,P13,becb4a73f10951d432d34d9a7c1e6301,151,5.611060042954485,0.8948583573854724,Seq2Trend,Normal,False,0.5,300,300,20,20,8,0.001,0.6,0.1,median,True,"[0.25, 0.5, 0.75]",False,P50,,False,42,1,exponential,4,,default_group
UNISIM_IV_P13_Seq2Trend_trial_166,P13,437853444b358930310a9567017d7ab1,166,5.611060042954485,0.8948583573854724,Seq2Trend,Normal,False,0.5,300,300,20,20,8,0.001,0.6,0.1,median,True,"[0.25, 0.5, 0.75]",False,P50,,False,42,1,exponential,4,,default_group
UNISIM_IV_P13_Seq2Trend_trial_153,P13,0b890f99655b6a1dddd221a78e58c1aa,153,5.611060042954485,0.8948583573854724,Seq2Trend,Normal,False,0.5,300,300,20,20,8,0.001,0.6,0.1,median,True,"[0.25, 0.5, 0.75]",False,P50,,False,42,1,exponential,4,,default_group
UNISIM_IV_P13_Seq2Trend_trial_168,P13,613f79ea2eabeb247358c2aef1f92b9f,168,5.611060042954485,0.8948583573854724,Seq2Trend,Normal,False,0.5,300,300,20,20,8,0.001,0.6,0.1,median,True,"[0.25, 0.5, 0.75]",False,P50,,False,42,1,exponential,4,,default_group
UNISIM_IV_P13_Seq2Trend_trial_186,P13,0fe0d9de5d498c3468adcedc521d6e26,186,5.611060042954485,0.8948583573854724,Seq2Trend,Normal,False,0.5,300,300,20,20,8,0.001,0.6,0.1,median,True,"[0.25, 0.5, 0.75]",False,P50,,False,42,1,exponential,4,,default_group
UNISIM_IV_P13_Seq2Trend_trial_160,P13,ff17b1ad50dfb5d75d63ee9e7c833b43,160,5.611060042954485,0.8948583573854724,Seq2Trend,Normal,False,0.5,300,300,20,20,8,0.001,0.6,0.1,median,True,"[0.25, 0.5, 0.75]",False,P50,,False,42,1,exponential,4,,default_group
UNISIM_IV_P13_Seq2Trend_trial_180,P13,c5e09daee8b52eb1b72a02cc81b5f125,180,5.611060042954485,0.8948583573854724,Seq2Trend,Normal,False,0.5,300,300,20,20,8,0.001,0.6,0.1,median,True,"[0.25, 0.5, 0.75]",False,P50,,False,42,1,exponential,4,,default_group
UNISIM_IV_P13_Seq2Trend_trial_158,P13,2df3a408b578af08cfdecf8c471377d4,158,5.611060042954485,0.8948583573854724,Seq2Trend,Normal,False,0.5,300,300,20,20,8,0.001,0.6,0.1,median,True,"[0.25, 0.5, 0.75]",False,P50,,False,42,1,exponential,4,,default_group
UNISIM_IV_P13_Seq2Trend_trial_157,P13,e0acb986baa0cd3c06a6317915111851,157,5.611060042954485,0.8948583573854724,Seq2Trend,Normal,False,0.5,300,300,20,20,8,0.001,0.6,0.1,median,True,"[0.25, 0.5, 0.75]",False,P50,,False,42,1,exponential,4,,default_group
UNISIM_IV_P13_Seq2Trend_trial_154,P13,f5f079e46c830c9aca0879f34a6f07d9,154,5.611060042954485,0.8948583573854724,Seq2Trend,Normal,False,0.5,300,300,20,20,8,0.001,0.6,0.1,median,True,"[0.25, 0.5, 0.75]",False,P50,,False,42,1,exponential,4,,default_group
UNISIM_IV_P13_Seq2Trend_trial_159,P13,af570385e0f70a402223c531957c73b6,159,5.611060042954485,0.8948583573854724,Seq2Trend,Normal,False,0.5,300,300,20,20,8,0.001,0.6,0.1,median,True,"[0.25, 0.5, 0.75]",False,P50,,False,42,1,exponential,4,,default_group
UNISIM_IV_P13_Seq2Trend_trial_164,P13,510327104c65d03320073ca1b277a4ce,164,5.355465075245139,0.11229911437595157,Seq2Trend,Normal,False,0.01,300,300,20,20,8,0.001,0.6,0.1,median,True,"[0.25, 0.5, 0.75]",False,P50,,False,42,1,exponential,4,,default_group
UNISIM_IV_P13_Seq2Trend_trial_194,P13,31eab5f3e99f437ab7ba675c4e5cdca2,194,5.611060042954485,0.8948583573854724,Seq2Trend,Normal,False,0.5,300,300,20,20,8,0.001,0.6,0.1,median,True,"[0.25, 0.5, 0.75]",False,P50,,False,42,1,exponential,4,,default_group
UNISIM_IV_P13_Seq2Trend_trial_175,P13,f5ee1d5119731a0170ca41bbc59e1453,175,5.611060042954485,0.8948583573854724,Seq2Trend,Normal,False,0.5,300,300,20,20,8,0.001,0.6,0.1,median,True,"[0.25, 0.5, 0.75]",False,P50,,False,42,1,exponential,4,,default_group
UNISIM_IV_P13_Seq2Trend_trial_174,P13,787a3ae842e035bf2caae819e79233e8,174,5.611060042954485,0.8948583573854724,Seq2Trend,Normal,False,0.5,300,300,20,20,8,0.001,0.6,0.1,median,True,"[0.25, 0.5, 0.75]",False,P50,,False,42,1,exponential,4,,default_group
UNISIM_IV_P13_Seq2Trend_trial_183,P13,3d61384d2fd7d3d26636f3dc34349250,183,5.611060042954485,0.8948583573854724,Seq2Trend,Normal,False,0.5,300,300,20,20,8,0.001,0.6,0.1,median,True,"[0.25, 0.5, 0.75]",False,P50,,False,42,1,exponential,4,,default_group
