experiment_id,well,job_hash,optuna_trial_number,val_smape_agg,val_smape_cum,architecture_name,feature_kind,use_known_good,data_sample,lag_window,horizon,epochs,patience,batch_size,learning_rate,test_size,val_size,aggregation_method,evaluate_by_slice,aggregation_quantiles,plot,scenario,band,show_components,seed,ensemble_models,physics_strategy,trend_degree,architecture_profile,profile_group
UNISIM_IV_P13_Seq2Trend_trial_131,P13,49eafdce309319ed4dbed5ad6ac922e6,131,5.196200301286312,0.13591087141043892,Seq2Trend,Normal,False,0.01,300,300,50,20,16,0.005,0.6,0.1,median,True,"[0.25, 0.5, 0.75]",False,P50,,False,42,1,combined_exp_arps,6,,default_group
UNISIM_IV_P13_Seq2Trend_trial_121,P13,f56dca8d413d728630d1ffa9b701f0b5,121,5.196200301286312,0.13591087141043892,Seq2Trend,Normal,False,0.01,300,300,50,20,16,0.005,0.6,0.1,median,True,"[0.25, 0.5, 0.75]",False,P50,,False,42,1,combined_exp_arps,6,,default_group
UNISIM_IV_P13_Seq2Trend_trial_148,P13,0080d5243798caafc86d8e35fe4f9f6c,148,5.196200301286312,0.13591087141043892,Seq2Trend,Normal,False,0.01,300,300,50,20,16,0.005,0.6,0.1,median,True,"[0.25, 0.5, 0.75]",False,P50,,False,42,1,combined_exp_arps,6,,default_group
UNISIM_IV_P13_Seq2Trend_trial_129,P13,15afcfa5ae7186b91f2b92de05776398,129,5.196200301286312,0.13591087141043892,Seq2Trend,Normal,False,0.01,300,300,50,20,16,0.005,0.6,0.1,median,True,"[0.25, 0.5, 0.75]",False,P50,,False,42,1,combined_exp_arps,6,,default_group
UNISIM_IV_P13_Seq2Trend_trial_118,P13,e17245fdefbb642877ec09d9dea4743b,118,5.196200301286312,0.13591087141043892,Seq2Trend,Normal,False,0.01,300,300,50,20,16,0.005,0.6,0.1,median,True,"[0.25, 0.5, 0.75]",False,P50,,False,42,1,combined_exp_arps,6,,default_group
UNISIM_IV_P13_Seq2Trend_trial_143,P13,33eafc97e539fc744f01635664c4ebb4,143,5.196200301286312,0.13591087141043892,Seq2Trend,Normal,False,0.01,300,300,50,20,16,0.005,0.6,0.1,median,True,"[0.25, 0.5, 0.75]",False,P50,,False,42,1,combined_exp_arps,6,,default_group
UNISIM_IV_P13_Seq2Trend_trial_122,P13,4e50682b0ba16c84521ef55692e97250,122,5.196200301286312,0.13591087141043892,Seq2Trend,Normal,False,0.01,300,300,50,20,16,0.005,0.6,0.1,median,True,"[0.25, 0.5, 0.75]",False,P50,,False,42,1,combined_exp_arps,6,,default_group
UNISIM_IV_P13_Seq2Trend_trial_127,P13,5c2cc5b1b3e933729020deeb1cdb8e02,127,5.196200301286312,0.13591087141043892,Seq2Trend,Normal,False,0.01,300,300,50,20,16,0.005,0.6,0.1,median,True,"[0.25, 0.5, 0.75]",False,P50,,False,42,1,combined_exp_arps,6,,default_group
UNISIM_IV_P13_Seq2Trend_trial_137,P13,4b9b6d454665f293aa12ff8dc4b0525e,137,5.196200301286312,0.13591087141043892,Seq2Trend,Normal,False,0.01,300,300,50,20,16,0.005,0.6,0.1,median,True,"[0.25, 0.5, 0.75]",False,P50,,False,42,1,combined_exp_arps,6,,default_group
UNISIM_IV_P13_Seq2Trend_trial_111,P13,3a2ad96f6e5bb4cdaad720e64f1eaa4e,111,5.196200301286312,0.13591087141043892,Seq2Trend,Normal,False,0.01,300,300,50,20,16,0.005,0.6,0.1,median,True,"[0.25, 0.5, 0.75]",False,P50,,False,42,1,combined_exp_arps,6,,default_group
