status,job_hash,well,experiment_id,output_path,val_smape_agg,val_smape_cum
success,48a85a2b5d276ca34f9b9a2b4afdd3bd,P13,UNISIM_IV_P13_Seq2Trend_trial_100,/home/gabriel/Documentos/Equinor/src/experiment_configs/results/UNISIM_IV_P13_Seq2Trend_cycle_2/results/48a85a2b5d276ca34f9b9a2b4afdd3bd.json,5.196200301286312,0.13591087141043892
success,ee4db034ea70169546096a0ad3be5179,P13,UNISIM_IV_P13_Seq2Trend_trial_101,/home/gabriel/Documentos/Equinor/src/experiment_configs/results/UNISIM_IV_P13_Seq2Trend_cycle_2/results/ee4db034ea70169546096a0ad3be5179.json,5.196200301286312,0.13591087141043892
success,2310be1352bb050bab97561fefa4f9c8,P13,UNISIM_IV_P13_Seq2Trend_trial_102,/home/gabriel/Documentos/Equinor/src/experiment_configs/results/UNISIM_IV_P13_Seq2Trend_cycle_2/results/2310be1352bb050bab97561fefa4f9c8.json,5.196200301286312,0.13591087141043892
success,f7f7f83b588c4c6f33cd5a78b59a1eac,P13,UNISIM_IV_P13_Seq2Trend_trial_103,/home/gabriel/Documentos/Equinor/src/experiment_configs/results/UNISIM_IV_P13_Seq2Trend_cycle_2/results/f7f7f83b588c4c6f33cd5a78b59a1eac.json,5.196200301286312,0.13591087141043892
success,076750bfe5ba44e494c84710783192df,P13,UNISIM_IV_P13_Seq2Trend_trial_104,/home/gabriel/Documentos/Equinor/src/experiment_configs/results/UNISIM_IV_P13_Seq2Trend_cycle_2/results/076750bfe5ba44e494c84710783192df.json,5.196200301286312,0.13591087141043892
success,bee632efffa556f3806584b523433611,P13,UNISIM_IV_P13_Seq2Trend_trial_105,/home/gabriel/Documentos/Equinor/src/experiment_configs/results/UNISIM_IV_P13_Seq2Trend_cycle_2/results/bee632efffa556f3806584b523433611.json,5.196200301286312,0.13591087141043892
success,cbfefea3fae1d02935c7b0fce23bde69,P13,UNISIM_IV_P13_Seq2Trend_trial_106,/home/gabriel/Documentos/Equinor/src/experiment_configs/results/UNISIM_IV_P13_Seq2Trend_cycle_2/results/cbfefea3fae1d02935c7b0fce23bde69.json,5.196200301286312,0.13591087141043892
success,d412e28c69d7c7d9fc7e1fc047c39392,P13,UNISIM_IV_P13_Seq2Trend_trial_107,/home/gabriel/Documentos/Equinor/src/experiment_configs/results/UNISIM_IV_P13_Seq2Trend_cycle_2/results/d412e28c69d7c7d9fc7e1fc047c39392.json,5.196200301286312,0.13591087141043892
success,0c1dfef58cfbda28569bdda4481b3c61,P13,UNISIM_IV_P13_Seq2Trend_trial_108,/home/gabriel/Documentos/Equinor/src/experiment_configs/results/UNISIM_IV_P13_Seq2Trend_cycle_2/results/0c1dfef58cfbda28569bdda4481b3c61.json,5.196200301286312,0.13591087141043892
success,cb515e74b7571250f2662e9a41d50a8d,P13,UNISIM_IV_P13_Seq2Trend_trial_109,/home/gabriel/Documentos/Equinor/src/experiment_configs/results/UNISIM_IV_P13_Seq2Trend_cycle_2/results/cb515e74b7571250f2662e9a41d50a8d.json,5.196200301286312,0.13591087141043892
success,c27b9f3077fc91b51554a8c7a20e0502,P13,UNISIM_IV_P13_Seq2Trend_trial_110,/home/gabriel/Documentos/Equinor/src/experiment_configs/results/UNISIM_IV_P13_Seq2Trend_cycle_2/results/c27b9f3077fc91b51554a8c7a20e0502.json,5.196200301286312,0.13591087141043892
success,3a2ad96f6e5bb4cdaad720e64f1eaa4e,P13,UNISIM_IV_P13_Seq2Trend_trial_111,/home/gabriel/Documentos/Equinor/src/experiment_configs/results/UNISIM_IV_P13_Seq2Trend_cycle_2/results/3a2ad96f6e5bb4cdaad720e64f1eaa4e.json,5.196200301286312,0.13591087141043892
success,5ced10c52fdf1842d9b8b5708d6b340a,P13,UNISIM_IV_P13_Seq2Trend_trial_112,/home/gabriel/Documentos/Equinor/src/experiment_configs/results/UNISIM_IV_P13_Seq2Trend_cycle_2/results/5ced10c52fdf1842d9b8b5708d6b340a.json,5.196200301286312,0.13591087141043892
