experiment_id,well,job_hash,optuna_trial_number,val_smape_agg,val_smape_cum,architecture_name,feature_kind,use_known_good,data_sample,lag_window,horizon,epochs,patience,batch_size,learning_rate,test_size,val_size,aggregation_method,evaluate_by_slice,aggregation_quantiles,plot,scenario,band,show_components,seed,ensemble_models,physics_strategy,trend_degree,architecture_profile,profile_group
UNISIM_IV_P14_Seq2Trend_trial_175,P14,cc8c28d47862446850bcab5a266a58db,175,21.87197975393236,4.608101703741098,Seq2Trend,Normal,False,0.99,300,300,50,20,8,0.005,0.6,0.1,median,True,"[0.25, 0.5, 0.75]",False,P50,,False,42,1,combined_exp_arps,5,,default_group
UNISIM_IV_P14_Seq2Trend_trial_150,P14,6e1a6684401c7bfe51f5e3a62f6814ec,150,21.87197975393236,4.608101703741098,Seq2Trend,Normal,False,0.99,300,300,50,20,8,0.005,0.6,0.1,median,True,"[0.25, 0.5, 0.75]",False,P50,,False,42,1,combined_exp_arps,5,,default_group
UNISIM_IV_P14_Seq2Trend_trial_193,P14,98247a943617c3e28d7cc13f4f07c9a3,193,21.87197975393236,4.608101703741098,Seq2Trend,Normal,False,0.99,300,300,50,20,8,0.005,0.6,0.1,median,True,"[0.25, 0.5, 0.75]",False,P50,,False,42,1,combined_exp_arps,5,,default_group
UNISIM_IV_P14_Seq2Trend_trial_189,P14,d234f63caec4352e737124b6ea8e5284,189,21.87197975393236,4.608101703741098,Seq2Trend,Normal,False,0.99,300,300,50,20,8,0.005,0.6,0.1,median,True,"[0.25, 0.5, 0.75]",False,P50,,False,42,1,combined_exp_arps,5,,default_group
UNISIM_IV_P14_Seq2Trend_trial_164,P14,93bfed87068f225ee67c97d9efd9206e,164,21.87197975393236,4.608101703741098,Seq2Trend,Normal,False,0.99,300,300,50,20,8,0.005,0.6,0.1,median,True,"[0.25, 0.5, 0.75]",False,P50,,False,42,1,combined_exp_arps,5,,default_group
UNISIM_IV_P14_Seq2Trend_trial_197,P14,d85cafe0c787e077f241a9258a0f6340,197,21.87197975393236,4.608101703741098,Seq2Trend,Normal,False,0.99,300,300,50,20,8,0.005,0.6,0.1,median,True,"[0.25, 0.5, 0.75]",False,P50,,False,42,1,combined_exp_arps,5,,default_group
UNISIM_IV_P14_Seq2Trend_trial_185,P14,95beab55b90f9b1a91219c65a1d2ca38,185,21.87197975393236,4.608101703741098,Seq2Trend,Normal,False,0.99,300,300,50,20,8,0.005,0.6,0.1,median,True,"[0.25, 0.5, 0.75]",False,P50,,False,42,1,combined_exp_arps,5,,default_group
UNISIM_IV_P14_Seq2Trend_trial_182,P14,1b27658027b9d9e5985f9d8d9e0df743,182,21.87197975393236,4.608101703741098,Seq2Trend,Normal,False,0.99,300,300,50,20,8,0.005,0.6,0.1,median,True,"[0.25, 0.5, 0.75]",False,P50,,False,42,1,combined_exp_arps,5,,default_group
UNISIM_IV_P14_Seq2Trend_trial_153,P14,0704288d10dc164888bd3a5651165edb,153,21.87197975393236,4.608101703741098,Seq2Trend,Normal,False,0.99,300,300,50,20,8,0.005,0.6,0.1,median,True,"[0.25, 0.5, 0.75]",False,P50,,False,42,1,combined_exp_arps,5,,default_group
UNISIM_IV_P14_Seq2Trend_trial_177,P14,bce8c42c47de65808d96f0fc5e3ca744,177,21.87197975393236,4.608101703741098,Seq2Trend,Normal,False,0.99,300,300,50,20,8,0.005,0.6,0.1,median,True,"[0.25, 0.5, 0.75]",False,P50,,False,42,1,combined_exp_arps,5,,default_group
UNISIM_IV_P14_Seq2Trend_trial_183,P14,437e41fd39a3646758856b4ebed20ffe,183,21.87197975393236,4.608101703741098,Seq2Trend,Normal,False,0.99,300,300,50,20,8,0.005,0.6,0.1,median,True,"[0.25, 0.5, 0.75]",False,P50,,False,42,1,combined_exp_arps,5,,default_group
UNISIM_IV_P14_Seq2Trend_trial_161,P14,ad9dee240f17b6777fc98634a5498a91,161,21.87197975393236,4.608101703741098,Seq2Trend,Normal,False,0.99,300,300,50,20,8,0.005,0.6,0.1,median,True,"[0.25, 0.5, 0.75]",False,P50,,False,42,1,combined_exp_arps,5,,default_group
UNISIM_IV_P14_Seq2Trend_trial_171,P14,4c842767e319f3fe460645dbf23edfcf,171,21.87197975393236,4.608101703741098,Seq2Trend,Normal,False,0.99,300,300,50,20,8,0.005,0.6,0.1,median,True,"[0.25, 0.5, 0.75]",False,P50,,False,42,1,combined_exp_arps,5,,default_group
UNISIM_IV_P14_Seq2Trend_trial_170,P14,5502d2d083b9a986ce9856964dd5c603,170,21.87197975393236,4.608101703741098,Seq2Trend,Normal,False,0.99,300,300,50,20,8,0.005,0.6,0.1,median,True,"[0.25, 0.5, 0.75]",False,P50,,False,42,1,combined_exp_arps,5,,default_group
UNISIM_IV_P14_Seq2Trend_trial_178,P14,b40ae97d012466f15ab231ca81012173,178,21.87197975393236,4.608101703741098,Seq2Trend,Normal,False,0.99,300,300,50,20,8,0.005,0.6,0.1,median,True,"[0.25, 0.5, 0.75]",False,P50,,False,42,1,combined_exp_arps,5,,default_group
UNISIM_IV_P14_Seq2Trend_trial_163,P14,5c0c3fd02ce6e064efa483a80ad165da,163,21.87197975393236,4.608101703741098,Seq2Trend,Normal,False,0.99,300,300,50,20,8,0.005,0.6,0.1,median,True,"[0.25, 0.5, 0.75]",False,P50,,False,42,1,combined_exp_arps,5,,default_group
UNISIM_IV_P14_Seq2Trend_trial_188,P14,2b722fa2da47d3b0d082ec11f0cfc9c7,188,21.87197975393236,4.608101703741098,Seq2Trend,Normal,False,0.99,300,300,50,20,8,0.005,0.6,0.1,median,True,"[0.25, 0.5, 0.75]",False,P50,,False,42,1,combined_exp_arps,5,,default_group
UNISIM_IV_P14_Seq2Trend_trial_191,P14,9caa33282f826e717846173b30f27860,191,21.87197975393236,4.608101703741098,Seq2Trend,Normal,False,0.99,300,300,50,20,8,0.005,0.6,0.1,median,True,"[0.25, 0.5, 0.75]",False,P50,,False,42,1,combined_exp_arps,5,,default_group
UNISIM_IV_P14_Seq2Trend_trial_195,P14,05b069a6bf98eb4e08316981a416312c,195,21.87197975393236,4.608101703741098,Seq2Trend,Normal,False,0.99,300,300,50,20,8,0.005,0.6,0.1,median,True,"[0.25, 0.5, 0.75]",False,P50,,False,42,1,combined_exp_arps,5,,default_group
UNISIM_IV_P14_Seq2Trend_trial_162,P14,bddc89cda7c1fd48ac8a26ffb84cc1c0,162,21.87197975393236,4.608101703741098,Seq2Trend,Normal,False,0.99,300,300,50,20,8,0.005,0.6,0.1,median,True,"[0.25, 0.5, 0.75]",False,P50,,False,42,1,combined_exp_arps,5,,default_group
UNISIM_IV_P14_Seq2Trend_trial_169,P14,afe2d5e354b1e754b5bd106f93c332be,169,21.87197975393236,4.608101703741098,Seq2Trend,Normal,False,0.99,300,300,50,20,8,0.005,0.6,0.1,median,True,"[0.25, 0.5, 0.75]",False,P50,,False,42,1,combined_exp_arps,5,,default_group
UNISIM_IV_P14_Seq2Trend_trial_155,P14,cac07a4bd8305ad2650753577d9a520e,155,21.87197975393236,4.608101703741098,Seq2Trend,Normal,False,0.99,300,300,50,20,8,0.005,0.6,0.1,median,True,"[0.25, 0.5, 0.75]",False,P50,,False,42,1,combined_exp_arps,5,,default_group
UNISIM_IV_P14_Seq2Trend_trial_198,P14,a5e0bc3dcbd2f45a98ef4d987dcb181e,198,21.87197975393236,4.608101703741098,Seq2Trend,Normal,False,0.99,300,300,50,20,8,0.005,0.6,0.1,median,True,"[0.25, 0.5, 0.75]",False,P50,,False,42,1,combined_exp_arps,5,,default_group
UNISIM_IV_P14_Seq2Trend_trial_172,P14,db460af2fbc4538c5b7d6959769692d5,172,21.87197975393236,4.608101703741098,Seq2Trend,Normal,False,0.99,300,300,50,20,8,0.005,0.6,0.1,median,True,"[0.25, 0.5, 0.75]",False,P50,,False,42,1,combined_exp_arps,5,,default_group
UNISIM_IV_P14_Seq2Trend_trial_186,P14,5920769350689564f0cfd1d9714d1ee6,186,21.87197975393236,4.608101703741098,Seq2Trend,Normal,False,0.99,300,300,50,20,8,0.005,0.6,0.1,median,True,"[0.25, 0.5, 0.75]",False,P50,,False,42,1,combined_exp_arps,5,,default_group
UNISIM_IV_P14_Seq2Trend_trial_181,P14,8925628259b8083e556ca3831e312447,181,21.87197975393236,4.608101703741098,Seq2Trend,Normal,False,0.99,300,300,50,20,8,0.005,0.6,0.1,median,True,"[0.25, 0.5, 0.75]",False,P50,,False,42,1,combined_exp_arps,5,,default_group
UNISIM_IV_P14_Seq2Trend_trial_158,P14,034331e806697cc0c6d5387627ab68c6,158,21.87197975393236,4.608101703741098,Seq2Trend,Normal,False,0.99,300,300,50,20,8,0.005,0.6,0.1,median,True,"[0.25, 0.5, 0.75]",False,P50,,False,42,1,combined_exp_arps,5,,default_group
UNISIM_IV_P14_Seq2Trend_trial_151,P14,824362804458346dad02caeed97ec7a6,151,21.87197975393236,4.608101703741098,Seq2Trend,Normal,False,0.99,300,300,50,20,8,0.005,0.6,0.1,median,True,"[0.25, 0.5, 0.75]",False,P50,,False,42,1,combined_exp_arps,5,,default_group
UNISIM_IV_P14_Seq2Trend_trial_165,P14,f32a37e47199c9c1df49bb272c1d7bf2,165,21.87197975393236,4.608101703741098,Seq2Trend,Normal,False,0.99,300,300,50,20,8,0.005,0.6,0.1,median,True,"[0.25, 0.5, 0.75]",False,P50,,False,42,1,combined_exp_arps,5,,default_group
UNISIM_IV_P14_Seq2Trend_trial_152,P14,02970f1516d4ad73df22b5d0ce3a497a,152,21.87197975393236,4.608101703741098,Seq2Trend,Normal,False,0.99,300,300,50,20,8,0.005,0.6,0.1,median,True,"[0.25, 0.5, 0.75]",False,P50,,False,42,1,combined_exp_arps,5,,default_group
UNISIM_IV_P14_Seq2Trend_trial_190,P14,532139b143f03b2c2fb2f3fd14cdbbc7,190,21.87197975393236,4.608101703741098,Seq2Trend,Normal,False,0.99,300,300,50,20,8,0.005,0.6,0.1,median,True,"[0.25, 0.5, 0.75]",False,P50,,False,42,1,combined_exp_arps,5,,default_group
UNISIM_IV_P14_Seq2Trend_trial_179,P14,034317f1a6e35257bd2f1d4cbc97b7cc,179,21.87197975393236,4.608101703741098,Seq2Trend,Normal,False,0.99,300,300,50,20,8,0.005,0.6,0.1,median,True,"[0.25, 0.5, 0.75]",False,P50,,False,42,1,combined_exp_arps,5,,default_group
UNISIM_IV_P14_Seq2Trend_trial_173,P14,2e10ab79e2f5f6d8066d5071ec37b432,173,21.87197975393236,4.608101703741098,Seq2Trend,Normal,False,0.99,300,300,50,20,8,0.005,0.6,0.1,median,True,"[0.25, 0.5, 0.75]",False,P50,,False,42,1,combined_exp_arps,5,,default_group
UNISIM_IV_P14_Seq2Trend_trial_176,P14,ecf451c4974f6f7151906819ff81a806,176,21.87197975393236,4.608101703741098,Seq2Trend,Normal,False,0.99,300,300,50,20,8,0.005,0.6,0.1,median,True,"[0.25, 0.5, 0.75]",False,P50,,False,42,1,combined_exp_arps,5,,default_group
UNISIM_IV_P14_Seq2Trend_trial_157,P14,d8bb46d1c4778a4841bfb8e1a6b7d37e,157,21.87197975393236,4.608101703741098,Seq2Trend,Normal,False,0.99,300,300,50,20,8,0.005,0.6,0.1,median,True,"[0.25, 0.5, 0.75]",False,P50,,False,42,1,combined_exp_arps,5,,default_group
UNISIM_IV_P14_Seq2Trend_trial_159,P14,87ca70ae3960011b41b41d8872c6a107,159,21.87197975393236,4.608101703741098,Seq2Trend,Normal,False,0.99,300,300,50,20,8,0.005,0.6,0.1,median,True,"[0.25, 0.5, 0.75]",False,P50,,False,42,1,combined_exp_arps,5,,default_group
UNISIM_IV_P14_Seq2Trend_trial_166,P14,4c11b88f58af27c3447d1f97b101a75c,166,21.87197975393236,4.608101703741098,Seq2Trend,Normal,False,0.99,300,300,50,20,8,0.005,0.6,0.1,median,True,"[0.25, 0.5, 0.75]",False,P50,,False,42,1,combined_exp_arps,5,,default_group
UNISIM_IV_P14_Seq2Trend_trial_192,P14,98c3276e16190f12a53f1f76fdf96890,192,21.87197975393236,4.608101703741098,Seq2Trend,Normal,False,0.99,300,300,50,20,8,0.005,0.6,0.1,median,True,"[0.25, 0.5, 0.75]",False,P50,,False,42,1,combined_exp_arps,5,,default_group
UNISIM_IV_P14_Seq2Trend_trial_196,P14,494d68d576da6ad01d520c684a63492a,196,21.87197975393236,4.608101703741098,Seq2Trend,Normal,False,0.99,300,300,50,20,8,0.005,0.6,0.1,median,True,"[0.25, 0.5, 0.75]",False,P50,,False,42,1,combined_exp_arps,5,,default_group
UNISIM_IV_P14_Seq2Trend_trial_160,P14,d7b3feb878dca549fb3e8f61e4e9f0fc,160,21.87197975393236,4.608101703741098,Seq2Trend,Normal,False,0.99,300,300,50,20,8,0.005,0.6,0.1,median,True,"[0.25, 0.5, 0.75]",False,P50,,False,42,1,combined_exp_arps,5,,default_group
