status,job_hash,well,experiment_id,output_path,val_smape_agg,val_smape_cum
success,6e1a6684401c7bfe51f5e3a62f6814ec,P14,UNISIM_IV_P14_Seq2Trend_trial_150,/home/gabriel/Documentos/Equinor/src/experiment_configs/results/UNISIM_IV_P14_Seq2Trend_cycle_3/results/6e1a6684401c7bfe51f5e3a62f6814ec.json,21.87197975393236,4.608101703741098
success,824362804458346dad02caeed97ec7a6,P14,UNISIM_IV_P14_Seq2Trend_trial_151,/home/gabriel/Documentos/Equinor/src/experiment_configs/results/UNISIM_IV_P14_Seq2Trend_cycle_3/results/824362804458346dad02caeed97ec7a6.json,21.87197975393236,4.608101703741098
success,02970f1516d4ad73df22b5d0ce3a497a,P14,UNISIM_IV_P14_Seq2Trend_trial_152,/home/gabriel/Documentos/Equinor/src/experiment_configs/results/UNISIM_IV_P14_Seq2Trend_cycle_3/results/02970f1516d4ad73df22b5d0ce3a497a.json,21.87197975393236,4.608101703741098
success,0704288d10dc164888bd3a5651165edb,P14,UNISIM_IV_P14_Seq2Trend_trial_153,/home/gabriel/Documentos/Equinor/src/experiment_configs/results/UNISIM_IV_P14_Seq2Trend_cycle_3/results/0704288d10dc164888bd3a5651165edb.json,21.87197975393236,4.608101703741098
success,2625fe5b1783d3b03b6ec07298d34129,P14,UNISIM_IV_P14_Seq2Trend_trial_154,/home/gabriel/Documentos/Equinor/src/experiment_configs/results/UNISIM_IV_P14_Seq2Trend_cycle_3/results/2625fe5b1783d3b03b6ec07298d34129.json,21.87197975393236,4.608101703741098
success,cac07a4bd8305ad2650753577d9a520e,P14,UNISIM_IV_P14_Seq2Trend_trial_155,/home/gabriel/Documentos/Equinor/src/experiment_configs/results/UNISIM_IV_P14_Seq2Trend_cycle_3/results/cac07a4bd8305ad2650753577d9a520e.json,21.87197975393236,4.608101703741098
success,d754a7d390328e235317c1a4aedbe332,P14,UNISIM_IV_P14_Seq2Trend_trial_156,/home/gabriel/Documentos/Equinor/src/experiment_configs/results/UNISIM_IV_P14_Seq2Trend_cycle_3/results/d754a7d390328e235317c1a4aedbe332.json,21.87197975393236,4.608101703741098
success,d8bb46d1c4778a4841bfb8e1a6b7d37e,P14,UNISIM_IV_P14_Seq2Trend_trial_157,/home/gabriel/Documentos/Equinor/src/experiment_configs/results/UNISIM_IV_P14_Seq2Trend_cycle_3/results/d8bb46d1c4778a4841bfb8e1a6b7d37e.json,21.87197975393236,4.608101703741098
success,034331e806697cc0c6d5387627ab68c6,P14,UNISIM_IV_P14_Seq2Trend_trial_158,/home/gabriel/Documentos/Equinor/src/experiment_configs/results/UNISIM_IV_P14_Seq2Trend_cycle_3/results/034331e806697cc0c6d5387627ab68c6.json,21.87197975393236,4.608101703741098
success,87ca70ae3960011b41b41d8872c6a107,P14,UNISIM_IV_P14_Seq2Trend_trial_159,/home/gabriel/Documentos/Equinor/src/experiment_configs/results/UNISIM_IV_P14_Seq2Trend_cycle_3/results/87ca70ae3960011b41b41d8872c6a107.json,21.87197975393236,4.608101703741098
