R²,SMAPE,MAE,Well,Method,Category,Setting
0.9787979669920216,7.169506248859424,649906.2483181868,wind,TiDE+RIN,Cumulative,Large & Robust
-13.577313387950134,95.21549690123243,4616002.3038421245,solar,TiDE+RIN,Cumulative,Large & Robust
0.9434384079784538,9.609754936538522,8747727.192332165,load,TiDE+RIN,Cumulative,Large & Robust
0.8297499208906739,10.04782117083388,2157837.1086951364,15/9-F-14,TiDE+RIN,Cumulative,Large & Robust
0.14986519121758268,19.63942587150128,5430943.136331448,15/9-F-12,TiDE+RIN,Cumulative,Large & Robust
0.9688797714453123,5.611921280689831,272053.5746898839,15/9-F-11,TiDE+RIN,Cumulative,Large & Robust
0.9517609580977014,4.004609913840299,29132.37912736664,15/9-F-15 D,TiDE+RIN,Cumulative,Large & Robust
0.9999732240423593,0.2088924797903702,6733.47534351562,Prod-1,TiDE+RIN,Cumulative,Large & Robust
0.9995295290517973,0.5330338829000085,23345.693090131586,Prod-2,TiDE+RIN,Cumulative,Large & Robust
0.9994332816528282,0.964961348011238,36373.249277868585,Prod-3,TiDE+RIN,Cumulative,Large & Robust
0.9848945335674307,5.003122002377373,259087.58263918257,Prod-4,TiDE+RIN,Cumulative,Large & Robust
0.957660379257395,8.872919110688919,480689.0497755114,Prod-5,TiDE+RIN,Cumulative,Large & Robust
0.9967770798769222,2.2494763617423725,99956.50245889275,Prod-6,TiDE+RIN,Cumulative,Large & Robust
0.9943953327225981,2.936520777460774,132321.71474303372,Prod-7,TiDE+RIN,Cumulative,Large & Robust
0.9756971066258329,6.610661814936396,274349.06960541353,Prod-8,TiDE+RIN,Cumulative,Large & Robust
0.964846440374928,7.885489995572959,368346.270802019,Prod-9,TiDE+RIN,Cumulative,Large & Robust
0.9878837367893699,4.631717272398333,271607.3917902729,Prod-10,TiDE+RIN,Cumulative,Large & Robust
