R²,SMAPE,MAE,Well,Method,Category,Setting
0.9986325040517436,3.1622175369422676,163852.29273407726,wind,NHiTS,Cumulative,Wide & Shallow
-35.28558366239308,117.70208604646048,7288952.939866536,solar,NHiTS,Cumulative,Wide & Shallow
0.9963723020544016,2.577666794697051,2298824.1868674187,load,NHiTS,Cumulative,Wide & Shallow
0.9333957691058388,6.795368286678655,1378515.186170826,15/9-F-14,NHiTS,Cumulative,Wide & Shallow
0.6868037582786743,12.145225352767445,3255380.4351067804,15/9-F-12,NHiTS,Cumulative,Wide & Shallow
0.9033754061747913,9.37981399219782,488164.54706839693,15/9-F-11,NHiTS,Cumulative,Wide & Shallow
0.8522967447229299,8.319505702343484,56633.58827756652,15/9-F-15 D,NHiTS,Cumulative,Wide & Shallow
0.9764395901969556,5.501355082059079,205152.08257959606,Prod-1,NHiTS,Cumulative,Wide & Shallow
0.9983016314639049,1.0851802568189117,48239.305920683386,Prod-2,NHiTS,Cumulative,Wide & Shallow
0.9967776627317204,2.261043062155739,87058.23313110802,Prod-3,NHiTS,Cumulative,Wide & Shallow
0.9577365309448472,8.579353094197476,434736.3091715504,Prod-4,NHiTS,Cumulative,Wide & Shallow
0.9211736994774599,12.371556322439,656904.2687234075,Prod-5,NHiTS,Cumulative,Wide & Shallow
0.9979376127798933,1.8523331135565393,81055.7932189741,Prod-6,NHiTS,Cumulative,Wide & Shallow
0.991354114938408,3.7594926814380445,166127.40695422533,Prod-7,NHiTS,Cumulative,Wide & Shallow
0.9028905059702899,13.810259450736945,549514.0772350675,Prod-8,NHiTS,Cumulative,Wide & Shallow
0.9013578240280186,13.819994447100962,619793.7078115277,Prod-9,NHiTS,Cumulative,Wide & Shallow
0.9687322099588869,7.606313204768892,437516.09977258387,Prod-10,NHiTS,Cumulative,Wide & Shallow
