R²,SMAPE,MAE,Well,Method,Category,Setting
0.9973476491235737,4.223909788223784,250529.2894838415,wind,N-Beats,Cumulative,Small & Fast
-55.222357519922745,127.86905182412609,9063572.42646224,solar,N-Beats,Cumulative,Small & Fast
0.9979029067943869,1.8176208883153098,1687798.0291241873,load,N-Beats,Cumulative,Small & Fast
0.47892945418027566,17.17986404829723,3797508.015571118,15/9-F-14,N-Beats,Cumulative,Small & Fast
-0.1003115164806947,21.989600592285445,6174948.026547358,15/9-F-12,N-Beats,Cumulative,Small & Fast
0.9338572984124631,7.935145336226998,403580.16241117084,15/9-F-11,N-Beats,Cumulative,Small & Fast
0.8992944557711826,6.513489860210296,45441.054945267846,15/9-F-15 D,N-Beats,Cumulative,Small & Fast
0.9867540744544608,4.435502208413674,154952.20995178074,Prod-1,N-Beats,Cumulative,Small & Fast
0.9942922874313528,2.396335708903324,97727.09344597271,Prod-2,N-Beats,Cumulative,Small & Fast
0.9995368255035427,0.8710159031638507,33157.94418754568,Prod-3,N-Beats,Cumulative,Small & Fast
0.994699143628957,3.0086525847900973,155300.45375495908,Prod-4,N-Beats,Cumulative,Small & Fast
0.8781419900978482,15.65485063057069,817226.6857181266,Prod-5,N-Beats,Cumulative,Small & Fast
0.9998392928281583,0.49440861353500404,21544.718170681856,Prod-6,N-Beats,Cumulative,Small & Fast
0.9985336776046418,1.337559746611699,64686.28417392766,Prod-7,N-Beats,Cumulative,Small & Fast
0.9432573072388384,10.36009937558311,419896.44511418237,Prod-8,N-Beats,Cumulative,Small & Fast
0.95776153616428,8.806806547035752,405523.75918402144,Prod-9,N-Beats,Cumulative,Small & Fast
0.9963738125473298,2.5228408238621274,149246.63519941433,Prod-10,N-Beats,Cumulative,Small & Fast
