R²,SMAPE,MAE,Well,Method,Category,Setting
0.998817450344639,2.626493488028366,148739.21080543153,wind,TiDE,Cumulative,Large & Robust
-86.2871803350799,137.52192867033628,11296005.600128796,solar,TiDE,Cumulative,Large & Robust
0.9956830263960487,2.6343357867498964,2453587.2023985544,load,TiDE,Cumulative,Large & Robust
0.06182953158241711,22.25097677520952,5083648.743259626,15/9-F-14,TiDE,Cumulative,Large & Robust
0.5196712880186839,14.93989836207508,4053652.2691258322,15/9-F-12,TiDE,Cumulative,Large & Robust
0.9956908225464549,2.2408983054205893,95856.08612914673,15/9-F-11,TiDE,Cumulative,Large & Robust
0.9808977850892187,2.4269493563245472,17892.511070406832,15/9-F-15 D,TiDE,Cumulative,Large & Robust
0.999992374803204,0.12784441195816193,3453.9165418483394,Prod-1,TiDE,Cumulative,Large & Robust
0.9979166826447734,1.2903241936522718,55552.40042675596,Prod-2,TiDE,Cumulative,Large & Robust
0.9975219179996765,2.018245372312234,76022.31469695247,Prod-3,TiDE,Cumulative,Large & Robust
0.9948733886867044,2.9568477359165266,152696.0500500371,Prod-4,TiDE,Cumulative,Large & Robust
0.9281351557534789,11.776279588397792,627192.2061247702,Prod-5,TiDE,Cumulative,Large & Robust
0.9999711053452844,0.2435334425789509,9649.677697050955,Prod-6,TiDE,Cumulative,Large & Robust
0.9999267466859068,0.4065496499455616,15842.477855641948,Prod-7,TiDE,Cumulative,Large & Robust
0.9646672256607736,8.077022960249863,331346.86228699866,Prod-8,TiDE,Cumulative,Large & Robust
0.9867648549881379,4.814144226616647,226974.55946435616,Prod-9,TiDE,Cumulative,Large & Robust
0.972983464413219,7.037259676633931,406442.0437669853,Prod-10,TiDE,Cumulative,Large & Robust
