R²,SMAPE,MAE,Well,Method,Category,Setting
-0.14465719504938357,65.97829198858976,4743629.088786899,wind,ARIMA,Cumulative,Wide & Shallow
-2.2650826543035163,159.57648558310618,2186711.5104270563,solar,ARIMA,Cumulative,Wide & Shallow
0.9844412370764657,5.216001492824962,4692966.624917499,load,ARIMA,Cumulative,Wide & Shallow
0.40304587289830873,22.15902474094968,4041479.944809587,15/9-F-14,ARIMA,Cumulative,Wide & Shallow
0.5367104027979578,19.68217726104816,4162845.871821309,15/9-F-12,ARIMA,Cumulative,Wide & Shallow
0.5223421116024576,24.94760408360169,1107370.1932565684,15/9-F-11,ARIMA,Cumulative,Wide & Shallow
0.9729311173237795,2.900696432952463,21346.015878301143,15/9-F-15 D,ARIMA,Cumulative,Wide & Shallow
0.9997573519244416,0.5565194110580091,20429.008421303985,Prod-1,ARIMA,Cumulative,Wide & Shallow
0.9995615960479967,0.5035059282377132,22353.17394664818,Prod-2,ARIMA,Cumulative,Wide & Shallow
0.999974923372232,0.18991734633208127,7353.585959780117,Prod-3,ARIMA,Cumulative,Wide & Shallow
0.999933569973434,0.2236232632880213,13838.21839549254,Prod-4,ARIMA,Cumulative,Wide & Shallow
0.9999885720197952,0.13354417329728085,6996.228550107292,Prod-5,ARIMA,Cumulative,Wide & Shallow
0.9999565528984723,0.2508068012227959,10661.10369731388,Prod-6,ARIMA,Cumulative,Wide & Shallow
0.9998111767623382,0.39669594058901364,20990.226677747727,Prod-7,ARIMA,Cumulative,Wide & Shallow
0.9999847990978009,0.15369339520426914,6416.033554450706,Prod-8,ARIMA,Cumulative,Wide & Shallow
0.9999917821534513,0.14155046264207655,5295.1441409969875,Prod-9,ARIMA,Cumulative,Wide & Shallow
0.9999916308822674,0.08300744589939688,4745.668339561042,Prod-10,ARIMA,Cumulative,Wide & Shallow
