R²,SMAPE,MAE,Well,Method,Category,Setting
0.8767818538449907,16.157207108845075,1516786.4462561316,wind,N-Beats,Cumulative,Stable & Regularized
-8.824546636276914,85.4416832232133,3786874.7849319954,solar,N-Beats,Cumulative,Stable & Regularized
0.8130400504734051,19.44937503720352,16277518.534290574,load,N-Beats,Cumulative,Stable & Regularized
0.9130643717629578,7.40295350498837,1547935.6583509562,15/9-F-14,N-Beats,Cumulative,Stable & Regularized
0.7028706263500368,11.825334147798534,3167950.8340395335,15/9-F-12,N-Beats,Cumulative,Stable & Regularized
0.9950379640763134,1.9911668009041938,92700.09665948729,15/9-F-11,N-Beats,Cumulative,Stable & Regularized
0.5959792908845927,14.740677725236772,95731.55433262914,15/9-F-15 D,N-Beats,Cumulative,Stable & Regularized
0.9176972456361429,11.390614374399126,385620.62967902457,Prod-1,N-Beats,Cumulative,Stable & Regularized
0.8864263558713208,13.938176150957442,474500.9300581106,Prod-2,N-Beats,Cumulative,Stable & Regularized
0.9529486188171191,9.15184620003085,332035.31093975384,Prod-3,N-Beats,Cumulative,Stable & Regularized
0.8945163475360022,13.850744618288005,685368.4367688544,Prod-4,N-Beats,Cumulative,Stable & Regularized
0.8051484173389882,20.266361074881406,1033950.1205854523,Prod-5,N-Beats,Cumulative,Stable & Regularized
0.8849629673203614,14.640324760818974,601194.5957247148,Prod-6,N-Beats,Cumulative,Stable & Regularized
0.8857027597474615,14.048755512768931,597703.8613766662,Prod-7,N-Beats,Cumulative,Stable & Regularized
0.6448240811793777,28.251955363481002,1050318.288126353,Prod-8,N-Beats,Cumulative,Stable & Regularized
0.8323720265900165,18.429570229507032,807879.4936499206,Prod-9,N-Beats,Cumulative,Stable & Regularized
0.9175048497498022,12.640874763708837,709853.747509594,Prod-10,N-Beats,Cumulative,Stable & Regularized
