R²,SMAPE,MAE,Well,Method,Category,Setting
0.9991628840016993,2.3003612177247454,122262.62209278472,wind,N-Beats,Cumulative,Large & Robust
-61.89473880812461,130.32596244001877,9583853.65786324,solar,N-Beats,Cumulative,Large & Robust
0.9959077884051197,2.5309414180572096,2367064.75065058,load,N-Beats,Cumulative,Large & Robust
-5.352098672769651,48.53816922746071,13181679.650195584,15/9-F-14,N-Beats,Cumulative,Large & Robust
-4.600352995692744,44.21615431178937,14072022.861705543,15/9-F-12,N-Beats,Cumulative,Large & Robust
0.876052473044104,10.65669215613012,557445.1043364847,15/9-F-11,N-Beats,Cumulative,Large & Robust
0.6944788451277804,12.513519466118789,82620.55765287748,15/9-F-15 D,N-Beats,Cumulative,Large & Robust
0.9997526097919825,0.6194848569558353,21339.942545048278,Prod-1,N-Beats,Cumulative,Large & Robust
0.9988167735604728,1.5732342217760067,50085.73048826466,Prod-2,N-Beats,Cumulative,Large & Robust
0.9997537015357695,0.6241715398254291,23775.039578946733,Prod-3,N-Beats,Cumulative,Large & Robust
0.939725936326807,10.314057188590686,518637.1429276167,Prod-4,N-Beats,Cumulative,Large & Robust
0.8694110651625311,16.264653522439488,846182.8083941231,Prod-5,N-Beats,Cumulative,Large & Robust
0.9650619819743265,7.811843847620718,331658.4168960394,Prod-6,N-Beats,Cumulative,Large & Robust
0.9902139333168205,3.997720781098224,176588.6717206991,Prod-7,N-Beats,Cumulative,Large & Robust
0.9971000410408516,2.228825588430189,94931.85148644875,Prod-8,N-Beats,Cumulative,Large & Robust
0.9713222467559459,7.196405661785159,334197.5174054298,Prod-9,N-Beats,Cumulative,Large & Robust
0.9995411960557944,0.8657296260910838,51792.05132236453,Prod-10,N-Beats,Cumulative,Large & Robust
