R²,SMAPE,MAE,Well,Method,Category,Setting
0.9954694896813829,2.8863398972616667,257954.60030562512,wind,NHiTS,Cumulative,Large & Robust
-42.5968777376051,121.9613735961419,7979108.53843616,solar,NHiTS,Cumulative,Large & Robust
0.9996978694757269,0.6660555419896625,606721.294801628,load,NHiTS,Cumulative,Large & Robust
0.8483535556845042,9.970171605787092,2073178.028812482,15/9-F-14,NHiTS,Cumulative,Large & Robust
-1.0186258622736832,28.882298317209255,8401168.820378294,15/9-F-12,NHiTS,Cumulative,Large & Robust
0.914460670190847,8.645917361293677,452939.32894461014,15/9-F-11,NHiTS,Cumulative,Large & Robust
0.9517987680328082,4.164652352904962,30035.479851610256,15/9-F-15 D,NHiTS,Cumulative,Large & Robust
0.9973099895562489,2.048648669400027,70810.3613580542,Prod-1,NHiTS,Cumulative,Large & Robust
0.9963479485251476,1.7683591318645244,74765.9554351239,Prod-2,NHiTS,Cumulative,Large & Robust
0.9996732321825452,0.7179311003981799,27708.003475352794,Prod-3,NHiTS,Cumulative,Large & Robust
0.9806559815268509,5.7505096114651995,294705.5674093504,Prod-4,NHiTS,Cumulative,Large & Robust
0.8984490042523775,14.1810883106554,745901.1147095563,Prod-5,NHiTS,Cumulative,Large & Robust
0.9873619654216482,4.650564379717784,200091.09114836834,Prod-6,NHiTS,Cumulative,Large & Robust
0.974709592835474,6.446439514152153,282748.46937834687,Prod-7,NHiTS,Cumulative,Large & Robust
0.9408920087662085,10.600621646904214,428783.6229281758,Prod-8,NHiTS,Cumulative,Large & Robust
0.967678628552878,7.652461145867857,354738.92503841186,Prod-9,NHiTS,Cumulative,Large & Robust
0.965508655261668,8.084583125047686,461045.82175873424,Prod-10,NHiTS,Cumulative,Large & Robust
