R²,SMAPE,MAE,Well,Method,Category,Setting
-1.885813904710218,131.4789449854798,7528059.596996892,wind,ARIMA,Cumulative,Small & Fast
-2.6338947997971,176.23127817877727,2306920.7505395226,solar,ARIMA,Cumulative,Small & Fast
0.918969204445796,12.345068738739451,10706120.049770724,load,ARIMA,Cumulative,Small & Fast
-1.6405072613935063,53.22750561715879,8485627.508808075,15/9-F-14,ARIMA,Cumulative,Small & Fast
-4.711876202888879,87.72752530934709,14410628.152646003,15/9-F-12,ARIMA,Cumulative,Small & Fast
-2.2258733195327625,82.74372559676057,2867831.270847545,15/9-F-11,ARIMA,Cumulative,Small & Fast
-0.83835312343429,36.119670538720435,208056.55889966575,15/9-F-15 D,ARIMA,Cumulative,Small & Fast
0.9964965252623668,2.270818274007466,79832.00862006875,Prod-1,ARIMA,Cumulative,Small & Fast
0.9964073176959997,2.578529117303758,87193.10384410566,Prod-2,ARIMA,Cumulative,Small & Fast
0.9954823874841373,2.73852665627933,102730.9828575219,Prod-3,ARIMA,Cumulative,Small & Fast
0.9958027964091747,2.676566547529416,138292.61415103625,Prod-4,ARIMA,Cumulative,Small & Fast
0.9900307640715073,4.157986923559952,232393.3707500513,Prod-5,ARIMA,Cumulative,Small & Fast
0.9912495817290564,3.827650454054453,166110.95826626304,Prod-6,ARIMA,Cumulative,Small & Fast
0.9964099124058715,2.4336778288216547,107552.72238840438,Prod-7,ARIMA,Cumulative,Small & Fast
0.9935005905653037,3.3673111112014693,142121.3471740034,Prod-8,ARIMA,Cumulative,Small & Fast
0.9930643321156795,3.4511553721631096,164294.3765096381,Prod-9,ARIMA,Cumulative,Small & Fast
0.9954832714621575,2.815613342719989,166424.8707975498,Prod-10,ARIMA,Cumulative,Small & Fast
