R²,SMAPE,MAE,Well,Method,Category,Setting
0.9458504051059238,8.15499625609287,870471.1147693065,wind,ARIMA,Cumulative,Medium (Balanced)
0.9988752125273438,3.03709696686777,41356.738535090684,solar,ARIMA,Cumulative,Medium (Balanced)
0.9999592332020837,0.3182175257378557,222223.83539996186,load,ARIMA,Cumulative,Medium (Balanced)
0.9650910945775724,4.491450041543961,955736.9370465279,15/9-F-14,ARIMA,Cumulative,Medium (Balanced)
0.9817471330151132,3.517934024639266,805106.0838642495,15/9-F-12,ARIMA,Cumulative,Medium (Balanced)
0.99372561522751,2.102801384121506,104316.56558027452,15/9-F-11,ARIMA,Cumulative,Medium (Balanced)
0.991157947252849,2.369000251371547,14298.317851875092,15/9-F-15 D,ARIMA,Cumulative,Medium (Balanced)
0.9994856422448065,0.8044344157450627,29820.698963611812,Prod-1,ARIMA,Cumulative,Medium (Balanced)
0.9986582341575689,0.7711255626447495,37177.63319154963,Prod-2,ARIMA,Cumulative,Medium (Balanced)
0.999997152543473,0.06138117353970702,2313.2969065861344,Prod-3,ARIMA,Cumulative,Medium (Balanced)
0.999788966201793,0.4638791428596435,27110.60701160953,Prod-4,ARIMA,Cumulative,Medium (Balanced)
0.9999910128364364,0.20809853951636487,7832.35216101137,Prod-5,ARIMA,Cumulative,Medium (Balanced)
0.9998604080979416,0.4635408314017253,20019.98737605845,Prod-6,ARIMA,Cumulative,Medium (Balanced)
0.9996361148729691,0.592667607758296,30309.509529463652,Prod-7,ARIMA,Cumulative,Medium (Balanced)
0.9999542383587999,0.2631456857173496,9945.628913457916,Prod-8,ARIMA,Cumulative,Medium (Balanced)
0.9999464541480417,0.31639637975926765,13177.894412793541,Prod-9,ARIMA,Cumulative,Medium (Balanced)
0.9999548056128026,0.25175835087715975,14640.54271321452,Prod-10,ARIMA,Cumulative,Medium (Balanced)
