R²,SMAPE,MAE,Well,Method,Category,Setting
0.9124396847493762,14.744269266185139,1375859.4066226843,wind,N-Beats,Cumulative,Medium (Balanced)
-49.29134736108816,125.30448182362434,8576426.343341343,solar,N-Beats,Cumulative,Medium (Balanced)
0.994131401026213,3.238018051891052,2910868.5472385404,load,N-Beats,Cumulative,Medium (Balanced)
0.5328383268657373,16.284167642937128,3590124.8091497836,15/9-F-14,N-Beats,Cumulative,Medium (Balanced)
0.17237454755116033,19.27538559676347,5343019.212757132,15/9-F-12,N-Beats,Cumulative,Medium (Balanced)
0.7957425053172892,13.374781764561265,716542.5120138073,15/9-F-11,N-Beats,Cumulative,Medium (Balanced)
0.9011193667865062,6.382153053167948,44723.984949096586,15/9-F-15 D,N-Beats,Cumulative,Medium (Balanced)
0.9999715358594898,0.2197784281139787,6965.90528657216,Prod-1,N-Beats,Cumulative,Medium (Balanced)
0.9992019257855417,0.6157387548008428,29791.958242536643,Prod-2,N-Beats,Cumulative,Medium (Balanced)
0.9998482854551776,0.4878636301665757,18611.104226211646,Prod-3,N-Beats,Cumulative,Medium (Balanced)
0.9838341562966242,5.2475396531218985,269594.6117183295,Prod-4,N-Beats,Cumulative,Medium (Balanced)
0.9411127185142446,10.586269248934821,567536.3459849171,Prod-5,N-Beats,Cumulative,Medium (Balanced)
0.9726745021389414,6.867762943215333,293222.60118688655,Prod-6,N-Beats,Cumulative,Medium (Balanced)
0.9860886650008535,4.751042436323246,209903.5730562034,Prod-7,N-Beats,Cumulative,Medium (Balanced)
0.958399878815657,8.797698886545662,359528.03460171964,Prod-8,N-Beats,Cumulative,Medium (Balanced)
0.9963702607007723,2.469034143961209,118779.51074401615,Prod-9,N-Beats,Cumulative,Medium (Balanced)
0.990611935977174,4.086877252756869,239781.47330043386,Prod-10,N-Beats,Cumulative,Medium (Balanced)
