R²,SMAPE,MAE,Well,Method,Category,Setting
0.89303065997759,15.911204992766143,1513188.19590013,wind,TiDE,Cumulative,Medium (Balanced)
-46.508511026314565,123.91243482527852,8327985.710606088,solar,TiDE,Cumulative,Medium (Balanced)
0.997994043535329,1.8608373424017357,1693449.5506791028,load,TiDE,Cumulative,Medium (Balanced)
0.8499774992203954,9.722204071193474,2045470.0829354809,15/9-F-14,TiDE,Cumulative,Medium (Balanced)
-0.08602418435402237,21.901770829494343,6139305.847443656,15/9-F-12,TiDE,Cumulative,Medium (Balanced)
0.9722402108646861,5.1748923841853385,253399.69959025644,15/9-F-11,TiDE,Cumulative,Medium (Balanced)
0.9060090389193866,6.2779996035621775,43866.73674927081,15/9-F-15 D,TiDE,Cumulative,Medium (Balanced)
0.9999459372084046,0.2772950755699005,9561.240988054353,Prod-1,TiDE,Cumulative,Medium (Balanced)
0.9997048458806121,0.5128800363686121,20247.192204327363,Prod-2,TiDE,Cumulative,Medium (Balanced)
0.9982310766857139,1.7010809789010932,64194.702445139235,Prod-3,TiDE,Cumulative,Medium (Balanced)
0.951806453977842,9.178724289505272,463963.1239222725,Prod-4,TiDE,Cumulative,Medium (Balanced)
0.9720456963579003,7.136953103926716,390416.8540067682,Prod-5,TiDE,Cumulative,Medium (Balanced)
0.9977596786113833,1.9190165381033697,84264.5902958375,Prod-6,TiDE,Cumulative,Medium (Balanced)
0.9972499769652117,2.143042543519618,94427.43226430778,Prod-7,TiDE,Cumulative,Medium (Balanced)
0.9625898509445783,8.322565549438522,340955.1174524184,Prod-8,TiDE,Cumulative,Medium (Balanced)
0.9781498831445492,6.242587291773813,291660.27699845185,Prod-9,TiDE,Cumulative,Medium (Balanced)
0.9808033369475784,5.899252532331896,342707.4982966526,Prod-10,TiDE,Cumulative,Medium (Balanced)
