R²,SMAPE,MAE,Well,Method,Category,Setting
0.9861182030942691,7.110234977171527,568736.1785003609,wind,TiDE,Cumulative,Stable & Regularized
-30.214207562608742,113.94948022819133,6750480.605441179,solar,TiDE,Cumulative,Stable & Regularized
0.9886264708663646,4.453971759084916,4017656.016049051,load,TiDE,Cumulative,Stable & Regularized
0.7403769387598791,12.492705864675353,2683200.6874819463,15/9-F-14,TiDE,Cumulative,Stable & Regularized
-0.30485863880824504,23.81009833986096,6740029.157781957,15/9-F-12,TiDE,Cumulative,Stable & Regularized
0.987330967032323,3.61958086856079,169430.53355132104,15/9-F-11,TiDE,Cumulative,Stable & Regularized
0.7164789059059542,12.003846616888278,79505.96365458668,15/9-F-15 D,TiDE,Cumulative,Stable & Regularized
0.9999760536300122,0.20519679651725997,6359.410879906262,Prod-1,TiDE,Cumulative,Stable & Regularized
0.9943697194967157,2.393649478588206,97341.87541084338,Prod-2,TiDE,Cumulative,Stable & Regularized
0.9994057785629776,0.9781356341423351,37101.26938236771,Prod-3,TiDE,Cumulative,Stable & Regularized
0.9850510718432174,5.045240075396281,259346.75750233207,Prod-4,TiDE,Cumulative,Stable & Regularized
0.9447976384416833,10.228234564775514,549429.0800602685,Prod-5,TiDE,Cumulative,Stable & Regularized
0.9975250028214677,2.016965196356239,88529.6185847696,Prod-6,TiDE,Cumulative,Stable & Regularized
0.996893579686133,2.272242817197552,100235.27719097813,Prod-7,TiDE,Cumulative,Stable & Regularized
0.9529964505824509,9.381050098759122,382164.0350986942,Prod-8,TiDE,Cumulative,Stable & Regularized
0.9608225774674638,8.46677493105516,390552.86642545694,Prod-9,TiDE,Cumulative,Stable & Regularized
0.9674941305764254,7.746363205412794,445779.9229433649,Prod-10,TiDE,Cumulative,Stable & Regularized
