R²,SMAPE,MAE,Well,Method,Category,Setting
0.79525988324967,23.459172530281673,2010161.199945979,wind,NLinear,Cumulative,Wide & Shallow
0.3956933615018552,31.464881149481766,939497.4028919728,solar,NLinear,Cumulative,Wide & Shallow
0.9968409018491197,2.3061362919857245,2112185.0910431994,load,NLinear,Cumulative,Wide & Shallow
0.723905785742017,12.391416572666216,2723734.9206482847,15/9-F-14,NLinear,Cumulative,Wide & Shallow
-0.5831329292664422,25.844851951797022,7422585.775255702,15/9-F-12,NLinear,Cumulative,Wide & Shallow
0.8423084331751192,11.155718880198357,609563.1173465456,15/9-F-11,NLinear,Cumulative,Wide & Shallow
0.778351276151274,10.36458337577314,69633.69844462382,15/9-F-15 D,NLinear,Cumulative,Wide & Shallow
0.9999730292949257,0.20467925155364342,6623.447342146933,Prod-1,NLinear,Cumulative,Wide & Shallow
0.999397120798634,0.5317756212257038,25162.38257533611,Prod-2,NLinear,Cumulative,Wide & Shallow
0.9991414580825413,1.1787756209193998,44641.86297267448,Prod-3,NLinear,Cumulative,Wide & Shallow
0.9835782159269281,5.292651465382284,271775.26539099874,Prod-4,NLinear,Cumulative,Wide & Shallow
0.9469521284101459,10.01044650776757,538503.2390855427,Prod-5,NLinear,Cumulative,Wide & Shallow
0.9969289850654881,2.2484731601289907,98571.2478684032,Prod-6,NLinear,Cumulative,Wide & Shallow
0.9979888480095958,1.8467576421449843,81048.80493468075,Prod-7,NLinear,Cumulative,Wide & Shallow
0.9595998138860689,8.662949558486687,354305.802632547,Prod-8,NLinear,Cumulative,Wide & Shallow
0.9736230604347125,6.88281286291487,320438.1046380171,Prod-9,NLinear,Cumulative,Wide & Shallow
0.9900846927760434,4.203925082575601,246441.90837980274,Prod-10,NLinear,Cumulative,Wide & Shallow
